# timestamp: 20251101_201305
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# light_col: 2
# light_channel: 2
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.095932,0.0,200,1,95.6868,124.4245,88.4704,93.5583,87.6525,124.3996,44.625,9.5065,49.9632,47.889,49.5713,25.5443,0
1,0.187706,0.091775,200,1,95.6938,124.4233,88.4746,93.5712,87.655,124.3992,44.6589,9.5182,49.9587,47.9062,49.5732,25.5234,0
2,0.279753,0.092047,200,1,95.6922,124.4199,88.4685,93.5638,87.6522,124.3997,44.6494,9.4915,49.9635,47.887,49.5762,25.512,0
3,0.375693,0.095939,0,-1,95.6835,124.4195,88.4739,93.5631,87.6549,124.3955,44.6514,9.5033,49.9632,47.9076,49.5742,25.5283,0
4,0.467723,0.09203,0,-1,95.6328,124.3039,88.4434,93.4774,87.6263,124.0989,44.9173,9.5938,49.9648,48.0091,49.5824,25.752,0
5,0.563694,0.095971,0,-1,88.595,109.2531,85.8159,86.6619,85.694,89.3274,50.0,36.8955,50.0,49.9486,50.0,49.9255,0
6,0.655734,0.09204,200,1,88.6019,109.2577,85.8128,86.6651,85.6957,89.3254,50.0,36.9141,50.0,49.9476,50.0,49.9268,0
7,0.747773,0.092039,200,1,88.5995,109.2661,85.8211,86.6876,85.7137,89.7246,50.0,36.9059,50.0,49.9479,50.0,49.9238,0
8,0.843762,0.095989,200,1,95.694,124.4166,88.477,93.5628,87.6543,124.4011,44.6335,9.5202,49.9609,47.915,49.571,25.5273,0
9,0.935755,0.091993,200,1,95.6895,124.4152,88.4668,93.5604,87.6534,124.4015,44.6657,9.5068,49.9596,47.904,49.5706,25.5238,0
10,1.027825,0.09207,200,1,95.6904,124.4214,88.4683,93.5601,87.6554,124.3986,44.6289,9.5068,49.957,47.8932,49.5693,25.5225,0
11,1.123802,0.095976,200,1,95.6961,124.4141,88.469,93.5646,87.6536,124.3941,44.6676,9.5013,49.9557,47.9193,49.5801,25.501,0
12,1.215768,0.091966,200,1,95.6928,124.412,88.4689,93.5636,87.646,124.3968,44.6247,9.5091,49.957,47.9128,49.5687,25.5316,0
13,1.307827,0.092059,200,1,95.6913,124.4174,88.469,93.5604,87.6499,124.4031,44.6257,9.502,49.9629,47.918,49.5771,25.541,0
14,1.403757,0.09593,200,1,95.6954,124.4206,88.4641,93.5656,87.6539,124.3862,44.5309,9.5365,49.9564,47.8945,49.5755,25.5931,0
15,1.495803,0.092046,200,1,95.6854,124.4121,88.4668,93.5618,87.6513,124.3848,44.6351,9.5117,49.9629,47.8981,49.5755,25.5469,0
16,1.591765,0.095962,200,1,95.6929,124.4136,88.4698,93.5632,87.6538,124.3871,44.6787,9.5257,49.9603,47.9056,49.5739,25.5169,0
17,1.683779,0.092014,200,1,95.6909,124.415,88.4722,93.5626,87.6472,124.3925,44.6374,9.5133,49.9609,47.9271,49.5726,25.5374,0
18,1.775816,0.092037,200,1,95.6881,124.4176,88.4667,93.5581,87.6503,124.3863,44.5778,9.5111,49.9622,47.8991,49.5739,25.529,0
19,1.871778,0.095962,200,1,95.6829,124.4091,88.4669,93.5634,87.6446,124.3882,44.6943,9.5007,49.9622,47.9173,49.5742,25.5579,0
20,1.963807,0.092028,200,1,95.6865,124.4135,88.4619,93.5581,87.6504,124.3857,44.7103,9.5215,49.9609,47.8962,49.5719,25.5742,0
21,2.055827,0.09202,0,-1,95.6841,124.4134,88.4686,93.5612,87.6517,124.3937,44.6702,9.5306,49.9609,47.9046,49.5807,25.5609,0
22,2.15181,0.095983,0,-1,95.6074,124.2406,88.4265,93.448,87.6153,124.0013,45.1126,9.6211,49.9616,48.0592,49.5817,25.835,0
23,2.243817,0.092007,0,-1,88.5973,109.2542,85.8122,86.6618,85.6978,89.3204,50.0,36.8753,50.0,49.9456,50.0,49.9281,0
24,2.335853,0.092036,0,-1,88.592,109.2554,85.8166,86.6653,85.6951,89.3194,50.0,36.8828,50.0,49.9466,50.0,49.9264,0
25,2.431818,0.095965,0,-1,88.5986,109.258,85.8158,86.6687,85.6988,89.3178,50.0,36.8844,50.0,49.9495,50.0,49.9264,0
