Name,S11,S12,S21,S22,S31,S32
S11,-0.0943162134010019,0.0446826527579164,0.0544521676676846,-0.037410506772166,0.0967626599391803,-0.0256210445806685
S12,0.0446826527579164,-0.0478400851492224,-0.000679254416921362,0.0362523532668525,-0.0403103543112787,0.0247639454368762
S21,0.0544521676676847,-0.000679254416921451,-0.917907196094534,0.0118186874271207,0.16968436826512,-0.0147889913262708
S22,-0.037410506772166,0.0362523532668525,0.0118186874271209,-0.814786315878241,0.0716407844828306,0.0223423435446041
S31,0.0967626599391804,-0.0403103543112789,0.16968436826512,0.0716407844828307,-0.4134096321832,0.055997940297378
S32,-0.0256210445806685,0.0247639454368761,-0.0147889913262708,0.0223423435446039,0.0559979402973778,-0.0253584053535536
