# timestamp: 20251101_201347
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF2
# light_col: 2
# light_channel: 5
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
69,6.544024,0.095965,200,1,97.4366,120.6005,87.8651,90.5939,88.957,108.2707,48.9235,17.4857,49.8245,48.526,48.5042,38.6357,0
70,6.636035,0.092012,200,1,97.4166,120.5781,87.8631,90.5836,88.9481,108.2595,48.9313,17.5221,49.8255,48.5247,48.5137,38.6178,0
71,6.728071,0.092036,200,1,97.4045,120.5623,87.86,90.5835,88.9449,108.2531,48.9222,17.5127,49.8252,48.5309,48.5114,38.6416,0
72,6.824057,0.095986,0,-1,97.3914,120.5494,87.8578,90.5806,88.9414,108.2436,48.929,17.5592,49.8294,48.5283,48.5205,38.6764,0
73,6.916045,0.091988,0,-1,97.3911,120.5418,87.856,90.5746,88.9333,108.195,48.929,17.5179,49.8285,48.527,48.5173,38.7008,0
74,7.01204,0.095995,0,-1,88.5889,109.1455,85.8189,86.6631,85.7087,89.3125,50.0,37.0768,50.0,49.9476,50.0,49.9261,0
75,7.104057,0.092017,200,1,88.5945,109.1533,85.8153,86.6608,85.7048,89.3197,50.0,37.0609,50.0,49.9463,50.0,49.9232,0
76,7.19611,0.092053,200,1,88.5861,109.153,85.8208,86.6743,85.7464,89.9425,50.0,37.0768,50.0,49.9443,50.0,49.9258,0
77,7.292057,0.095947,200,1,97.4485,120.6211,87.868,90.601,88.9602,108.2955,48.9264,17.458,49.8232,48.5088,48.5081,38.6012,0
78,7.384059,0.092001,200,1,97.4252,120.5845,87.8649,90.5905,88.9536,108.2704,48.93,17.4896,49.8223,48.5173,48.5081,38.6338,0
79,7.476101,0.092042,200,1,97.4047,120.5756,87.8575,90.5803,88.944,108.2547,48.9255,17.4339,49.8291,48.5368,48.512,38.6338,0
80,7.572077,0.095976,200,1,97.4033,120.5566,87.8605,90.5764,88.9399,108.2429,48.9255,17.5257,49.8304,48.5319,48.5166,38.68,0
81,7.664088,0.092011,200,1,97.39,120.5543,87.8507,90.5759,88.9403,108.2385,48.9258,17.5146,49.8307,48.5348,48.5182,38.6569,0
82,7.756145,0.092057,200,1,97.3897,120.5472,87.8529,90.5725,88.9382,108.2366,48.9281,17.5433,49.8288,48.5273,48.5046,38.6582,0
83,7.852103,0.095959,200,1,97.3868,120.5365,87.8559,90.5729,88.9404,108.2343,48.9294,17.5804,49.8265,48.5296,48.5199,38.6686,0
