# timestamp: 20251101_201209
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LS1
# light_col: 1
# light_channel: 3
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
38,3.64734,0.095952,0,-1,88.6196,109.2672,85.8222,86.6691,85.7324,89.4016,50.0,36.8984,50.0,49.9476,50.0,49.9284,0
39,3.739363,0.092023,0,-1,88.6184,109.2753,85.8243,86.6681,85.7316,89.4042,50.0,36.902,50.0,49.9476,50.0,49.931,0
40,3.831402,0.092039,0,-1,88.6157,109.2713,85.8227,86.6625,85.7291,89.4121,50.0,36.9144,50.0,49.9469,50.0,49.9277,0
41,3.927337,0.095934,0,-1,88.6174,109.2627,85.8219,86.6631,85.7308,89.4123,50.0,36.8704,50.0,49.9489,50.0,49.9294,0
42,4.019501,0.092164,200,1,88.6179,109.2606,85.8236,86.6634,85.7315,89.4273,50.0,36.9154,50.0,49.9489,50.0,49.9307,0
43,4.111404,0.091903,200,1,88.6234,109.2679,85.8293,86.6645,85.7338,89.4259,50.0,36.9378,50.0,49.9463,50.0,49.9287,0
44,4.207416,0.096012,200,1,93.5583,110.6951,86.4947,87.0126,86.8689,89.9933,49.3389,36.2145,49.9993,49.945,49.7835,49.929,0
45,4.299381,0.091964,0,-1,93.5513,110.685,86.4891,87.0132,86.872,89.965,49.3447,36.2673,49.9993,49.9473,49.7891,49.9271,0
46,4.39147,0.092089,0,-1,93.1683,110.5769,86.4385,86.9884,86.7784,89.9133,49.4111,36.3883,50.0,49.9479,49.846,49.9284,0
47,4.487399,0.095929,0,-1,88.6176,109.2518,85.8246,86.6618,85.7211,89.3778,50.0,36.9062,50.0,49.9469,50.0,49.9287,0
48,4.579422,0.092023,0,-1,88.621,109.2543,85.8258,86.6621,85.7249,89.3948,50.0,36.9268,50.0,49.9479,50.0,49.9281,0
49,4.671489,0.092067,0,-1,88.6255,109.2509,85.8292,86.6652,85.7128,89.4133,50.0,36.8604,50.0,49.9479,50.0,49.929,0
50,4.767393,0.095904,0,-1,88.6218,109.2334,85.8279,86.6634,85.7259,89.4268,50.0,36.9561,50.0,49.9508,50.0,49.9277,0
51,4.859425,0.092032,200,1,88.6225,109.2369,85.8252,86.6622,85.7235,89.4412,50.0,36.9538,50.0,49.9499,50.0,49.93,0
52,4.955363,0.095938,200,1,88.6239,109.2415,85.8279,86.6635,85.7286,89.465,50.0,36.9437,50.0,49.9479,50.0,49.9294,0
53,5.047395,0.092032,200,1,93.561,110.665,86.4899,87.0152,86.8632,90.0845,49.3457,36.3164,49.999,49.9453,49.7868,49.9258,0
54,5.139412,0.092018,200,1,93.5585,110.6647,86.4932,87.013,86.8693,90.098,49.3369,36.2878,49.999,49.9473,49.7826,49.9268,0
55,5.235373,0.095961,200,1,93.5595,110.6726,86.4954,87.0135,86.8701,90.1307,49.3509,36.3167,49.9993,49.946,49.7816,49.9281,0
56,5.327396,0.092022,200,1,93.5599,110.6866,86.495,87.0151,86.8785,90.1447,49.3516,36.2982,49.9987,49.9469,49.7803,49.9271,0
57,5.419435,0.092039,200,1,93.5619,110.6832,86.4993,87.0174,86.8795,90.1531,49.3509,36.2767,49.9993,49.9466,49.7786,49.9277,0
58,5.515404,0.095969,200,1,93.5656,110.6859,86.497,87.0128,86.8836,90.159,49.3424,36.2539,49.9993,49.9469,49.7842,49.9271,0
59,5.607438,0.092034,200,1,93.5647,110.694,86.4974,87.0173,86.8801,90.1634,49.3477,36.2207,49.9993,49.9463,49.7839,49.9261,0
60,5.699444,0.092006,0,-1,93.563,110.7054,86.4987,87.0185,86.8825,90.1645,49.3441,36.2041,49.9993,49.9463,49.7842,49.9277,0
61,5.795444,0.096001,0,-1,92.813,110.5096,86.3999,86.971,86.718,90.0646,49.487,36.4121,50.0,49.9463,49.9033,49.9242,0
62,5.887452,0.092007,0,-1,88.6381,109.2808,85.8346,86.6724,85.7493,89.5589,50.0,36.9108,50.0,49.946,50.0,49.9274,0
63,5.983413,0.095961,200,1,88.6397,109.2927,85.8385,86.6681,85.7483,89.5596,50.0,36.8809,50.0,49.9489,50.0,49.9255,0
64,6.075455,0.092042,200,1,88.6392,109.2927,85.8366,86.6721,85.757,89.5625,50.0,36.8851,50.0,49.9456,50.0,49.9268,0
65,6.167457,0.092002,200,1,93.5685,110.7201,86.5018,87.0219,86.8798,90.1646,49.3454,36.1562,49.9984,49.9469,49.7803,49.9274,0
66,6.263431,0.095973,0,-1,93.5591,110.7131,86.5065,87.0234,86.8836,90.1633,49.3512,36.1589,49.9997,49.9479,49.7803,49.9261,0
67,6.355516,0.092085,0,-1,93.2457,110.633,86.4603,87.0024,86.809,90.1281,49.4105,36.2168,49.9997,49.9473,49.8317,49.9268,0
68,6.447487,0.091971,0,-1,88.6478,109.3049,85.8399,86.6746,85.7478,89.5665,50.0,36.8454,50.0,49.9466,50.0,49.9251,0
69,6.543477,0.09599,0,-1,88.6433,109.3027,85.8418,86.6759,85.7502,89.5622,50.0,36.8278,50.0,49.9479,50.0,49.9307,0
70,6.635533,0.092056,0,-1,88.6418,109.2946,85.8397,86.679,85.7511,89.5617,50.0,36.873,50.0,49.9469,50.0,49.9287,0
71,6.727545,0.092012,0,-1,88.6428,109.2981,85.8394,86.6741,85.7484,89.5688,50.0,36.8063,50.0,49.9466,50.0,49.929,0
72,6.823462,0.095917,0,-1,88.6475,109.3069,85.8424,86.6772,85.748,89.5713,50.0,36.8369,50.0,49.9463,50.0,49.9264,0
73,6.915492,0.092029,0,-1,88.65,109.3047,85.8398,86.6755,85.7507,89.5804,50.0,36.8382,50.0,49.9453,50.0,49.9271,0
74,7.011464,0.095972,0,-1,88.6451,109.2912,85.8459,86.6767,85.7515,89.5838,50.0,36.8864,50.0,49.9502,50.0,49.9281,0
75,7.103483,0.092019,200,1,88.6478,109.3079,85.8425,86.6841,85.7554,89.5834,50.0,36.8258,50.0,49.9489,50.0,49.929,0
76,7.195544,0.092061,200,1,88.6528,109.3149,85.8404,86.6754,85.7675,89.593,50.0,36.8773,50.0,49.9473,50.0,49.929,0
77,7.291495,0.095952,200,1,93.5912,110.7397,86.5063,87.0297,86.8902,90.1905,49.3405,36.208,49.9993,49.9443,49.7796,49.9287,0
78,7.383543,0.092048,200,1,93.5907,110.7264,86.5071,87.0312,86.897,90.1963,49.3379,36.1738,49.9993,49.944,49.7796,49.9245,0
79,7.475547,0.092003,200,1,93.5881,110.728,86.5073,87.0273,86.8908,90.1955,49.3431,36.1969,49.9987,49.946,49.7832,49.9274,0
80,7.571491,0.095944,200,1,93.5812,110.7252,86.5021,87.029,86.8902,90.1943,49.3464,36.1999,50.0,49.9453,49.7913,49.9248,0
81,7.663523,0.092032,200,1,93.584,110.7167,86.5025,87.025,86.886,90.1905,49.3408,36.1995,50.0,49.9453,49.7803,49.9229,0
82,7.755543,0.092021,200,1,93.5836,110.7084,86.5007,87.0234,86.887,90.1853,49.3431,36.208,49.9993,49.9453,49.7865,49.9261,0
83,7.851512,0.095969,200,1,93.5741,110.7038,86.5058,87.0277,86.8914,90.1874,49.3503,36.2064,49.9993,49.9443,49.7803,49.9255,0
84,7.943541,0.092028,0,-1,93.5721,110.7114,86.5063,87.0265,86.8876,90.182,49.3415,36.2129,49.9993,49.945,49.7826,49.9284,0
85,8.035615,0.092074,0,-1,93.0185,110.5671,86.4342,86.9943,86.7669,90.1038,49.4456,36.3633,50.0,49.9466,49.875,49.9251,0
86,8.131533,0.095918,0,-1,88.644,109.2753,85.835,86.6797,85.7512,89.5686,50.0,36.8815,50.0,49.9473,50.0,49.9268,0
87,8.223562,0.092029,200,1,88.6472,109.2808,85.8409,86.6789,85.7487,89.5594,50.0,36.9079,50.0,49.9476,50.0,49.9274,0
88,8.319532,0.095971,200,1,88.6404,109.2974,85.8384,86.679,85.755,89.5578,50.0,36.8613,50.0,49.946,50.0,49.9284,0
89,8.411556,0.092023,200,1,93.5653,110.7213,86.4984,87.0243,86.8838,90.1462,49.3411,36.1768,49.9987,49.946,49.7855,49.9261,0
90,8.503567,0.092011,0,-1,93.5545,110.7122,86.4936,87.0209,86.8724,90.1343,49.3451,36.207,49.9997,49.9453,49.7842,49.9284,0
91,8.599552,0.095985,0,-1,92.8991,110.5375,86.4149,86.9842,86.7319,90.0403,49.472,36.306,50.0,49.9476,49.8822,49.9255,0
92,8.691555,0.092002,0,-1,88.6294,109.2946,85.831,86.6716,85.729,89.5069,50.0,36.849,50.0,49.9456,50.0,49.9258,0
93,8.783594,0.092039,200,1,88.6279,109.2911,85.8278,86.6732,85.7227,89.4901,50.0,36.8685,50.0,49.9469,50.0,49.929,0
94,8.879572,0.095978,200,1,88.6227,109.275,85.8271,86.6715,85.7233,89.4707,50.0,36.846,49.9997,49.9479,50.0,49.9284,0
95,8.971582,0.09201,200,1,93.5437,110.688,86.4903,87.0218,86.8553,90.0455,49.3405,36.2008,49.9997,49.9453,49.7839,49.9271,0
96,9.063612,0.09203,200,1,93.5363,110.683,86.4833,87.0121,86.8459,90.0155,49.3486,36.2454,49.9993,49.944,49.7887,49.9242,0
97,9.159589,0.095976,200,1,93.5291,110.6709,86.4846,87.011,86.8489,89.9906,49.3577,36.2077,49.9997,49.9443,49.7829,49.9264,0
98,9.251625,0.092037,200,1,93.5145,110.6423,86.4715,87.0053,86.8375,89.9593,49.3418,36.3027,49.9997,49.9447,49.7878,49.9248,0
99,9.347604,0.095979,0,-1,93.5126,110.6393,86.4657,87.005,86.8411,89.9376,49.3473,36.2904,49.9993,49.9463,49.7874,49.9235,0
100,9.439596,0.091992,0,-1,93.2086,110.5566,86.4274,86.9848,86.7595,89.8717,49.4043,36.3698,50.0,49.9456,49.8327,49.9242,0
101,9.531623,0.092026,0,-1,88.5934,109.2087,85.8007,86.6492,85.683,89.2874,50.0,36.958,50.0,49.9469,50.0,49.9281,0
