# timestamp: 20251101_201435
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS11
# light_col: 1
# light_channel: 1
# duration_s: 20.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
26,2.523684,0.092015,200,1,99.0505,103.9667,88.4459,86.2371,87.1816,89.6505,48.583,40.7409,49.9092,50.0,50.0,49.9762,0
27,2.619657,0.095973,0,-1,99.03,103.9945,88.4351,86.2364,87.1739,89.6494,48.5879,40.7113,49.9098,50.0,50.0,49.9779,0
28,2.711668,0.092011,0,-1,99.0147,104.0421,88.4237,86.2361,87.1538,89.6237,48.6051,40.679,49.9154,50.0,50.0,49.9782,0
29,2.803707,0.09204,0,-1,86.9167,101.1693,85.1732,85.7077,85.2079,87.28,50.0,40.9518,50.0,50.0,50.0,49.9844,0
30,2.899672,0.095965,0,-1,86.9329,101.1078,85.1741,85.7028,85.215,87.278,50.0,41.0101,50.0,50.0,50.0,49.9854,0
31,2.991697,0.092025,0,-1,86.9319,101.1368,85.1705,85.7055,85.2058,87.2762,50.0,40.9808,50.0,50.0,50.0,49.9827,0
32,3.083771,0.092074,0,-1,86.9116,101.1852,85.1712,85.7046,85.2068,87.2841,50.0,40.9287,50.0,50.0,50.0,49.984,0
33,3.179696,0.095925,200,1,86.9099,101.1627,85.1724,85.7047,85.2092,87.2824,50.0,40.9525,50.0,50.0,50.0,49.9854,0
34,3.2717,0.092005,200,1,86.9226,101.1111,85.1878,85.7152,85.2395,87.3014,50.0,40.9977,50.0,50.0,50.0,49.9834,0
35,3.363746,0.092046,200,1,99.0511,104.0027,88.4411,86.2388,87.177,89.6518,48.6029,40.7178,49.9121,50.0,50.0,49.9775,0
36,3.459713,0.095967,200,1,99.0464,104.0565,88.4457,86.2415,87.1788,89.6592,48.596,40.6657,49.9121,50.0,50.0,49.9769,0
37,3.551734,0.092021,200,1,99.0263,104.0239,88.4361,86.2384,87.1754,89.6459,48.6003,40.6969,49.9124,50.0,50.0,49.9762,0
38,3.64772,0.095986,200,1,99.014,103.9767,88.4323,86.2383,87.1791,89.6511,48.598,40.7399,49.9115,50.0,50.0,49.9772,0
