t_s,u_cmd,y_dark_pct
1.6871003026608378e-05,0.0,11.95138888888889
0.09739924099994823,0.0,0.0
0.18869664800149621,0.0,0.0
0.28445346300213714,0.0,0.0
0.3764297780035122,0.0,0.0
0.4684628330032865,0.0,0.0
0.5645572780013026,100.0,0.0
0.6564778520005348,100.0,1.965277777777778
0.7484980000008363,100.0,1.9930555555555556
0.8444820000004256,100.0,1.9583333333333335
0.9364830920021632,100.0,1.9166666666666665
1.0285134069999913,100.0,1.9305555555555556
1.1244691850006348,100.0,1.9166666666666665
1.2164809620007873,100.0,1.8958333333333335
1.312559351001255,0.0,0.10416666666666667
1.4044953700031328,0.0,0.0
1.4965254070011724,0.0,0.0
1.5924931290028326,0.0,0.0
1.6846265730018786,100.0,0.0
1.7765306470028008,100.0,2.055555555555556
1.8725184250033635,100.0,1.8819444444444444
1.9645435730017198,100.0,1.972222222222222
2.056597906001116,100.0,1.9097222222222223
2.1525225920013327,100.0,1.9444444444444444
2.2446439060004195,0.0,0.0
2.3366256470035296,0.0,0.0
2.432536925000022,0.0,0.0
2.524565943000198,0.0,0.0
2.620657516999927,100.0,0.0
2.712575221001316,100.0,1.9791666666666665
2.8047052020010597,0.0,0.0
2.9005669800026226,0.0,0.0
2.992673980003019,100.0,0.0
3.0846036090006237,100.0,1.8472222222222223
3.180581239001185,100.0,1.9444444444444444
3.27259016500102,100.0,1.7777777777777777
3.3646348870024667,100.0,1.902777777777778
3.4606191090024367,100.0,1.923611111111111
3.552741146002518,0.0,0.0
3.6486061650030024,0.0,0.0
3.7406082570014405,0.0,0.0
3.8326610720032477,0.0,0.0
3.9287590720014123,100.0,0.0
4.020658183002524,100.0,1.8680555555555554
4.112678905003122,100.0,1.7152777777777777
4.208632331003173,100.0,1.972222222222222
4.30065962700246,100.0,1.7569444444444442
4.392668405002041,100.0,1.8680555555555554
4.4887581640032295,0.0,0.1388888888888889
4.580671109000832,0.0,0.0
4.67662764600027,0.0,0.0
4.768667849002668,0.0,0.0
4.860809423000319,100.0,0.0
4.956686053003068,100.0,1.9097222222222223
5.048781090001285,0.0,0.0
5.140710608000518,0.0,0.0
5.237428071002796,100.0,0.0
5.3294517190006445,100.0,1.9791666666666665
5.42150834900167,100.0,1.972222222222222
5.517441293002776,100.0,1.8888888888888888
5.609450664000178,100.0,1.9791666666666665
5.705491238000832,100.0,1.7013888888888888
5.797358089002955,100.0,1.8680555555555554
5.889516774001095,100.0,1.951388888888889
5.9856232930033,0.0,0.1111111111111111
6.077490626001236,0.0,0.0
6.16964986700259,100.0,0.0
6.265475941003388,100.0,1.8263888888888888
6.3576424780003435,0.0,0.13194444444444445
6.449553663002007,0.0,0.0
6.545625755999936,100.0,0.0
6.6375183850032045,100.0,1.9097222222222223
6.72956053300004,100.0,1.923611111111111
6.825557755000773,100.0,1.9166666666666665
6.917530570000963,100.0,1.8333333333333333
7.013512163000996,100.0,1.7430555555555556
7.105537792001996,100.0,1.7430555555555556
7.197573329001898,100.0,1.8958333333333335
7.2935229770009755,100.0,1.875
7.385541848001594,100.0,1.8472222222222223
7.477559348000796,100.0,1.8194444444444444
7.5735343850028585,100.0,1.8472222222222223
7.6655672550004965,100.0,1.8888888888888888
7.757622736000485,100.0,1.875
7.8535737360034545,100.0,1.8888888888888888
7.945594199001789,100.0,1.8194444444444444
8.041689903002407,0.0,0.09722222222222222
8.133570736001275,0.0,0.0
8.225730088001,100.0,0.0
8.32156906900127,100.0,1.7569444444444442
8.413602699001785,100.0,1.7777777777777777
8.505656310000631,100.0,1.8819444444444444
8.601713310003106,0.0,0.11805555555555555
8.693631032001576,0.0,0.0
8.785762643001362,100.0,0.0
8.881641847001447,100.0,1.8541666666666667
8.973631513003056,100.0,1.8958333333333335
9.069612217001122,100.0,1.9305555555555556
9.16163973500079,100.0,1.8680555555555554
9.253652291001345,100.0,1.9444444444444444
9.349622309000551,100.0,1.7986111111111112
9.441634087001148,100.0,1.7638888888888888
9.533807643001637,0.0,0.0
9.629623069002264,0.0,0.0
9.72166323500278,0.0,0.0
9.813703217001603,0.0,0.0
9.909700550000707,0.0,0.0
10.001692828001978,0.0,0.0
10.093730828000844,0.0,0.0
10.189683531003539,0.0,0.0
10.281846790003328,100.0,0.0
10.37767075300144,100.0,1.8541666666666667
10.469709957000305,100.0,1.7916666666666667
10.561739605000184,100.0,1.965277777777778
10.657710049003072,100.0,1.8541666666666667
10.74970351200318,100.0,1.9305555555555556
10.842049642000347,0.0,0.0
10.937722846003453,0.0,0.0
11.029882345002989,100.0,0.0
11.12165816000197,100.0,1.8888888888888888
11.217786234003142,100.0,1.8263888888888888
11.309882586003368,100.0,1.7777777777777777
11.405640642002254,100.0,1.9791666666666665
11.497776197000348,100.0,2.0694444444444446
11.589808253000228,100.0,1.9791666666666665
11.685775085999921,100.0,1.9097222222222223
11.777929067000514,0.0,0.1527777777777778
11.869831141000759,0.0,0.0
11.965443438002694,0.0,0.0
