# timestamp: 20251101_201154
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS21
# light_col: 1
# light_channel: 2
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.095861,0.0,0,-1,88.6483,109.3147,85.834,86.683,85.7391,89.5638,50.0,36.8044,50.0,49.9456,50.0,49.9284,0
1,0.187631,0.09177,0,-1,88.6413,109.3316,85.8358,86.6788,85.7385,89.5592,50.0,36.8275,49.9997,49.946,50.0,49.9297,0
2,0.28362,0.095989,0,-1,88.639,109.3155,85.8377,86.6764,85.7346,89.566,50.0,36.8063,50.0,49.9482,50.0,49.9303,0
3,0.375646,0.092026,200,1,88.6343,109.302,85.837,86.6786,85.7314,89.5606,50.0,36.8542,50.0,49.9486,50.0,49.9271,0
4,0.467694,0.092047,200,1,88.6394,109.3173,85.8557,86.6838,85.8555,89.5767,50.0,36.8408,50.0,49.9482,50.0,49.9287,0
5,0.563659,0.095965,200,1,108.6106,115.9355,93.6327,88.6135,99.9037,91.3596,26.9046,20.5892,46.4082,49.7373,43.8522,49.9147,0
6,0.655702,0.092043,200,1,108.6161,115.9228,93.6332,88.6081,99.9121,91.3499,26.7832,20.5723,46.3945,49.7386,43.8353,49.9196,0
7,0.747727,0.092024,200,1,108.6243,115.9128,93.6317,88.6075,99.9121,91.3512,26.806,20.5872,46.4352,49.7363,43.8275,49.9212,0
8,0.843728,0.096001,200,1,108.6117,115.9238,93.6362,88.6075,99.904,91.3522,26.8337,20.5566,46.3646,49.737,43.8301,49.9212,0
9,0.935691,0.091963,0,-1,108.6202,115.9432,93.635,88.6093,99.8958,91.3534,26.8001,20.6204,46.4167,49.7396,43.8398,49.9206,0
10,1.027727,0.092036,0,-1,108.6072,115.9272,93.6106,88.6056,99.8061,91.3395,26.8942,20.597,46.4238,49.7373,43.8851,49.9215,0
11,1.123686,0.095959,0,-1,88.6375,109.3172,85.8371,86.6826,85.7396,89.5612,50.0,36.8268,50.0,49.9486,50.0,49.9261,0
12,1.215712,0.092026,200,1,88.6399,109.3353,85.8369,86.683,85.7372,89.567,50.0,36.8359,49.9997,49.9466,50.0,49.9313,0
13,1.30779,0.092078,200,1,88.6407,109.347,85.8513,86.6861,85.8541,89.5793,50.0,36.7913,50.0,49.945,50.0,49.9277,0
14,1.403733,0.095944,200,1,108.6198,115.9334,93.631,88.6142,99.8972,91.3532,26.7995,20.5879,46.3555,49.7354,43.8314,49.9176,0
15,1.495759,0.092026,0,-1,108.6129,115.919,93.6328,88.6094,99.8998,91.3474,26.8792,20.5853,46.374,49.7324,43.8301,49.9206,0
16,1.591707,0.095947,0,-1,108.5951,115.9227,93.6116,88.6057,99.799,91.3399,26.8529,20.596,46.4847,49.7396,43.8838,49.9196,0
17,1.683739,0.092032,0,-1,88.6356,109.3338,85.8337,86.6796,85.7385,89.5618,50.0,36.8011,50.0,49.9466,50.0,49.9281,0
18,1.775763,0.092024,200,1,88.6329,109.3233,85.8294,86.6762,85.7279,89.5521,50.0,36.8281,50.0,49.9499,50.0,49.9248,0
19,1.87171,0.095947,200,1,88.6392,109.3066,85.8519,86.6857,85.8602,89.5717,50.0,36.8099,50.0,49.9476,50.0,49.9277,0
