# timestamp: 20251101_165023
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 75
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
0,0.090921,0.0,200,1,0.0,86.577,4.448,84.0,89.0,0.0,0.0,0
1,0.182934,0.092013,200,1,0.0,106.253,25.608,86.0,136.0,0.0,0.0,0
2,0.278656,0.095722,200,1,0.0,106.254,25.608,86.0,136.0,0.0,0.0,0
3,0.370676,0.09202,200,1,0.0,106.251,25.603,86.0,136.0,0.0,0.0,0
4,0.462702,0.092026,200,1,0.0,106.244,25.603,86.0,136.0,0.0,0.0,0
5,0.558662,0.095961,200,1,0.0,106.249,25.607,86.0,136.0,0.0,0.0,0
6,0.650691,0.092029,0,-1,0.0,106.247,25.605,86.0,136.0,0.0,0.0,0
7,0.742721,0.092029,0,-1,0.0,105.763,25.338,86.0,134.0,0.0,0.0,0
8,0.838688,0.095967,0,-1,0.0,86.434,4.431,84.0,89.0,0.0,0.0,0
9,0.930731,0.092043,0,-1,0.0,86.44,4.429,84.0,89.0,0.0,0.0,0
10,1.026682,0.095951,0,-1,0.0,86.437,4.442,84.0,89.0,0.0,0.0,0
11,1.118704,0.092022,0,-1,0.0,86.44,4.432,84.0,89.0,0.0,0.0,0
12,1.210742,0.092038,200,1,0.0,86.437,4.427,84.0,89.0,0.0,0.0,0
13,1.306703,0.095962,200,1,0.0,86.583,4.445,84.0,89.0,0.0,0.0,0
14,1.398732,0.092029,200,1,0.0,106.248,25.603,86.0,136.0,0.0,0.0,0
15,1.490763,0.092031,200,1,0.0,106.248,25.599,86.0,136.0,0.0,0.0,0
16,1.586728,0.095964,200,1,0.0,106.241,25.598,86.0,136.0,0.0,0.0,0
17,1.678736,0.092008,200,1,0.0,106.242,25.605,86.0,136.0,0.0,0.0,0
18,1.770777,0.092041,200,1,0.0,106.249,25.596,86.0,136.0,0.0,0.0,0
19,1.866738,0.095962,200,1,0.0,106.253,25.595,86.0,136.0,0.0,0.0,0
20,1.958769,0.09203,200,1,0.0,106.247,25.594,86.0,136.0,0.0,0.0,0
21,2.054735,0.095966,200,1,0.0,106.241,25.598,86.0,136.0,0.0,0.0,0
22,2.146752,0.092017,200,1,0.0,106.244,25.6,86.0,136.0,0.0,0.0,0
23,2.2388,0.092048,200,1,0.0,106.242,25.591,86.0,136.0,0.0,0.0,0
24,2.334754,0.095954,0,-1,0.0,106.243,25.595,86.0,136.0,0.0,0.0,0
25,2.426756,0.092002,0,-1,0.0,106.009,25.468,86.0,135.0,0.0,0.0,0
26,2.518803,0.092047,0,-1,0.0,86.459,4.442,84.0,89.0,0.0,0.0,0
27,2.614773,0.09597,200,1,0.0,86.457,4.45,84.0,89.0,0.0,0.0,0
28,2.706797,0.092024,200,1,0.0,86.595,4.463,84.0,89.0,0.0,0.0,0
29,2.798829,0.092032,200,1,0.0,106.255,25.599,86.0,136.0,0.0,0.0,0
30,2.894792,0.095964,200,1,0.0,106.253,25.591,86.0,136.0,0.0,0.0,0
31,2.986809,0.092017,200,1,0.0,106.244,25.588,86.0,136.0,0.0,0.0,0
32,3.078881,0.092071,200,1,0.0,106.247,25.591,86.0,136.0,0.0,0.0,0
33,3.174818,0.095937,200,1,0.0,106.253,25.594,86.0,136.0,0.0,0.0,0
34,3.266843,0.092025,200,1,0.0,106.245,25.588,86.0,136.0,0.0,0.0,0
35,3.362785,0.095942,200,1,0.0,106.241,25.59,86.0,136.0,0.0,0.0,0
36,3.454828,0.092043,0,-1,0.0,106.237,25.593,86.0,136.0,0.0,0.0,0
37,3.546829,0.092001,0,-1,0.0,105.834,25.369,86.0,134.0,0.0,0.0,0
38,3.642824,0.095995,0,-1,0.0,86.461,4.454,84.0,89.0,0.0,0.0,0
39,3.734839,0.092014,0,-1,0.0,86.451,4.452,84.0,89.0,0.0,0.0,0
40,3.826878,0.09204,0,-1,0.0,86.451,4.446,84.0,89.0,0.0,0.0,0
41,3.922827,0.095949,0,-1,0.0,86.45,4.443,84.0,89.0,0.0,0.0,0
42,4.014856,0.092029,0,-1,0.0,86.454,4.455,84.0,89.0,0.0,0.0,0
43,4.106906,0.09205,0,-1,0.0,86.458,4.455,84.0,89.0,0.0,0.0,0
44,4.202868,0.095962,0,-1,0.0,86.458,4.451,84.0,89.0,0.0,0.0,0
45,4.294885,0.092016,200,1,0.0,86.457,4.449,84.0,89.0,0.0,0.0,0
46,4.390848,0.095963,200,1,0.0,86.602,4.472,84.0,89.0,0.0,0.0,0
47,4.482875,0.092027,200,1,0.0,106.248,25.597,86.0,136.0,0.0,0.0,0
48,4.574919,0.092044,0,-1,0.0,106.254,25.605,86.0,136.0,0.0,0.0,0
49,4.670853,0.095934,0,-1,0.0,105.641,25.26,86.0,134.0,0.0,0.0,0
50,4.762882,0.092029,0,-1,0.0,86.463,4.462,84.0,89.0,0.0,0.0,0
51,4.854923,0.09204,200,1,0.0,86.46,4.464,84.0,89.0,0.0,0.0,0
52,4.950878,0.095955,200,1,0.0,86.614,4.479,84.0,89.0,0.0,0.0,0
53,5.042898,0.092021,200,1,0.0,106.249,25.603,86.0,136.0,0.0,0.0,0
54,5.134939,0.092041,200,1,0.0,106.245,25.596,86.0,136.0,0.0,0.0,0
55,5.230905,0.095966,200,1,0.0,106.249,25.602,86.0,136.0,0.0,0.0,0
56,5.322934,0.092029,200,1,0.0,106.243,25.602,86.0,136.0,0.0,0.0,0
57,5.418902,0.095968,200,1,0.0,106.246,25.602,86.0,136.0,0.0,0.0,0
58,5.510939,0.092037,200,1,0.0,106.245,25.597,86.0,136.0,0.0,0.0,0
59,5.603003,0.092064,200,1,0.0,106.243,25.602,86.0,136.0,0.0,0.0,0
60,5.698901,0.095898,0,-1,0.0,106.244,25.602,86.0,136.0,0.0,0.0,0
61,5.792756,0.093855,0,-1,0.0,105.871,25.395,86.0,135.0,0.0,0.0,0
62,5.882986,0.09023,0,-1,0.0,86.461,4.465,84.0,89.0,0.0,0.0,0
63,5.978927,0.095941,0,-1,0.0,86.469,4.465,84.0,89.0,0.0,0.0,0
64,6.070966,0.092039,0,-1,0.0,86.461,4.461,84.0,89.0,0.0,0.0,0
65,6.162981,0.092015,0,-1,0.0,86.459,4.456,84.0,89.0,0.0,0.0,0
66,6.258947,0.095966,200,1,0.0,86.466,4.468,84.0,89.0,0.0,0.0,0
67,6.35098,0.092033,200,1,0.0,86.613,4.481,84.0,89.0,0.0,0.0,0
68,6.443045,0.092065,200,1,0.0,106.245,25.604,86.0,136.0,0.0,0.0,0
69,6.538989,0.095944,0,-1,0.0,106.249,25.596,86.0,136.0,0.0,0.0,0
70,6.631024,0.092036,0,-1,0.0,105.735,25.314,86.0,134.0,0.0,0.0,0
71,6.726983,0.095958,0,-1,0.0,86.467,4.46,84.0,89.0,0.0,0.0,0
72,6.819005,0.092022,0,-1,0.0,86.469,4.465,84.0,89.0,0.0,0.0,0
73,6.911069,0.092063,0,-1,0.0,86.462,4.455,84.0,89.0,0.0,0.0,0
74,7.007018,0.09595,0,-1,0.0,86.463,4.463,84.0,89.0,0.0,0.0,0
75,7.099041,0.092022,200,1,0.0,86.467,4.465,84.0,89.0,0.0,0.0,0
76,7.191065,0.092024,200,1,0.0,86.614,4.483,84.0,89.0,0.0,0.0,0
77,7.28702,0.095956,200,1,0.0,106.249,25.6,86.0,136.0,0.0,0.0,0
78,7.379028,0.092008,0,-1,0.0,106.246,25.597,86.0,136.0,0.0,0.0,0
79,7.471066,0.092038,0,-1,0.0,105.543,25.209,86.0,134.0,0.0,0.0,0
80,7.567035,0.095968,0,-1,0.0,86.467,4.471,84.0,89.0,0.0,0.0,0
81,7.659055,0.09202,200,1,0.0,86.465,4.463,84.0,89.0,0.0,0.0,0
82,7.755038,0.095983,200,1,0.0,86.617,4.491,84.0,89.0,0.0,0.0,0
83,7.847056,0.092018,200,1,0.0,106.253,25.605,86.0,136.0,0.0,0.0,0
84,7.939082,0.092026,200,1,0.0,106.245,25.599,86.0,136.0,0.0,0.0,0
85,8.03505,0.095968,200,1,0.0,106.25,25.601,86.0,136.0,0.0,0.0,0
86,8.127081,0.092031,200,1,0.0,106.252,25.601,86.0,136.0,0.0,0.0,0
87,8.219105,0.092025,200,1,0.0,106.255,25.598,86.0,136.0,0.0,0.0,0
88,8.31507,0.095965,200,1,0.0,106.26,25.6,86.0,136.0,0.0,0.0,0
89,8.407098,0.092028,200,1,0.0,106.257,25.608,86.0,136.0,0.0,0.0,0
90,8.499129,0.092031,200,1,0.0,106.268,25.604,86.0,136.0,0.0,0.0,0
91,8.595087,0.095958,200,1,0.0,106.266,25.609,86.0,136.0,0.0,0.0,0
92,8.68712,0.092033,200,1,0.0,106.273,25.611,86.0,136.0,0.0,0.0,0
93,8.783079,0.095959,200,1,0.0,106.28,25.619,86.0,136.0,0.0,0.0,0
94,8.875106,0.092026,200,1,0.0,106.292,25.625,86.0,136.0,0.0,0.0,0
95,8.967142,0.092036,200,1,0.0,106.298,25.625,86.0,136.0,0.0,0.0,0
96,9.063098,0.095956,0,-1,0.0,106.304,25.626,86.0,136.0,0.0,0.0,0
97,9.155142,0.092044,0,-1,0.0,105.927,25.425,86.0,135.0,0.0,0.0,0
98,9.247161,0.092019,0,-1,0.0,86.539,4.951,84.0,89.0,0.0,0.0,0
99,9.34312,0.095959,200,1,0.0,86.543,4.995,84.0,89.0,0.0,0.0,0
100,9.435145,0.092024,200,1,0.0,86.694,5.04,84.0,89.0,0.0,0.0,0
101,9.527179,0.092034,200,1,0.0,106.335,25.664,86.0,136.0,0.0,0.0,0
102,9.623133,0.095954,0,-1,0.0,106.342,25.659,86.0,136.0,0.0,0.0,0
103,9.715155,0.092022,0,-1,0.0,105.846,25.4,86.0,134.0,0.0,0.0,0
104,9.807222,0.092067,0,-1,0.0,86.571,5.152,84.0,89.0,0.0,0.0,0
105,9.903144,0.095922,200,1,0.0,86.575,5.197,84.0,89.0,0.0,0.0,0
106,9.995211,0.092067,200,1,0.0,86.737,5.261,84.0,89.0,0.0,0.0,0
107,10.091166,0.095955,200,1,0.0,106.363,25.686,86.0,136.0,0.0,0.0,0
108,10.183183,0.092017,200,1,0.0,106.369,25.687,86.0,136.0,0.0,0.0,0
109,10.275197,0.092015,200,1,0.0,106.367,25.691,86.0,136.0,0.0,0.0,0
110,10.371206,0.096008,200,1,0.0,106.373,25.689,86.0,136.0,0.0,0.0,0
111,10.463215,0.092009,200,1,0.0,106.366,25.689,86.0,136.0,0.0,0.0,0
112,10.555233,0.092018,200,1,0.0,106.358,25.692,86.0,136.0,0.0,0.0,0
113,10.65119,0.095957,200,1,0.0,106.371,25.694,86.0,136.0,0.0,0.0,0
114,10.743225,0.092036,200,1,0.0,106.373,25.693,86.0,136.0,0.0,0.0,0
115,10.835261,0.092036,200,1,0.0,106.365,25.689,86.0,136.0,0.0,0.0,0
