t_s,u_cmd,y_dark_pct
2.1667001419700682e-05,200.0,10.659722222222221
0.09365283300212468,200.0,9.5
0.18553500000052736,200.0,9.5
0.2812327589999768,200.0,9.506944444444445
0.3732629629994335,200.0,9.54861111111111
0.4652541290015506,200.0,9.479166666666666
0.5613564810009848,0.0,9.555555555555555
0.6532456109998748,0.0,10.659722222222221
0.7452802769985283,0.0,10.645833333333334
0.8412174629993387,0.0,10.666666666666668
0.9332612770012929,0.0,10.61111111111111
1.0292195370020636,0.0,10.666666666666668
1.1213905360018543,200.0,10.67361111111111
1.2132666479992622,200.0,9.465277777777779
1.3092419070017058,200.0,9.527777777777779
1.4013902400001825,0.0,9.67361111111111
1.493306444001064,0.0,10.694444444444445
1.5892685360013274,0.0,10.618055555555555
1.681416294999508,200.0,10.67361111111111
1.773321462002059,200.0,9.534722222222221
1.8692920729990874,200.0,9.493055555555555
1.9612923320019036,200.0,9.527777777777779
2.0533790359986597,200.0,9.493055555555555
2.149289979999594,200.0,9.527777777777779
2.241505906000384,0.0,9.67361111111111
2.337310072998662,0.0,10.680555555555555
2.4293098130001454,0.0,10.645833333333334
2.5215215169992007,200.0,10.659722222222221
2.6173241100004816,200.0,9.5
2.7093351840012474,200.0,9.493055555555555
2.8015026280008897,0.0,9.666666666666666
2.897326554000756,0.0,10.652777777777779
2.989382220999687,0.0,10.618055555555555
3.0815161089994945,200.0,10.618055555555555
3.177355275998707,200.0,9.493055555555555
3.2693763690003834,200.0,9.506944444444445
3.365341165001155,200.0,9.472222222222221
3.4574015910002345,200.0,9.444444444444445
3.5494149240003026,200.0,9.527777777777779
3.6454840719998174,0.0,9.569444444444445
3.7373787760006962,0.0,10.6875
3.8294023310008924,0.0,10.618055555555555
3.9253801090017078,0.0,10.708333333333334
4.01738547900095,0.0,10.6875
4.109435350001149,0.0,10.666666666666668
4.205380461000459,0.0,10.67361111111111
4.297413812000741,0.0,10.652777777777779
4.393422460001602,0.0,10.680555555555555
4.485633422998944,200.0,10.625
4.5774780710016785,200.0,9.479166666666666
4.673442885999975,200.0,9.493055555555555
4.765575571000227,0.0,9.61111111111111
4.85747610800172,0.0,10.625
4.953428626999084,0.0,10.625
5.045948201001011,200.0,10.61111111111111
5.137461145000998,200.0,9.493055555555555
5.23345781199896,200.0,9.472222222222221
5.325591570999677,0.0,9.618055555555555
5.417545756001346,0.0,10.645833333333334
5.513466126001731,0.0,10.666666666666668
5.605507866999687,0.0,10.625
5.701513644999068,0.0,10.63888888888889
5.793562533999648,0.0,10.645833333333334
5.88555795999855,0.0,10.618055555555555
5.981505774001562,0.0,10.618055555555555
6.073539311000786,0.0,10.652777777777779
6.16572123700098,200.0,10.645833333333334
6.261495755999931,200.0,9.5
6.353410310999607,200.0,9.506944444444445
6.4449894780009345,0.0,9.715277777777779
6.5409167549987615,0.0,10.708333333333334
6.632945273999212,0.0,10.61111111111111
6.728911070000322,0.0,10.618055555555555
6.8209279219991,0.0,10.659722222222221
6.912993976999132,0.0,10.63888888888889
7.009013162998599,200.0,10.604166666666668
7.100940643998911,200.0,9.479166666666666
7.192964754998684,200.0,9.506944444444445
7.289020217998768,0.0,9.604166666666666
7.3809294769998814,0.0,10.61111111111111
7.4729691249995085,0.0,10.645833333333334
7.569039866000821,200.0,10.61111111111111
7.660935570002039,200.0,9.527777777777779
7.756925718000275,200.0,9.479166666666666
7.8490489030009485,0.0,9.590277777777779
7.940994403001241,0.0,10.645833333333334
8.036949920999177,0.0,10.652777777777779
8.128953829000238,0.0,10.625
8.2210092360001,0.0,10.645833333333334
8.316951958000573,0.0,10.645833333333334
8.408992568998656,0.0,10.631944444444445
8.501056310000422,0.0,10.645833333333334
8.597012995000114,0.0,10.652777777777779
8.689025087998743,0.0,10.659722222222221
8.781085272999917,0.0,10.652777777777779
8.876997013001528,0.0,10.708333333333334
8.96902795799906,0.0,10.67361111111111
9.064981587001967,0.0,10.645833333333334
9.157027438999648,0.0,10.67361111111111
9.24915212400083,200.0,10.659722222222221
9.345027624000068,200.0,9.534722222222221
9.437040346001595,200.0,9.465277777777779
9.529166754000471,0.0,9.625
9.625011772001017,0.0,10.666666666666668
9.717040808998718,0.0,10.694444444444445
9.809086661000038,0.0,10.63888888888889
9.90505204999863,0.0,10.6875
9.997078216001682,0.0,10.631944444444445
10.093172363998747,200.0,10.631944444444445
10.185074476001319,200.0,9.5
10.277144716001203,200.0,9.465277777777779
10.373096474999329,200.0,9.5
10.465109975000814,200.0,9.527777777777779
10.557170901000063,200.0,9.506944444444445
10.653120864000812,200.0,9.506944444444445
10.745109048999439,200.0,9.506944444444445
10.83714942000006,200.0,9.541666666666666
10.9332034379986,0.0,9.625
11.025142290000076,0.0,10.645833333333334
11.12109940099981,0.0,10.61111111111111
11.213459438000427,200.0,10.631944444444445
11.305168530001538,200.0,9.520833333333334
11.401220734001981,200.0,9.493055555555555
11.493689382001321,200.0,9.520833333333334
11.585839696999756,200.0,9.493055555555555
11.681779270998959,200.0,9.506944444444445
11.773929622999276,0.0,9.590277777777779
11.865832493000198,0.0,10.631944444444445
11.961789733999467,0.0,10.666666666666668
