# timestamp: 20251101_180002
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 15.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
62,5.882799,0.091998,200,1,64.1806,104.061,23.634,87.0,140.0,0.0,0.0,0
63,5.978767,0.095968,200,1,64.2222,104.056,23.639,87.0,140.0,0.0,0.0,0
64,6.070786,0.092019,200,1,64.2569,104.051,23.638,87.0,140.0,0.0,0.0,0
65,6.162797,0.092011,200,1,64.2083,104.055,23.633,87.0,140.0,0.0,0.0,0
66,6.258766,0.095969,200,1,64.2292,104.057,23.636,87.0,140.1,0.0,0.0,0
67,6.350802,0.092036,200,1,64.2431,104.056,23.638,87.0,141.0,0.0,0.0,0
68,6.442837,0.092035,200,1,64.3125,104.048,23.634,87.0,140.0,0.0,0.0,0
69,6.538795,0.095958,200,1,64.2292,104.049,23.629,87.0,140.0,0.0,0.0,0
70,6.630828,0.092033,200,1,64.2361,104.053,23.63,87.0,140.0,0.0,0.0,0
71,6.726796,0.095968,200,1,64.25,104.049,23.624,87.0,141.0,0.0,0.0,0
72,6.818806,0.09201,200,1,64.2292,104.043,23.624,87.0,140.0,0.0,0.0,0
73,6.910834,0.092028,200,1,64.2014,104.04,23.622,87.0,140.0,0.0,0.0,0
74,7.006801,0.095966,200,1,64.25,104.043,23.626,87.0,140.0,0.0,0.0,0
75,7.098818,0.092017,200,1,64.2639,104.049,23.627,87.0,140.0,0.0,0.0,0
76,7.190918,0.0921,200,1,64.1944,104.054,23.627,87.0,141.0,0.0,0.0,0
77,7.286841,0.095923,200,1,64.2847,104.046,23.63,87.0,141.0,0.0,0.0,0
78,7.378858,0.092017,0,-1,64.2847,104.046,23.635,87.0,140.0,0.0,0.0,0
79,7.470904,0.092046,0,-1,65.3403,103.503,23.141,87.0,139.0,0.0,0.0,0
80,7.566888,0.095984,0,-1,76.8889,96.976,18.449,86.0,117.0,0.0,0.0,0
81,7.65888,0.091992,200,1,76.8819,96.971,18.453,86.0,117.0,0.0,0.0,0
82,7.754846,0.095966,200,1,76.2847,97.048,18.459,86.0,117.0,0.0,0.0,0
83,7.846859,0.092012,200,1,64.2778,104.048,23.631,87.0,141.0,0.0,0.0,0
84,7.93892,0.092062,0,-1,64.2292,104.052,23.628,87.0,140.0,0.0,0.0,0
85,8.034864,0.095944,0,-1,65.4444,103.417,23.056,87.0,139.0,0.0,0.0,0
86,8.12688,0.092016,0,-1,76.8542,96.962,18.448,86.0,117.0,0.0,0.0,0
87,8.218925,0.092045,0,-1,76.8889,96.963,18.45,86.0,117.0,0.0,0.0,0
88,8.314891,0.095966,0,-1,76.9444,96.97,18.452,86.0,117.0,0.0,0.0,0
89,8.406911,0.09202,0,-1,76.8472,96.979,18.455,86.0,117.0,0.0,0.0,0
90,8.498934,0.092023,0,-1,76.8611,96.971,18.451,86.0,117.0,0.0,0.0,0
91,8.594899,0.095965,0,-1,76.8889,96.965,18.451,86.0,117.0,0.0,0.0,0
92,8.686913,0.092013,0,-1,76.8403,96.969,18.459,86.0,117.0,0.0,0.0,0
93,8.782888,0.095976,200,1,76.8958,96.972,18.453,86.0,117.0,0.0,0.0,0
94,8.874914,0.092025,200,1,76.2917,97.056,18.466,86.0,117.0,0.0,0.0,0
95,8.96696,0.092046,200,1,64.25,104.051,23.639,87.0,140.0,0.0,0.0,0
96,9.062916,0.095956,0,-1,64.2639,104.044,23.632,87.0,141.0,0.0,0.0,0
97,9.154928,0.092013,0,-1,64.8333,103.757,23.375,87.0,140.0,0.0,0.0,0
98,9.246956,0.092027,0,-1,76.8472,96.97,18.448,86.0,117.0,0.0,0.0,0
99,9.342926,0.09597,200,1,76.8889,96.976,18.454,86.0,117.0,0.0,0.0,0
100,9.43494,0.092014,200,1,76.2986,97.049,18.472,86.0,117.0,0.0,0.0,0
101,9.526985,0.092045,200,1,64.2569,104.051,23.643,87.0,141.0,0.0,0.0,0
102,9.622967,0.095982,200,1,64.2708,104.054,23.642,87.0,141.0,0.0,0.0,0
103,9.714973,0.092006,200,1,64.2083,104.058,23.636,87.0,140.0,0.0,0.0,0
104,9.807063,0.09209,200,1,64.2431,104.051,23.64,87.0,140.0,0.0,0.0,0
105,9.90299,0.095927,0,-1,64.2778,104.047,23.642,87.0,141.0,0.0,0.0,0
106,9.995003,0.092013,0,-1,65.0486,103.648,23.271,87.0,140.0,0.0,0.0,0
107,10.090963,0.09596,0,-1,76.8819,96.981,18.46,86.0,117.0,0.0,0.0,0
108,10.182987,0.092025,0,-1,76.875,96.983,18.461,86.0,117.0,0.0,0.0,0
109,10.275019,0.092031,0,-1,76.875,96.971,18.458,86.0,117.0,0.0,0.0,0
110,10.370984,0.095965,0,-1,76.8611,96.97,18.461,86.0,117.0,0.0,0.0,0
111,10.463042,0.092058,0,-1,76.8958,96.978,18.469,86.0,117.0,0.0,0.0,0
112,10.555053,0.092011,0,-1,76.8958,96.978,18.465,86.0,117.0,0.0,0.0,0
113,10.651,0.095947,0,-1,76.9167,96.973,18.459,86.0,117.0,0.0,0.0,0
114,10.74301,0.09201,200,1,76.8889,96.972,18.466,86.0,117.0,0.0,0.0,0
115,10.835074,0.092064,200,1,76.2361,97.055,18.481,86.0,117.0,0.0,0.0,0
116,10.931057,0.095983,200,1,64.2569,104.057,23.641,87.0,140.1,0.0,0.0,0
117,11.023085,0.092029,0,-1,64.2708,104.055,23.635,87.0,140.1,0.0,0.0,0
118,11.119053,0.095967,0,-1,65.0486,103.619,23.249,87.0,140.0,0.0,0.0,0
119,11.211057,0.092005,0,-1,76.8681,96.964,18.457,86.0,117.0,0.0,0.0,0
120,11.303109,0.092052,0,-1,76.8889,96.959,18.448,86.0,117.0,0.0,0.0,0
121,11.399084,0.095975,0,-1,76.8611,96.958,18.441,86.0,117.0,0.0,0.0,0
122,11.491086,0.092003,0,-1,76.8819,96.961,18.443,86.0,117.0,0.0,0.0,0
123,11.583125,0.092038,0,-1,76.8681,96.955,18.448,86.0,117.0,0.0,0.0,0
124,11.679078,0.095953,0,-1,76.8889,96.953,18.436,86.0,117.0,0.0,0.0,0
125,11.771094,0.092016,0,-1,76.8889,96.953,18.436,86.0,117.0,0.0,0.0,0
126,11.863128,0.092034,200,1,76.9236,96.967,18.443,86.0,117.0,0.0,0.0,0
127,11.959111,0.095983,200,1,76.3125,97.046,18.462,86.0,117.0,0.0,0.0,0
128,12.051111,0.092,200,1,64.3125,104.044,23.633,87.0,140.0,0.0,0.0,0
129,12.147096,0.095985,200,1,64.3264,104.046,23.632,87.0,141.0,0.0,0.0,0
130,12.239121,0.092025,200,1,64.2778,104.047,23.631,87.0,140.0,0.0,0.0,0
131,12.33115,0.092029,200,1,64.1944,104.054,23.627,87.0,140.0,0.0,0.0,0
132,12.427128,0.095978,0,-1,64.3194,104.037,23.628,87.0,140.0,0.0,0.0,0
133,12.519132,0.092004,0,-1,64.6528,103.834,23.449,87.0,140.0,0.0,0.0,0
134,12.61117,0.092038,0,-1,76.8819,96.963,18.445,86.0,117.0,0.0,0.0,0
135,12.707136,0.095967,0,-1,76.8681,96.963,18.443,86.0,117.0,0.0,0.0,0
136,12.799141,0.092005,0,-1,76.8819,96.952,18.436,86.0,117.0,0.0,0.0,0
137,12.891173,0.092031,0,-1,76.8819,96.947,18.442,86.0,117.0,0.0,0.0,0
138,12.987223,0.09605,0,-1,76.875,96.952,18.444,86.0,117.0,0.0,0.0,0
139,13.079165,0.091942,0,-1,76.8889,96.956,18.44,86.0,117.0,0.0,0.0,0
140,13.171239,0.092073,0,-1,76.875,96.957,18.432,86.0,117.0,0.0,0.0,0
141,13.267202,0.095963,0,-1,76.8958,96.949,18.436,86.0,117.0,0.0,0.0,0
142,13.3592,0.091998,0,-1,76.8611,96.948,18.441,86.0,117.0,0.0,0.0,0
143,13.455167,0.095966,0,-1,76.9306,96.948,18.437,86.0,117.0,0.0,0.0,0
144,13.547182,0.092015,0,-1,76.9236,96.95,18.429,86.0,117.0,0.0,0.0,0
145,13.639226,0.092044,0,-1,76.8681,96.951,18.43,86.0,117.0,0.0,0.0,0
146,13.735177,0.095951,0,-1,76.8819,96.947,18.438,86.0,117.0,0.0,0.0,0
147,13.827196,0.092019,200,1,76.8611,96.949,18.433,86.0,117.0,0.0,0.0,0
148,13.919221,0.092025,200,1,76.3333,97.028,18.447,86.0,117.0,0.0,0.0,0
149,14.015195,0.095974,200,1,64.2222,104.042,23.62,87.0,140.0,0.0,0.0,0
150,14.107215,0.09202,200,1,64.1944,104.036,23.622,87.0,140.0,0.0,0.0,0
151,14.199254,0.092039,200,1,64.25,104.036,23.629,87.0,140.0,0.0,0.0,0
152,14.295211,0.095957,200,1,64.2292,104.033,23.629,87.0,140.0,0.0,0.0,0
