# timestamp: 20251101_165944
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 16
# hold_frames: 3
# test_light: HS22
# duration_s: 5.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
37,3.547489,0.092033,0,-1,72.1111,90.088,10.727,84.0,98.0,0.0,0.0,0
38,3.643462,0.095973,0,-1,72.0556,90.084,10.72,84.0,98.0,0.0,0.0,0
39,3.735477,0.092015,16,1,72.125,90.08,10.717,84.0,98.0,0.0,0.0,0
40,3.827534,0.092057,16,1,71.8819,90.098,10.714,84.0,98.0,0.0,0.0,0
41,3.923487,0.095953,16,1,58.6806,93.636,13.257,85.0,111.0,0.0,0.0,0
42,4.01549,0.092003,16,1,58.7361,93.63,13.26,85.0,111.0,0.0,0.0,0
43,4.107536,0.092046,16,1,58.8056,93.628,13.257,85.0,111.0,0.0,0.0,0
44,4.203483,0.095947,16,1,58.6806,93.636,13.251,85.0,111.0,0.0,0.0,0
45,4.295517,0.092034,16,1,58.7569,93.634,13.262,85.0,111.0,0.0,0.0,0
46,4.391494,0.095976,16,1,58.7014,93.637,13.266,85.0,111.0,0.0,0.0,0
47,4.483535,0.092041,16,1,58.6042,93.639,13.267,85.0,111.0,0.0,0.0,0
48,4.575574,0.092039,16,1,58.6389,93.646,13.266,85.0,111.0,0.0,0.0,0
49,4.671516,0.095942,16,1,58.6458,93.658,13.279,85.0,111.0,0.0,0.0,0
50,4.763553,0.092037,16,1,58.6389,93.658,13.28,85.0,111.0,0.0,0.0,0
51,4.855564,0.092011,16,1,58.6111,93.664,13.279,85.0,111.0,0.0,0.0,0
52,4.951546,0.095983,16,1,58.6875,93.656,13.287,85.0,111.0,0.0,0.0,0
53,5.04355,0.092004,16,1,58.6528,93.667,13.286,85.0,111.0,0.0,0.0,0
54,5.135576,0.092026,16,1,58.5833,93.666,13.293,85.0,111.0,0.0,0.0,0
55,5.231542,0.095966,16,1,58.6528,93.668,13.289,85.0,111.0,0.0,0.0,0
56,5.323555,0.092013,16,1,58.6458,93.662,13.287,85.0,111.0,0.0,0.0,0
57,5.415667,0.092113,0,-1,58.5903,93.659,13.283,85.0,111.0,0.0,0.0,0
58,5.511552,0.095885,0,-1,64.2986,91.898,11.584,85.0,104.0,0.0,0.0,0
59,5.603587,0.092035,0,-1,71.9514,90.108,10.75,84.0,98.0,0.0,0.0,0
60,5.699567,0.09598,16,1,72.0694,90.107,10.743,84.0,98.0,0.0,0.0,0
61,5.791619,0.092052,16,1,71.7778,90.12,10.747,84.0,98.0,0.0,0.0,0
62,5.883613,0.091994,16,1,58.5694,93.664,13.286,85.0,111.0,0.0,0.0,0
63,5.979586,0.095972,16,1,58.6389,93.66,13.289,85.0,111.0,0.0,0.0,0
64,6.071597,0.092011,16,1,58.6111,93.665,13.285,85.0,111.0,0.0,0.0,0
65,6.163647,0.09205,16,1,58.625,93.658,13.281,85.0,111.0,0.0,0.0,0
66,6.259595,0.095948,0,-1,58.5972,93.66,13.286,85.0,111.0,0.0,0.0,0
67,6.351636,0.092041,0,-1,62.3472,92.498,12.102,85.0,106.0,0.0,0.0,0
68,6.443669,0.092033,0,-1,72.0139,90.11,10.752,84.0,98.0,0.0,0.0,0
69,6.539658,0.095989,0,-1,72.0903,90.113,10.755,84.0,98.0,0.0,0.0,0
70,6.631644,0.091986,0,-1,72.0347,90.114,10.76,84.0,98.0,0.0,0.0,0
71,6.727613,0.095969,0,-1,72.1597,90.11,10.757,84.0,98.0,0.0,0.0,0
72,6.819624,0.092012,0,-1,72.0347,90.116,10.758,84.0,98.0,0.0,0.0,0
73,6.911674,0.09205,0,-1,71.9722,90.116,10.757,84.0,98.0,0.0,0.0,0
74,7.007623,0.095948,0,-1,72.0208,90.108,10.755,84.0,98.0,0.0,0.0,0
75,7.099659,0.092036,16,1,72.0486,90.107,10.752,84.0,98.0,0.0,0.0,0
76,7.191678,0.092019,16,1,71.8125,90.125,10.751,84.0,98.0,0.0,0.0,0
77,7.287669,0.095991,16,1,58.5903,93.66,13.281,85.0,111.0,0.0,0.0,0
78,7.379668,0.092,16,1,58.6042,93.667,13.282,85.0,111.0,0.0,0.0,0
79,7.471726,0.092058,16,1,58.6111,93.655,13.287,85.0,111.0,0.0,0.0,0
80,7.567665,0.095939,16,1,58.6806,93.652,13.28,85.0,111.0,0.0,0.0,0
81,7.659703,0.092038,0,-1,58.6528,93.65,13.281,85.0,111.0,0.0,0.0,0
82,7.755711,0.096009,0,-1,63.4722,92.159,11.81,85.0,105.0,0.0,0.0,0
83,7.84771,0.091999,0,-1,72.0972,90.107,10.749,84.0,98.0,0.0,0.0,0
84,7.939724,0.092014,16,1,72.0903,90.101,10.749,84.0,98.0,0.0,0.0,0
85,8.035684,0.09596,16,1,71.8681,90.124,10.746,84.0,98.0,0.0,0.0,0
86,8.127689,0.092005,16,1,58.6181,93.663,13.287,85.0,111.0,0.0,0.0,0
87,8.219723,0.092034,0,-1,58.6528,93.663,13.285,85.0,111.0,0.0,0.0,0
88,8.315692,0.095969,0,-1,63.8403,92.023,11.681,85.0,105.0,0.0,0.0,0
89,8.407744,0.092052,0,-1,72.0625,90.106,10.75,84.0,98.0,0.0,0.0,0
90,8.499748,0.092004,16,1,72.0208,90.104,10.755,84.0,98.0,0.0,0.0,0
91,8.595722,0.095974,16,1,71.8194,90.128,10.75,84.0,98.0,0.0,0.0,0
92,8.687747,0.092025,16,1,58.6597,93.661,13.288,85.0,111.0,0.0,0.0,0
93,8.78373,0.095983,0,-1,58.5972,93.668,13.292,85.0,111.0,0.0,0.0,0
94,8.875725,0.091995,0,-1,61.6944,92.678,12.264,85.0,107.0,0.0,0.0,0
95,8.967775,0.09205,0,-1,72.0694,90.112,10.757,84.0,98.0,0.0,0.0,0
96,9.063727,0.095952,0,-1,72.0556,90.112,10.758,84.0,98.0,0.0,0.0,0
97,9.155754,0.092027,0,-1,72.0,90.117,10.753,84.0,98.0,0.0,0.0,0
98,9.247774,0.092021,0,-1,72.0,90.115,10.76,84.0,98.0,0.0,0.0,0
99,9.343749,0.095974,16,1,71.9514,90.12,10.76,84.0,98.0,0.0,0.0,0
100,9.435773,0.092025,16,1,71.7778,90.133,10.76,84.0,98.0,0.0,0.0,0
101,9.527812,0.092039,16,1,58.6458,93.674,13.297,85.0,111.0,0.0,0.0,0
102,9.623761,0.095948,0,-1,58.5903,93.674,13.303,85.0,111.0,0.0,0.0,0
103,9.715822,0.092061,0,-1,62.2917,92.504,12.106,85.0,106.0,0.0,0.0,0
104,9.807854,0.092032,0,-1,71.9861,90.114,10.763,84.0,98.0,0.0,0.0,0
105,9.903793,0.095939,0,-1,72.0208,90.118,10.772,84.0,98.0,0.0,0.0,0
106,9.995819,0.092025,0,-1,71.9861,90.129,10.77,84.0,98.0,0.0,0.0,0
107,10.091785,0.095966,0,-1,71.9931,90.125,10.768,84.0,98.0,0.0,0.0,0
108,10.183795,0.09201,16,1,72.0278,90.119,10.771,84.0,98.0,0.0,0.0,0
109,10.275796,0.092001,16,1,71.8125,90.142,10.773,84.0,98.0,0.0,0.0,0
110,10.371763,0.095967,16,1,58.4931,93.687,13.314,85.0,111.0,0.0,0.0,0
111,10.463818,0.092055,0,-1,58.5625,93.691,13.312,85.0,111.0,0.0,0.0,0
112,10.555826,0.092008,0,-1,63.5903,92.102,11.762,85.0,105.0,0.0,0.0,0
113,10.652956,0.09713,0,-1,71.9444,90.132,10.782,84.0,98.0,0.0,0.0,0
114,10.743811,0.090855,0,-1,71.9236,90.133,10.778,84.0,98.0,0.0,0.0,0
115,10.835828,0.092017,0,-1,71.9722,90.139,10.781,84.0,98.0,0.0,0.0,0
116,10.931801,0.095973,0,-1,71.9653,90.128,10.781,84.0,98.0,0.0,0.0,0
117,11.023853,0.092053,0,-1,72.0278,90.134,10.784,84.0,98.0,0.0,0.0,0
118,11.119798,0.095945,0,-1,71.9167,90.133,10.784,84.0,98.0,0.0,0.0,0
119,11.211841,0.092043,0,-1,72.0625,90.13,10.778,84.0,98.0,0.0,0.0,0
120,11.303846,0.092005,16,1,71.9514,90.133,10.778,84.0,98.0,0.0,0.0,0
121,11.39986,0.096014,16,1,71.7222,90.156,10.777,84.0,98.0,0.0,0.0,0
122,11.491849,0.091989,16,1,58.5556,93.69,13.315,85.0,111.0,0.0,0.0,0
123,11.583882,0.092034,0,-1,58.6528,93.692,13.318,85.0,111.0,0.0,0.0,0
124,11.679844,0.095961,0,-1,64.5417,91.823,11.527,85.0,104.0,0.0,0.0,0
125,11.771868,0.092025,0,-1,71.8056,90.139,10.787,84.0,98.0,0.0,0.0,0
126,11.863903,0.092035,0,-1,71.9167,90.144,10.79,84.0,98.0,0.0,0.0,0
127,11.959866,0.095963,0,-1,71.8958,90.142,10.79,84.0,98.0,0.0,0.0,0
128,12.051875,0.092009,0,-1,71.9306,90.142,10.793,84.0,98.0,0.0,0.0,0
129,12.147859,0.095985,16,1,71.875,90.144,10.794,84.0,98.0,0.0,0.0,0
130,12.239874,0.092014,16,1,71.6875,90.166,10.793,84.0,98.0,0.0,0.0,0
131,12.331903,0.092029,16,1,58.5278,93.702,13.33,85.0,111.0,0.0,0.0,0
132,12.427887,0.095984,16,1,58.5903,93.703,13.327,85.0,111.0,0.0,0.0,0
133,12.519912,0.092025,16,1,58.4583,93.697,13.325,85.0,111.0,0.0,0.0,0
134,12.611922,0.09201,16,1,58.5278,93.707,13.333,85.0,111.0,0.0,0.0,0
135,12.707922,0.096,0,-1,58.5486,93.706,13.331,85.0,111.0,0.0,0.0,0
136,12.799911,0.091989,0,-1,62.8264,92.378,12.0,85.0,106.0,0.0,0.0,0
137,12.891943,0.092032,0,-1,71.8958,90.144,10.795,84.0,98.0,0.0,0.0,0
138,12.987921,0.095978,0,-1,71.8958,90.15,10.804,84.0,98.0,0.0,0.0,0
139,13.079927,0.092006,0,-1,71.8194,90.155,10.807,84.0,98.0,0.0,0.0,0
140,13.17197,0.092043,0,-1,71.8472,90.151,10.801,84.0,98.0,0.0,0.0,0
141,13.267926,0.095956,0,-1,71.9722,90.149,10.804,84.0,98.0,0.0,0.0,0
142,13.359951,0.092025,0,-1,71.8611,90.152,10.801,84.0,98.0,0.0,0.0,0
143,13.455942,0.095991,0,-1,71.8889,90.153,10.808,84.0,98.0,0.0,0.0,0
144,13.547987,0.092046,0,-1,71.9306,90.154,10.811,84.0,98.0,0.0,0.0,0
145,13.639979,0.091991,0,-1,71.9097,90.152,10.801,84.0,98.0,0.0,0.0,0
146,13.735944,0.095965,0,-1,71.9583,90.148,10.804,84.0,98.0,0.0,0.0,0
147,13.827961,0.092017,16,1,71.9792,90.147,10.81,84.0,98.0,0.0,0.0,0
148,13.919971,0.09201,16,1,71.6458,90.171,10.807,84.0,98.0,0.0,0.0,0
149,14.015961,0.09599,16,1,58.4583,93.708,13.334,85.0,111.0,0.0,0.0,0
