# timestamp: 20251101_201953
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF1
# light_col: 1
# light_channel: 5
# duration_s: 20.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
34,3.271735,0.091972,0,-1,87.4228,101.0598,85.353,85.7513,85.325,87.3368,50.0,40.9827,49.9948,49.9997,50.0,49.9844,0
35,3.363784,0.092049,0,-1,87.4462,101.064,85.3594,85.7569,85.327,87.3398,50.0,40.986,49.9951,50.0,50.0,49.984,0
36,3.459726,0.095942,0,-1,87.4438,101.0595,85.3579,85.7541,85.331,87.347,50.0,40.9834,49.9945,49.9997,50.0,49.985,0
37,3.551753,0.092027,0,-1,87.4309,101.0629,85.3551,85.7575,85.3239,87.3424,50.0,40.9831,49.9954,49.9993,50.0,49.9854,0
38,3.647755,0.096002,0,-1,87.4251,101.0596,85.3553,85.7581,85.3236,87.3357,50.0,40.9775,49.9954,50.0,50.0,49.9827,0
39,3.739763,0.092008,0,-1,87.4352,101.0591,85.3595,85.7588,85.3295,87.349,50.0,40.9795,49.9954,49.9997,50.0,49.9847,0
40,3.831794,0.092031,0,-1,87.4511,101.0609,85.359,85.7537,85.3295,87.3442,50.0,40.9805,49.9954,49.9993,50.0,49.9847,0
41,3.927747,0.095953,0,-1,87.4391,101.0624,85.3647,85.759,85.3289,87.34,50.0,40.9893,49.9945,50.0,50.0,49.9831,0
42,4.019768,0.092021,200,1,87.4239,101.0566,85.3568,85.7519,85.3171,87.3353,50.0,40.9844,49.9948,49.9993,50.0,49.9844,0
43,4.111793,0.092024,200,1,87.4347,101.0596,85.3757,85.7573,85.3746,87.3935,50.0,40.986,49.9948,50.0,50.0,49.985,0
44,4.207784,0.095992,200,1,96.3241,104.9102,87.7989,86.4859,89.133,91.6017,47.9613,40.6169,49.3577,49.9827,47.6553,46.9004,0
45,4.299793,0.092009,0,-1,96.2997,104.8972,87.7912,86.4807,89.1223,91.5905,47.9922,40.5846,49.3597,49.9805,47.6722,46.929,0
46,4.391803,0.09201,0,-1,96.2489,104.8748,87.7774,86.4773,89.0913,91.5591,48.0111,40.598,49.3773,49.9824,47.6823,46.9736,0
47,4.487782,0.095979,0,-1,87.4142,101.0457,85.3532,85.7533,85.3236,87.3345,50.0,40.9925,49.9951,49.9993,50.0,49.9837,0
48,4.579804,0.092022,0,-1,87.4312,101.0436,85.353,85.75,85.3211,87.3361,50.0,40.9788,49.9945,50.0,50.0,49.9847,0
49,4.671842,0.092038,0,-1,87.4476,101.0468,85.3576,85.7525,85.3274,87.3403,50.0,40.987,49.9948,49.9997,50.0,49.984,0
50,4.767789,0.095947,0,-1,87.4406,101.0446,85.3601,85.7579,85.3287,87.343,50.0,40.9896,49.9948,50.0,50.0,49.9844,0
51,4.859823,0.092034,200,1,87.4247,101.0427,85.3544,85.7553,85.3222,87.3384,50.0,40.9831,49.9948,50.0,50.0,49.9847,0
52,4.955806,0.095983,200,1,87.4316,101.0438,85.3747,85.7574,85.3769,87.3907,50.0,40.9909,49.9948,50.0,50.0,49.9847,0
53,5.047824,0.092018,200,1,96.3275,104.9046,87.7942,86.4837,89.1359,91.6062,47.9411,40.6016,49.3473,49.9834,47.638,46.9212,0
54,5.139844,0.09202,0,-1,96.3117,104.8874,87.788,86.4789,89.1276,91.596,47.9577,40.6097,49.3522,49.9821,47.6608,46.8958,0
55,5.235858,0.096014,0,-1,96.2734,104.8793,87.7828,86.4761,89.0993,91.5664,48.0,40.6051,49.3659,49.9824,47.6755,46.9391,0
56,5.327868,0.09201,0,-1,87.4236,101.032,85.3549,85.7534,85.323,87.3414,50.0,40.9912,49.9951,50.0,50.0,49.9834,0
57,5.419908,0.09204,200,1,87.4248,101.0292,85.3573,85.7514,85.3231,87.3347,50.0,40.9919,49.9948,49.9993,50.0,49.9847,0
58,5.515848,0.09594,200,1,87.4452,101.0311,85.3765,85.7602,85.3801,87.3967,50.0,40.9948,49.9954,49.9993,50.0,49.9847,0
59,5.60786,0.092012,200,1,96.3262,104.8917,87.7966,86.4809,89.1404,91.608,47.9782,40.6126,49.3493,49.9827,47.6413,46.8903,0
60,5.699903,0.092044,200,1,96.2664,104.8713,87.7888,86.4804,89.1175,91.5856,47.9867,40.6165,49.3649,49.9814,47.6559,46.9375,0
61,5.795891,0.095988,200,1,96.2514,104.8576,87.7762,86.4744,89.1129,91.5801,48.0081,40.6081,49.3646,49.9837,47.6696,46.9245,0
62,5.887892,0.092001,200,1,96.2497,104.8548,87.7822,86.4777,89.1114,91.5772,48.0166,40.6126,49.3568,49.9834,47.6579,46.9368,0
63,5.983868,0.095975,0,-1,96.2541,104.8464,87.7771,86.4792,89.1149,91.5793,47.9912,40.625,49.3659,49.9837,47.6637,46.9251,0
64,6.075877,0.092009,0,-1,96.251,104.8531,87.7789,86.4719,89.0895,91.5574,48.0111,40.6341,49.3675,49.9808,47.6842,46.9648,0
65,6.167908,0.092032,0,-1,87.4202,101.023,85.3518,85.7524,85.3233,87.3338,50.0,40.987,49.9945,50.0,50.0,49.9834,0
66,6.263863,0.095954,0,-1,87.4259,101.0268,85.3546,85.7507,85.321,87.3345,50.0,40.9948,49.9951,49.9997,50.0,49.9847,0
67,6.355906,0.092043,0,-1,87.4402,101.0268,85.3591,85.7535,85.3261,87.3398,50.0,40.9896,49.9951,49.9993,50.0,49.9847,0
68,6.447917,0.092012,0,-1,87.4513,101.0298,85.3614,85.7569,85.3296,87.3413,50.0,40.9945,49.9954,49.9993,50.0,49.9857,0
69,6.543899,0.095981,0,-1,87.4301,101.028,85.3571,85.749,85.3279,87.3385,50.0,41.0013,49.9948,49.9997,50.0,49.9847,0
70,6.635928,0.092029,0,-1,87.4225,101.0357,85.3571,85.7515,85.3201,87.3355,50.0,40.9932,49.9961,49.9993,50.0,49.984,0
71,6.727936,0.092009,0,-1,87.4232,101.031,85.3593,85.751,85.3239,87.3386,50.0,40.9922,49.9948,49.9997,50.0,49.985,0
72,6.823915,0.095979,0,-1,87.4353,101.0346,85.3585,85.7499,85.3301,87.3421,50.0,40.9919,49.9954,50.0,50.0,49.9837,0
73,6.915915,0.092,0,-1,87.443,101.0279,85.3604,85.7585,85.3282,87.3378,50.0,40.9993,49.9951,49.9997,50.0,49.9857,0
74,7.011973,0.096057,0,-1,87.4205,101.0284,85.3538,85.7524,85.325,87.3313,50.0,40.9876,49.9945,50.0,50.0,49.984,0
75,7.103929,0.091956,0,-1,87.4163,101.0266,85.3567,85.7594,85.3207,87.3362,50.0,40.9889,49.9958,49.9997,50.0,49.9854,0
76,7.195973,0.092044,0,-1,87.4338,101.0258,85.3573,85.7545,85.3189,87.3357,50.0,40.9886,49.9945,50.0,50.0,49.984,0
77,7.291981,0.096008,0,-1,87.4484,101.0249,85.361,85.7545,85.3262,87.339,50.0,40.9912,49.9948,49.9997,50.0,49.9834,0
78,7.383938,0.091957,200,1,87.4377,101.0208,85.3591,85.7551,85.3223,87.3369,50.0,41.0029,49.9948,50.0,50.0,49.9847,0
79,7.475998,0.09206,200,1,87.4269,101.0231,85.3722,85.7515,85.3743,87.3863,50.0,40.9945,49.9948,50.0,50.0,49.9834,0
80,7.571941,0.095944,200,1,96.3491,104.9041,87.8073,86.4842,89.1467,91.6209,47.916,40.597,49.3392,49.9827,47.6406,46.861,0
81,7.66396,0.092019,0,-1,96.3251,104.8872,87.7975,86.4775,89.1372,91.6082,47.9525,40.6113,49.3473,49.9837,47.6546,46.9004,0
82,7.756001,0.092041,0,-1,96.3117,104.8814,87.791,86.477,89.1112,91.5756,47.9359,40.6051,49.3516,49.9808,47.6634,46.9375,0
83,7.851974,0.095973,0,-1,87.4337,101.0325,85.3594,85.7533,85.3222,87.3381,50.0,40.9899,49.9948,49.9997,50.0,49.984,0
84,7.943978,0.092004,200,1,87.4195,101.0334,85.3528,85.7498,85.322,87.3396,50.0,40.9958,49.9951,49.9993,50.0,49.9857,0
85,8.036023,0.092045,200,1,87.4299,101.0387,85.3776,85.7601,85.38,87.3896,50.0,40.9847,49.9945,49.9993,50.0,49.9847,0
86,8.131977,0.095954,200,1,96.346,104.904,87.805,86.4838,89.1427,91.6129,47.9017,40.6104,49.3525,49.9821,47.6442,46.8672,0
87,8.22401,0.092032,200,1,96.3259,104.8983,87.7944,86.4819,89.1335,91.604,47.9808,40.6084,49.3551,49.9821,47.6475,46.8997,0
88,8.319993,0.095983,200,1,96.2702,104.8888,87.7884,86.4811,89.1224,91.5914,47.9665,40.6104,49.3454,49.984,47.6719,46.9128,0
89,8.411981,0.091988,200,1,96.26,104.8923,87.7823,86.4774,89.1139,91.5882,47.9964,40.5973,49.3623,49.9808,47.6572,46.9144,0
90,8.50402,0.092039,200,1,96.2626,104.8897,87.7792,86.4832,89.1203,91.585,48.0117,40.5941,49.3574,49.9824,47.6644,46.9163,0
91,8.599992,0.095972,200,1,96.2799,104.8905,87.7849,86.4817,89.1154,91.5839,47.9867,40.6084,49.3568,49.9798,47.665,46.9219,0
92,8.691999,0.092007,200,1,96.269,104.8904,87.7846,86.4797,89.1123,91.5868,48.0059,40.5947,49.36,49.9808,47.667,46.9248,0
93,8.784037,0.092038,200,1,96.2404,104.8823,87.7761,86.4776,89.1092,91.5828,47.9993,40.6152,49.3711,49.9827,47.6807,46.916,0
94,8.880004,0.095967,200,1,96.2327,104.8858,87.772,86.4777,89.1081,91.5802,48.016,40.5921,49.3711,49.9824,47.6589,46.9235,0
95,8.972022,0.092018,200,1,96.2472,104.8877,87.7793,86.4809,89.1102,91.5773,48.0254,40.6019,49.3639,49.984,47.6748,46.9489,0
96,9.064063,0.092041,0,-1,96.2649,104.8886,87.782,86.4815,89.1139,91.5789,48.0013,40.5999,49.3639,49.9814,47.6758,46.9391,0
97,9.160015,0.095953,0,-1,96.2401,104.8869,87.7725,86.4794,89.0857,91.5619,48.027,40.6126,49.3669,49.9837,47.6855,46.9434,0
98,9.252056,0.092041,0,-1,87.4112,101.0536,85.3609,85.7566,85.3247,87.3367,50.0,40.9899,49.9948,50.0,50.0,49.9854,0
99,9.348046,0.095989,200,1,87.4273,101.0659,85.356,85.757,85.323,87.3365,50.0,40.9811,49.9951,50.0,50.0,49.9847,0
100,9.440047,0.092001,200,1,87.4498,101.0666,85.3758,85.7642,85.3776,87.3904,50.0,40.9886,49.9945,49.9997,50.0,49.985,0
101,9.532067,0.092021,200,1,96.3277,104.9245,87.8006,86.4891,89.1348,91.6012,47.9629,40.6175,49.3408,49.9821,47.6406,46.904,0
102,9.628037,0.095969,0,-1,96.2791,104.9102,87.7854,86.4856,89.1266,91.5979,47.9837,40.5951,49.3607,49.9827,47.651,46.9095,0
103,9.720058,0.092021,0,-1,96.2583,104.903,87.7775,86.4794,89.1028,91.5715,47.9945,40.6087,49.361,49.9808,47.668,46.9349,0
104,9.812102,0.092045,0,-1,87.4384,101.0721,85.359,85.7581,85.3221,87.338,50.0,40.9753,49.9941,50.0,50.0,49.9827,0
105,9.908056,0.095954,200,1,87.4551,101.0731,85.364,85.7617,85.329,87.3443,50.0,40.9766,49.9951,50.0,50.0,49.9827,0
106,10.000069,0.092013,200,1,87.4539,101.071,85.3775,85.7654,85.3766,87.3973,50.0,40.9808,49.9951,50.0,50.0,49.9854,0
107,10.092097,0.092029,200,1,96.3104,104.9159,87.7978,86.489,89.137,91.605,47.9668,40.5973,49.3525,49.9824,47.652,46.8978,0
108,10.188073,0.095976,0,-1,96.2742,104.9138,87.7913,86.4863,89.1224,91.5953,47.9902,40.5859,49.3633,49.9811,47.6624,46.8942,0
109,10.280088,0.092015,0,-1,96.2801,104.9002,87.7839,86.4851,89.1034,91.5753,47.972,40.6012,49.362,49.9824,47.68,46.9281,0
110,10.376074,0.095986,0,-1,87.4573,101.0701,85.3604,85.7524,85.3259,87.3448,50.0,40.988,49.9948,49.9993,50.0,49.9844,0
111,10.468096,0.092022,200,1,87.4326,101.06,85.3591,85.7565,85.323,87.3399,50.0,40.9896,49.9951,49.9997,50.0,49.9834,0
112,10.56013,0.092034,200,1,87.4311,101.0683,85.3785,85.76,85.3711,87.3958,50.0,40.9876,49.9948,50.0,50.0,49.9837,0
113,10.656103,0.095973,200,1,96.3056,104.919,87.788,86.4851,89.1337,91.6084,47.9515,40.5937,49.3535,49.9824,47.6488,46.8717,0
114,10.748111,0.092008,200,1,96.2964,104.9146,87.7911,86.4865,89.1305,91.5992,47.985,40.5837,49.3516,49.9811,47.6595,46.9089,0
115,10.840164,0.092053,200,1,96.2931,104.9044,87.7935,86.4866,89.1182,91.593,48.0055,40.5778,49.3646,49.9827,47.6657,46.9173,0
116,10.93611,0.095946,200,1,96.2597,104.8939,87.78,86.4797,89.1131,91.5848,48.0046,40.6064,49.3678,49.9818,47.6572,46.9167,0
117,11.028129,0.09202,0,-1,96.2471,104.8929,87.7808,86.4823,89.1124,91.5845,47.9954,40.6012,49.3617,49.9824,47.6621,46.916,0
118,11.120157,0.092027,0,-1,96.2387,104.8909,87.7711,86.478,89.0932,91.5647,48.0081,40.6019,49.3646,49.9844,47.6758,46.9561,0
119,11.216137,0.095981,0,-1,87.4475,101.0681,85.3605,85.7534,85.3305,87.3414,50.0,40.9876,49.9945,50.0,50.0,49.9834,0
120,11.308147,0.09201,200,1,87.4484,101.069,85.3604,85.7563,85.3269,87.3441,50.0,40.9889,49.9945,49.9997,50.0,49.9837,0
121,11.400248,0.092101,200,1,87.4374,101.0671,85.3817,85.7649,85.3718,87.3883,50.0,40.9876,49.9948,50.0,50.0,49.9831,0
122,11.496143,0.095895,200,1,96.3014,104.9245,87.7931,86.4847,89.1319,91.6081,47.9674,40.5915,49.3483,49.9785,47.6566,46.9004,0
123,11.588176,0.092033,200,1,96.2826,104.9231,87.787,86.4845,89.1213,91.5957,47.9909,40.6006,49.3656,49.9818,47.6624,46.9108,0
124,11.684167,0.095992,200,1,96.2862,104.9287,87.7895,86.4881,89.1218,91.5889,47.9958,40.585,49.3662,49.9824,47.6667,46.9329,0
125,11.776163,0.091996,200,1,96.2701,104.9216,87.7827,86.4862,89.1196,91.5903,48.0029,40.5954,49.3708,49.9834,47.6602,46.9303,0
126,11.868186,0.092023,0,-1,96.2406,104.9215,87.7784,86.4857,89.1127,91.5807,47.9941,40.6042,49.376,49.9824,47.6712,46.9365,0
127,11.964131,0.095944,0,-1,96.2431,104.9271,87.7744,86.4827,89.0908,91.5602,48.0052,40.5866,49.3649,49.9834,47.6895,46.9668,0
128,12.056143,0.092012,0,-1,87.4416,101.0882,85.3634,85.7645,85.3243,87.3365,50.0,40.9854,49.9951,50.0,50.0,49.9844,0
129,12.148173,0.092031,0,-1,87.4492,101.0878,85.3653,85.7649,85.327,87.342,50.0,40.9915,49.9948,49.9993,50.0,49.9847,0
130,12.244158,0.095984,0,-1,87.4374,101.0945,85.3574,85.7586,85.3228,87.3444,50.0,40.9831,49.9951,50.0,50.0,49.985,0
131,12.336169,0.092011,0,-1,87.4253,101.0859,85.3553,85.7611,85.3283,87.3423,50.0,40.9801,49.9948,50.0,50.0,49.9831,0
132,12.4282,0.092031,200,1,87.4314,101.0861,85.3565,85.7603,85.3197,87.3429,50.0,40.9922,49.9954,50.0,50.0,49.9847,0
133,12.524165,0.095966,200,1,87.4611,101.0941,85.3849,85.7664,85.386,87.4057,50.0,40.9746,49.9948,49.9993,50.0,49.984,0
134,12.616199,0.092033,200,1,96.3542,104.9577,87.8066,86.4925,89.1422,91.6137,47.9339,40.5843,49.3454,49.9824,47.6462,46.8831,0
135,12.712157,0.095958,200,1,96.2985,104.9384,87.7914,86.4864,89.1282,91.5958,47.96,40.5911,49.3623,49.9847,47.6562,46.9131,0
136,12.80421,0.092053,200,1,96.2604,104.9338,87.7793,86.4817,89.1208,91.595,48.0003,40.5964,49.3532,49.9798,47.6641,46.9261,0
137,12.896216,0.092006,200,1,96.2708,104.9421,87.7843,86.484,89.1191,91.5906,47.9772,40.5892,49.3548,49.9824,47.6702,46.9082,0
138,12.992163,0.095947,200,1,96.2758,104.9421,87.784,86.485,89.1223,91.5867,48.0039,40.5892,49.3545,49.9827,47.6663,46.9261,0
139,13.084192,0.092028,200,1,96.278,104.941,87.7908,86.4887,89.12,91.5936,48.0081,40.5895,49.3597,49.9808,47.6585,46.9193,0
140,13.176229,0.092037,200,1,96.2408,104.943,87.7747,86.4794,89.1106,91.5821,48.0218,40.5951,49.3623,49.9814,47.6719,46.9388,0
141,13.272196,0.095966,200,1,96.2396,104.946,87.7757,86.4839,89.1069,91.5814,48.0052,40.5993,49.3691,49.9854,47.6624,46.9271,0
142,13.36428,0.092084,200,1,96.246,104.9414,87.7747,86.4841,89.1088,91.5823,48.0195,40.5719,49.3626,49.9837,47.6771,46.9222,0
143,13.45631,0.092031,200,1,96.2661,104.9494,87.7806,86.483,89.1113,91.5772,47.9993,40.583,49.3652,49.9827,47.6748,46.9199,0
144,13.552231,0.09592,200,1,96.253,104.9413,87.7742,86.4858,89.1115,91.5789,48.0192,40.5999,49.3721,49.9824,47.6615,46.9388,0
145,13.644232,0.092002,200,1,96.2293,104.933,87.7705,86.4837,89.1066,91.5801,48.027,40.6117,49.3724,49.9831,47.6715,46.9466,0
146,13.740206,0.095973,200,1,96.2364,104.9282,87.7689,86.4821,89.106,91.5776,48.0498,40.5954,49.3662,49.9834,47.6826,46.9492,0
147,13.83223,0.092024,200,1,96.2362,104.92,87.7705,86.4853,89.102,91.5809,48.0114,40.6003,49.3698,49.9818,47.6895,46.9564,0
148,13.924262,0.092032,200,1,96.2536,104.9221,87.7786,86.4828,89.107,91.5729,48.0241,40.5856,49.375,49.9834,47.6615,46.929,0
149,14.020233,0.095971,200,1,96.2257,104.9158,87.7677,86.4821,89.0977,91.5713,48.0501,40.6006,49.3763,49.9827,47.6852,46.9453,0
150,14.112241,0.092008,200,1,96.208,104.9108,87.7692,86.4834,89.0929,91.5664,48.0368,40.6172,49.3688,49.9831,47.6807,46.9368,0
151,14.204291,0.09205,200,1,96.2139,104.9075,87.768,86.4814,89.1038,91.5762,48.0436,40.5931,49.3815,49.984,47.68,46.9492,0
152,14.300264,0.095973,200,1,96.231,104.9188,87.7705,86.487,89.104,91.5779,48.0345,40.6058,49.3815,49.9818,47.6689,46.9525,0
153,14.392245,0.091981,200,1,96.2429,104.9165,87.7694,86.4805,89.1036,91.5729,48.0212,40.6003,49.3698,49.9837,47.6803,46.9427,0
154,14.484301,0.092056,200,1,96.2088,104.9148,87.7684,86.4787,89.0964,91.5725,48.0524,40.609,49.3727,49.9827,47.6742,46.9411,0
155,14.580268,0.095966,200,1,96.1978,104.9171,87.7608,86.4772,89.0958,91.5716,48.0557,40.598,49.3727,49.9831,47.6882,46.9528,0
156,14.672285,0.092018,200,1,96.215,104.9246,87.7662,86.4798,89.0959,91.567,48.0459,40.5973,49.3757,49.984,47.6908,46.9596,0
157,14.764373,0.092087,200,1,96.2277,104.9252,87.7661,86.4799,89.1005,91.573,48.0374,40.6032,49.3815,49.9847,47.6693,46.9183,0
158,14.860282,0.095909,200,1,96.2324,104.9257,87.772,86.483,89.1025,91.5763,48.0449,40.6058,49.3789,49.9854,47.6842,46.9561,0
159,14.952328,0.092046,200,1,96.208,104.9283,87.7649,86.4816,89.1009,91.5747,48.0537,40.599,49.3743,49.9821,47.6882,46.9434,0
160,15.048271,0.095943,200,1,96.2029,104.9183,87.7615,86.4769,89.0965,91.5728,48.0465,40.6038,49.3783,49.9837,47.6868,46.9447,0
161,15.140303,0.092032,200,1,96.2105,104.9197,87.7607,86.4775,89.0963,91.5716,48.0469,40.5928,49.377,49.9831,47.681,46.9476,0
162,15.232342,0.092039,0,-1,96.2309,104.9124,87.7706,86.487,89.104,91.5775,48.0374,40.6042,49.3779,49.9827,47.6878,46.9264,0
163,15.328302,0.09596,0,-1,96.2172,104.9096,87.7672,86.4844,89.0816,91.5464,48.0436,40.6117,49.3809,49.9831,47.6992,46.9756,0
164,15.42032,0.092019,0,-1,87.4292,101.0934,85.3535,85.7581,85.3247,87.3424,50.0,40.9922,49.9945,50.0,50.0,49.984,0
165,15.51235,0.09203,200,1,87.4208,101.0807,85.3577,85.7614,85.3228,87.3408,50.0,40.9854,49.9954,49.9997,50.0,49.9844,0
166,15.608326,0.095976,200,1,87.4519,101.0814,85.3793,85.7617,85.3802,87.4003,50.0,40.9984,49.9945,49.9997,50.0,49.985,0
167,15.700334,0.092007,200,1,96.299,104.9232,87.7901,86.4871,89.1262,91.5972,48.001,40.6042,49.3633,49.9821,47.6637,46.9271,0
168,15.792371,0.092038,200,1,96.2526,104.8993,87.7824,86.4845,89.1123,91.5841,48.0068,40.6139,49.3623,49.9834,47.6755,46.9281,0
169,15.888347,0.095976,200,1,96.227,104.8947,87.7725,86.4783,89.104,91.5825,48.0241,40.5954,49.3786,49.9814,47.6732,46.9385,0
170,15.980368,0.092021,200,1,96.2252,104.8901,87.7671,86.4765,89.1018,91.5731,48.002,40.6064,49.3698,49.9834,47.6836,46.9352,0
171,16.076337,0.09597,0,-1,96.2354,104.8937,87.7726,86.4814,89.1017,91.5729,48.0374,40.5999,49.3672,49.9831,47.6745,46.9382,0
172,16.168379,0.092041,0,-1,96.2411,104.8968,87.7726,86.4793,89.0827,91.5533,48.0482,40.5996,49.3828,49.9831,47.7005,46.9788,0
173,16.260394,0.092015,0,-1,87.4328,101.0793,85.3571,85.7606,85.3217,87.3394,50.0,40.9883,49.9945,49.999,50.0,49.9844,0
174,16.356369,0.095975,0,-1,87.4252,101.0765,85.3578,85.761,85.3178,87.3345,50.0,40.9938,49.9951,50.0,50.0,49.9847,0
175,16.448364,0.091995,0,-1,87.4325,101.0796,85.3533,85.7612,85.3292,87.3434,50.0,40.9831,49.9954,50.0,50.0,49.9837,0
