# timestamp: 20251101_165805
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 256
# hold_frames: 3
# test_light: HS22
# duration_s: 5.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
0,0.091544,0.0,0,-1,77.0069,88.928,9.258,84.0,94.0,0.0,0.0,0
1,0.183518,0.091974,0,-1,77.0417,88.934,9.266,84.0,94.0,0.0,0.0,0
2,0.279287,0.095769,0,-1,77.0069,88.935,9.272,84.0,94.0,0.0,0.0,0
3,0.371296,0.092009,256,1,77.0556,88.941,9.265,84.0,94.0,0.0,0.0,0
4,0.463368,0.092072,256,1,74.9375,89.094,9.267,84.0,94.0,0.0,0.0,0
5,0.559311,0.095942,256,1,29.8819,108.031,26.626,86.0,145.0,0.0,0.0,0
6,0.651333,0.092022,0,-1,29.8889,108.032,26.624,86.0,145.0,0.0,0.0,0
7,0.743322,0.091989,0,-1,30.5139,107.339,26.258,86.0,144.0,0.0,0.0,0
8,0.839304,0.095982,0,-1,76.9931,88.937,9.259,84.0,94.0,0.0,0.0,0
9,0.931316,0.092013,0,-1,77.0139,88.937,9.263,84.0,94.0,0.0,0.0,0
10,1.027295,0.095979,0,-1,77.0208,88.933,9.267,84.0,94.0,0.0,0.0,0
11,1.11933,0.092034,0,-1,77.1042,88.93,9.255,84.0,94.0,0.0,0.0,0
12,1.211351,0.092021,0,-1,76.9931,88.929,9.258,84.0,94.0,0.0,0.0,0
13,1.307306,0.095955,0,-1,77.0694,88.935,9.26,84.0,94.0,0.0,0.0,0
14,1.399339,0.092033,0,-1,77.0208,88.939,9.269,84.0,94.0,0.0,0.0,0
15,1.49136,0.092021,0,-1,77.0278,88.935,9.258,84.0,94.0,0.0,0.0,0
16,1.587336,0.095976,0,-1,77.0278,88.934,9.261,84.0,94.0,0.0,0.0,0
17,1.67935,0.092014,0,-1,76.9514,88.943,9.27,84.0,94.0,0.0,0.0,0
18,1.771392,0.092042,0,-1,76.9792,88.952,9.278,84.0,94.0,0.0,0.0,0
19,1.867342,0.09595,0,-1,76.9514,88.95,9.273,84.0,94.0,0.0,0.0,0
20,1.959367,0.092025,0,-1,76.9097,88.943,9.268,84.0,94.0,0.0,0.0,0
21,2.05144,0.092073,0,-1,76.9444,88.955,9.279,84.0,94.0,0.0,0.0,0
22,2.147364,0.095924,0,-1,76.9861,88.959,9.291,84.0,94.0,0.0,0.0,0
23,2.239392,0.092027,0,-1,77.0556,88.953,9.285,84.0,94.0,0.0,0.0,0
24,2.335373,0.095981,256,1,76.8819,88.958,9.28,84.0,94.0,0.0,0.0,0
25,2.427374,0.092001,256,1,75.0069,89.105,9.287,84.0,94.0,0.0,0.0,0
26,2.519418,0.092044,256,1,29.7986,108.05,26.632,86.0,145.0,0.0,0.0,0
27,2.61538,0.095962,256,1,29.8542,108.042,26.627,86.0,145.0,0.0,0.0,0
28,2.707419,0.09204,256,1,29.8542,108.033,26.626,86.0,146.0,0.0,0.0,0
29,2.799433,0.092014,256,1,29.8889,108.039,26.625,86.0,145.0,0.0,0.0,0
30,2.895414,0.09598,0,-1,29.8472,108.04,26.63,86.0,145.0,0.0,0.0,0
31,2.98742,0.092006,0,-1,30.2569,107.583,26.39,86.0,145.0,0.0,0.0,0
32,3.079451,0.092031,0,-1,76.9722,88.957,9.288,84.0,94.0,0.0,0.0,0
33,3.175453,0.096002,0,-1,76.9722,88.957,9.296,84.0,94.0,0.0,0.0,0
34,3.267467,0.092014,0,-1,76.9444,88.959,9.3,84.0,94.0,0.0,0.0,0
35,3.363437,0.09597,0,-1,76.8681,88.967,9.301,84.0,94.0,0.0,0.0,0
36,3.455457,0.092021,256,1,76.9583,88.962,9.297,84.0,94.0,0.0,0.0,0
37,3.547475,0.092017,256,1,74.8542,89.118,9.305,84.0,94.0,0.0,0.0,0
38,3.643442,0.095967,256,1,29.8681,108.045,26.637,86.0,145.0,0.0,0.0,0
39,3.73546,0.092018,0,-1,29.8333,108.045,26.631,86.0,145.1,0.0,0.0,0
40,3.827483,0.092023,0,-1,30.3958,107.43,26.301,86.0,145.0,0.0,0.0,0
41,3.923458,0.095975,0,-1,76.8611,88.969,9.295,84.0,94.0,0.0,0.0,0
42,4.015488,0.092031,256,1,76.8889,88.97,9.307,84.0,94.0,0.0,0.0,0
43,4.107493,0.092005,256,1,74.9167,89.122,9.299,84.0,94.0,0.0,0.0,0
44,4.203451,0.095958,256,1,29.7986,108.045,26.629,86.0,146.0,0.0,0.0,0
45,4.29548,0.092029,256,1,29.8194,108.041,26.629,86.0,146.0,0.0,0.0,0
46,4.391462,0.095983,256,1,29.6944,108.048,26.625,86.0,145.0,0.0,0.0,0
47,4.483483,0.09202,256,1,29.8333,108.036,26.625,86.0,145.0,0.0,0.0,0
48,4.575529,0.092046,256,1,29.9097,108.035,26.624,86.0,146.0,0.0,0.0,0
49,4.671488,0.095959,256,1,29.9722,108.038,26.625,86.0,146.0,0.0,0.0,0
50,4.763514,0.092027,256,1,29.8681,108.04,26.624,86.0,145.1,0.0,0.0,0
51,4.855525,0.092011,256,1,29.8958,108.029,26.624,86.0,145.0,0.0,0.0,0
52,4.951502,0.095977,256,1,29.8264,108.03,26.623,86.0,146.0,0.0,0.0,0
53,5.043522,0.09202,256,1,29.8611,108.041,26.628,86.0,146.0,0.0,0.0,0
54,5.135553,0.092031,0,-1,29.8403,108.039,26.625,86.0,145.0,0.0,0.0,0
55,5.231515,0.095962,0,-1,30.7292,107.025,26.071,86.0,144.0,0.0,0.0,0
56,5.323534,0.092019,0,-1,76.8264,88.978,9.298,84.0,94.0,0.0,0.0,0
57,5.415618,0.092084,0,-1,76.8403,88.971,9.3,84.0,94.0,0.0,0.0,0
58,5.51157,0.095952,0,-1,76.8681,88.975,9.299,84.0,94.0,0.0,0.0,0
59,5.603544,0.091974,0,-1,76.8472,88.975,9.304,84.0,94.0,0.0,0.0,0
60,5.699547,0.096003,0,-1,76.8681,88.967,9.292,84.0,94.0,0.0,0.0,0
61,5.791573,0.092026,0,-1,76.9097,88.964,9.291,84.0,94.0,0.0,0.0,0
62,5.883615,0.092041,0,-1,76.9167,88.966,9.301,84.0,94.0,0.0,0.0,0
63,5.979553,0.095939,256,1,76.875,88.976,9.307,84.0,94.0,0.0,0.0,0
64,6.071568,0.092015,256,1,74.8056,89.126,9.301,84.0,94.0,0.0,0.0,0
65,6.163598,0.09203,256,1,29.8403,108.049,26.634,86.0,146.0,0.0,0.0,0
66,6.259564,0.095966,256,1,29.8472,108.044,26.63,86.0,145.0,0.0,0.0,0
67,6.351581,0.092017,256,1,29.7986,108.046,26.621,86.0,145.0,0.0,0.0,0
68,6.443624,0.092043,256,1,29.8056,108.042,26.631,86.0,146.0,0.0,0.0,0
69,6.539577,0.095952,256,1,29.8472,108.048,26.631,86.0,146.0,0.0,0.0,0
70,6.631627,0.092051,256,1,29.8472,108.044,26.624,86.0,145.0,0.0,0.0,0
71,6.727591,0.095964,256,1,29.8194,108.044,26.627,86.0,145.1,0.0,0.0,0
72,6.819605,0.092014,256,1,29.8611,108.044,26.631,86.0,146.0,0.0,0.0,0
73,6.911688,0.092082,256,1,29.8194,108.047,26.626,86.0,146.0,0.0,0.0,0
74,7.007644,0.095956,256,1,29.9097,108.041,26.623,86.0,145.0,0.0,0.0,0
75,7.099619,0.091975,0,-1,29.8472,108.036,26.624,86.0,145.0,0.0,0.0,0
76,7.191652,0.092033,0,-1,30.4236,107.374,26.276,86.0,145.0,0.0,0.0,0
77,7.287624,0.095972,0,-1,76.7361,88.985,9.31,84.0,94.0,0.0,0.0,0
78,7.379643,0.09202,256,1,76.7847,88.991,9.315,84.0,94.0,0.0,0.0,0
79,7.471665,0.092021,256,1,74.7986,89.15,9.325,84.0,94.0,0.0,0.0,0
80,7.567635,0.09597,256,1,29.7361,108.052,26.632,86.0,146.0,0.0,0.0,0
81,7.659674,0.09204,0,-1,29.8472,108.048,26.628,86.0,146.0,0.0,0.0,0
82,7.755641,0.095967,0,-1,30.4653,107.267,26.215,86.0,144.0,0.0,0.0,0
83,7.847659,0.092018,0,-1,76.7153,88.998,9.329,84.0,94.0,0.0,0.0,0
84,7.939725,0.092066,0,-1,76.7361,88.992,9.331,84.0,94.0,0.0,0.0,0
85,8.035669,0.095944,0,-1,76.7847,88.994,9.328,84.0,94.0,0.0,0.0,0
86,8.127679,0.09201,0,-1,76.7083,89.003,9.343,84.0,94.0,0.0,0.0,0
87,8.219694,0.092015,0,-1,76.7986,89.001,9.342,84.0,94.0,0.0,0.0,0
88,8.315674,0.09598,0,-1,76.7431,89.003,9.342,84.0,94.0,0.0,0.0,0
89,8.407687,0.092013,0,-1,76.7361,89.002,9.334,84.0,94.0,0.0,0.0,0
90,8.49973,0.092043,256,1,76.7569,89.008,9.349,84.0,94.0,0.0,0.0,0
91,8.595667,0.095937,256,1,74.6042,89.175,9.359,84.0,94.0,0.0,0.0,0
92,8.687738,0.09207,256,1,29.7778,108.066,26.642,86.0,146.0,0.0,0.0,0
93,8.783713,0.095975,0,-1,29.8056,108.059,26.638,86.0,146.0,0.0,0.0,0
94,8.875747,0.092034,0,-1,30.0139,107.831,26.518,86.0,145.0,0.0,0.0,0
95,8.967772,0.092025,0,-1,76.7014,89.005,9.304,84.0,94.0,0.0,0.0,0
