# timestamp: 20251101_211508
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# light_col: 2
# light_channel: 2
# duration_s: 12.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
11,1.12361,0.095945,200,1,92.3083,111.5698,86.9174,90.0284,86.5715,114.2602,48.8936,37.9245,49.9961,49.7018,49.7549,29.6803,0
12,1.215638,0.092028,0,-1,92.3145,111.5689,86.9117,90.0281,86.5758,114.2599,48.8926,37.9948,49.9964,49.6921,49.7529,29.6969,0
13,1.307672,0.092033,0,-1,92.2858,111.4787,86.9008,89.9655,86.5533,113.8812,48.8971,38.0576,49.9961,49.6992,49.7604,29.804,0
14,1.403656,0.095985,0,-1,87.5508,101.0333,85.3378,85.8823,85.3114,87.3677,50.0,40.8711,49.9967,49.9102,50.0,49.9909,0
15,1.495666,0.09201,0,-1,87.5255,101.0238,85.333,85.8839,85.3041,87.3697,50.0,40.8747,49.9964,49.9121,50.0,49.9889,0
16,1.591637,0.095971,0,-1,87.5241,101.0322,85.3338,85.8851,85.3039,87.3672,50.0,40.8711,49.9964,49.9105,50.0,49.9902,0
17,1.683665,0.092028,0,-1,87.5314,101.0272,85.3406,85.8886,85.3036,87.3638,50.0,40.8678,49.9964,49.9121,50.0,49.9899,0
18,1.775705,0.09204,0,-1,87.5476,101.0346,85.3446,85.8875,85.3071,87.3642,50.0,40.8685,49.9967,49.9098,50.0,49.9889,0
19,1.871663,0.095957,0,-1,87.5395,101.0368,85.3401,85.887,85.307,87.3686,50.0,40.8708,49.9967,49.9118,50.0,49.9919,0
20,1.963691,0.092028,0,-1,87.5224,101.0303,85.337,85.8848,85.3021,87.3641,50.0,40.8717,49.9967,49.9124,50.0,49.9902,0
21,2.055718,0.092028,200,1,87.5311,101.0431,85.3297,85.8797,85.3054,87.372,50.0,40.877,49.9964,49.9124,50.0,49.9902,0
22,2.151673,0.095955,200,1,87.5478,101.0451,85.3439,85.9079,85.3216,87.7681,50.0,40.8757,49.9964,49.9092,50.0,49.9902,0
23,2.243697,0.092024,200,1,92.3459,111.5843,86.9209,90.0301,86.586,114.27,48.8913,37.9538,49.9964,49.6999,49.7546,29.6833,0
24,2.335738,0.092041,200,1,92.3204,111.5875,86.9208,90.0342,86.5777,114.2619,48.8883,37.9303,49.9967,49.6976,49.7572,29.6888,0
25,2.431706,0.095968,200,1,92.3102,111.5886,86.9198,90.027,86.5749,114.2597,48.8919,37.9408,49.9964,49.7012,49.7562,29.6862,0
26,2.523741,0.092035,200,1,92.3199,111.5876,86.9191,90.0313,86.5795,114.2673,48.8916,37.9362,49.9961,49.6999,49.7562,29.6852,0
27,2.619699,0.095957,0,-1,92.3371,111.5919,86.924,90.0338,86.5769,114.2619,48.8965,37.9639,49.9964,49.6992,49.7542,29.6982,0
28,2.711719,0.092021,0,-1,92.3198,111.5588,86.9153,89.9954,86.5646,114.0022,48.8955,38.002,49.9964,49.7054,49.7568,29.7692,0
29,2.803749,0.092029,0,-1,87.5319,101.0464,85.3376,85.8842,85.3022,87.3694,50.0,40.8662,49.9967,49.9118,50.0,49.9902,0
30,2.899715,0.095966,0,-1,87.5234,101.0415,85.338,85.8865,85.3066,87.3773,50.0,40.8698,49.9964,49.9105,50.0,49.9889,0
31,2.991731,0.092015,0,-1,87.5372,101.0385,85.3414,85.8862,85.305,87.3729,50.0,40.8643,49.9967,49.9095,50.0,49.9909,0
32,3.083779,0.092048,0,-1,87.5501,101.0259,85.3434,85.8829,85.3104,87.3725,50.0,40.8757,49.9964,49.9098,50.0,49.9915,0
33,3.179745,0.095966,0,-1,87.5408,101.0214,85.3386,85.8819,85.3029,87.3659,50.0,40.875,49.9964,49.9095,50.0,49.9876,0
34,3.271756,0.092011,0,-1,87.5186,101.0018,85.3354,85.8854,85.3044,87.3678,50.0,40.8773,49.9967,49.9098,50.0,49.9909,0
35,3.363798,0.092041,0,-1,87.5233,100.9961,85.3337,85.8789,85.3053,87.3736,50.0,40.8757,49.9964,49.9098,50.0,49.9896,0
36,3.459747,0.095949,0,-1,87.5349,100.9995,85.3373,85.8841,85.3073,87.3707,50.0,40.876,49.9967,49.9095,50.0,49.9906,0
37,3.551764,0.092018,0,-1,87.5417,101.006,85.3429,85.8853,85.3053,87.3697,50.0,40.8711,49.9967,49.9111,50.0,49.9902,0
