# timestamp: 20251101_211318
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HF1
# light_col: 1
# light_channel: 4
# duration_s: 12.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.095898,0.0,200,1,93.915,107.9304,89.172,91.6435,93.1531,111.3349,49.2806,40.457,49.9434,48.6549,47.5199,29.707,0
1,0.187627,0.091729,200,1,93.9216,107.9182,89.178,91.6465,93.1534,111.321,49.2878,40.4648,49.945,48.6585,47.5186,29.7054,0
2,0.283593,0.095965,200,1,93.9439,107.9148,89.1742,91.637,93.1497,111.3211,49.2826,40.4652,49.9437,48.6673,47.5241,29.7087,0
3,0.375621,0.092028,0,-1,93.9412,107.9041,89.1725,91.638,93.1579,111.3236,49.2793,40.4782,49.9427,48.6562,47.5329,29.6891,0
4,0.467646,0.092026,0,-1,93.9167,107.8968,89.1668,91.6309,93.106,111.2203,49.2848,40.4814,49.9463,48.6523,47.528,29.7139,0
5,0.563604,0.095958,0,-1,87.5041,101.0464,85.3254,85.8703,85.2814,87.3506,50.0,40.8737,49.9967,49.9102,50.0,49.988,0
6,0.655647,0.092042,0,-1,87.5164,101.038,85.328,85.8749,85.2899,87.3517,50.0,40.877,49.9964,49.9082,50.0,49.9893,0
7,0.747667,0.09202,0,-1,87.5345,101.0378,85.3284,85.8753,85.2899,87.356,50.0,40.8734,49.9971,49.9108,50.0,49.9899,0
8,0.843625,0.095958,0,-1,87.5202,101.0344,85.3204,85.8669,85.2872,87.3507,50.0,40.8721,49.9971,49.9102,50.0,49.9909,0
9,0.935648,0.092024,0,-1,87.503,101.0251,85.324,85.8716,85.284,87.351,50.0,40.8711,49.9971,49.9105,50.0,49.9889,0
10,1.027681,0.092033,0,-1,87.5096,101.0256,85.3224,85.8693,85.2847,87.349,50.0,40.8779,49.9971,49.9098,50.0,49.988,0
11,1.123643,0.095961,0,-1,87.5266,101.0354,85.3209,85.8673,85.2896,87.3531,50.0,40.8802,49.9971,49.9108,50.0,49.9902,0
12,1.215656,0.092014,0,-1,87.5376,101.0397,85.3237,85.87,85.2903,87.3596,50.0,40.8743,49.9971,49.9102,50.0,49.9919,0
13,1.311637,0.09598,0,-1,87.5103,101.0347,85.3242,85.8711,85.285,87.3535,50.0,40.8848,49.9971,49.9092,50.0,49.9896,0
