t_s,u_cmd,y_dark_pct
1.14070026029367e-05,16.0,0.0
0.09301609300018754,16.0,0.0
0.184970037000312,16.0,0.0
0.2807411290013988,16.0,0.0
0.3728460000020277,0.0,0.0
0.4647631480002019,0.0,0.0
0.5608608149996144,16.0,0.0
0.6527516290007043,16.0,0.0
0.7448931110011472,0.0,0.0
0.8407373699992604,0.0,0.0
0.9327811110015318,0.0,0.0
1.0287462400010554,0.0,0.0
1.1208665180020034,16.0,0.0
1.212789609999163,16.0,0.0
1.3087542960020073,16.0,0.0
1.4007760360000248,16.0,0.0
1.4929568320003455,0.0,0.0
1.5887775920018612,0.0,0.0
1.6807981839992863,0.0,0.0
1.7728256289992714,0.0,0.0
1.868790666001587,0.0,0.0
1.9608171100007894,0.0,0.0
2.052904814001522,0.0,0.0
2.1488120909998543,0.0,0.0
2.2408531100008986,0.0,0.0
2.3368176100011624,0.0,0.0
2.4289370910009893,16.0,0.0
2.5209676470003615,16.0,0.0
2.6168398129993875,16.0,0.0
2.7088756840021233,16.0,0.0
2.8009654609995778,0.0,0.0
2.8968254240026,0.0,0.0
2.9890474429994356,16.0,0.0
3.0808863130005193,16.0,0.0
3.1768860170013795,16.0,0.0
3.2688885720017424,16.0,0.0
3.364979386999039,0.0,0.0
3.4568729790007637,0.0,0.0
3.54905644199971,16.0,0.0
3.6454017020005267,16.0,0.0
3.737660164002591,16.0,0.0
3.829718609002157,16.0,0.0
3.9257807940011844,0.0,0.0
4.0176748119993135,0.0,0.0
4.109708015999786,0.0,0.0
4.205666960002418,0.0,0.0
4.2976798490017245,0.0,0.0
4.39366225699996,0.0,0.0
4.485817257002054,16.0,0.0
4.577778311999282,16.0,0.0
4.673816405000252,0.0,0.0
4.765735756001959,0.0,0.0
4.8577423300012015,0.0,0.0
4.953709590001381,0.0,0.0
5.045724904000963,0.0,0.0
5.137755440999172,0.0,0.0
5.2337643669998215,0.0,0.0
5.325741182001366,0.0,0.0
5.417818941001315,0.0,0.0
5.5137652560006245,0.0,0.0
5.605900793001638,16.0,0.0
5.701785330002167,16.0,0.0
5.793654515000526,16.0,0.0
5.8856478670022625,16.0,0.0
5.981754608001211,16.0,0.0
6.073762570002145,16.0,0.0
6.165809385001921,16.0,0.0
6.261784941001679,16.0,0.0
6.353794367001683,16.0,0.0
6.445824754999194,16.0,0.0
6.541984441002569,0.0,0.0
6.633821718001855,0.0,0.0
6.729825089001679,0.0,0.0
6.821683273999952,0.0,0.0
6.91400271800012,16.0,0.0
7.009797588001675,16.0,0.0
7.101959792002162,0.0,0.0
7.193847311002173,0.0,0.0
7.289821680999012,0.0,0.0
7.3818375330010895,0.0,0.0
7.473991402999673,16.0,0.0
7.569891051000013,16.0,0.0
7.662043551001261,0.0,0.0
7.757833940002456,0.0,0.0
7.849994181000511,16.0,0.0
7.9418907729996135,16.0,0.0
8.03801271699922,0.0,0.0
8.129856031999225,0.0,0.0
8.221907531999022,0.0,0.0
8.317885680000472,0.0,0.0
8.409882717001892,0.0,0.0
8.502000625001529,0.0,0.0
8.59789703199931,0.0,0.0
8.689947679999023,0.0,0.0
8.785907402001612,0.0,0.0
8.87791625400132,0.0,0.0
8.97010530999978,16.0,0.0
9.065915421000682,16.0,0.0
9.157918069002335,16.0,0.0
9.249945475999994,16.0,0.0
9.345929106002586,16.0,0.0
9.43795879100071,16.0,0.0
9.530179383000359,0.0,0.0
9.625923604999116,0.0,0.0
9.71796606800126,0.0,0.0
9.810001919999195,0.0,0.0
9.906130439001572,16.0,0.0
9.997982568002044,16.0,0.0
10.093941105002159,16.0,0.0
10.185965753000346,16.0,0.0
10.277778678999312,16.0,0.0
10.37321091999911,16.0,0.0
10.465223548999347,16.0,0.0
10.557271511999716,16.0,0.0
10.653234011999302,16.0,0.0
10.745288141999481,16.0,0.0
10.837408790001064,0.0,0.0
10.933248049001122,0.0,0.0
11.025294030001533,0.0,0.0
11.121273290002136,0.0,0.0
11.213401993001753,16.0,0.0
11.305322141000943,16.0,0.0
11.401283882001735,16.0,0.0
11.493311475001974,16.0,0.0
11.585359251999762,16.0,0.0
11.681313585999305,16.0,0.0
11.773306178001803,16.0,0.0
11.865338048999547,16.0,0.0
11.961431473999255,0.0,0.0
