# timestamp: 20251101_165326
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 16
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 75
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
240,22.520076,0.095953,0,-1,0.0,91.083,10.224,85.0,101.0,0.0,0.0,0
241,22.61214,0.092063,0,-1,0.0,89.959,8.717,84.0,99.0,0.0,0.0,0
242,22.704153,0.092014,0,-1,0.0,87.484,6.683,84.0,91.0,0.0,0.0,0
243,22.800099,0.095946,0,-1,0.0,87.479,6.687,84.0,91.0,0.0,0.0,0
244,22.892128,0.092029,0,-1,0.0,87.484,6.688,84.0,91.0,0.0,0.0,0
245,22.984167,0.09204,0,-1,0.0,87.479,6.689,84.0,91.0,0.0,0.0,0
246,23.080176,0.096008,0,-1,0.0,87.481,6.692,84.0,91.0,0.0,0.0,0
247,23.172144,0.091968,0,-1,0.0,87.481,6.698,84.0,91.0,0.0,0.0,0
248,23.268116,0.095972,0,-1,0.0,87.483,6.704,84.0,91.0,0.0,0.0,0
249,23.360135,0.092019,16,1,0.0,87.484,6.703,84.0,91.0,0.0,0.0,0
250,23.452141,0.092006,16,1,0.0,87.51,6.709,84.0,91.0,0.0,0.0,0
251,23.5481,0.095959,16,1,0.0,91.098,10.241,85.0,101.0,0.0,0.0,0
252,23.640136,0.092036,0,-1,0.0,91.102,10.24,85.0,101.0,0.0,0.0,0
253,23.732178,0.092042,0,-1,0.0,89.484,8.145,84.0,97.0,0.0,0.0,0
254,23.828169,0.095991,0,-1,0.0,87.488,6.722,84.0,91.0,0.0,0.0,0
255,23.920146,0.091976,0,-1,0.0,87.497,6.728,84.0,91.0,0.0,0.0,0
256,24.012188,0.092042,0,-1,0.0,87.499,6.733,84.0,91.0,0.0,0.0,0
257,24.108164,0.095976,0,-1,0.0,87.496,6.728,84.0,91.0,0.0,0.0,0
258,24.200174,0.09201,16,1,0.0,87.492,6.733,84.0,91.0,0.0,0.0,0
259,24.292211,0.092038,16,1,0.0,87.511,6.732,84.0,91.0,0.0,0.0,0
260,24.388168,0.095956,16,1,0.0,91.105,10.254,85.0,101.0,0.0,0.0,0
261,24.480186,0.092018,16,1,0.0,91.106,10.253,85.0,101.0,0.0,0.0,0
262,24.576157,0.095971,16,1,0.0,91.102,10.249,85.0,101.0,0.0,0.0,0
263,24.668176,0.09202,16,1,0.0,91.104,10.248,85.0,101.0,0.0,0.0,0
264,24.760239,0.092062,0,-1,0.0,91.112,10.252,85.0,101.0,0.0,0.0,0
265,24.85618,0.095941,0,-1,0.0,89.202,7.833,84.0,96.0,0.0,0.0,0
266,24.948191,0.092011,0,-1,0.0,87.501,6.725,84.0,91.0,0.0,0.0,0
267,25.040217,0.092026,0,-1,0.0,87.492,6.729,84.0,91.0,0.0,0.0,0
268,25.136191,0.095974,0,-1,0.0,87.493,6.73,84.0,91.0,0.0,0.0,0
269,25.228215,0.092024,0,-1,0.0,87.496,6.733,84.0,91.0,0.0,0.0,0
270,25.320257,0.092042,16,1,0.0,87.5,6.732,84.0,91.0,0.0,0.0,0
271,25.416201,0.095944,16,1,0.0,87.519,6.733,84.0,91.0,0.0,0.0,0
272,25.508241,0.09204,16,1,0.0,91.105,10.253,85.0,101.0,0.0,0.0,0
273,25.604208,0.095967,16,1,0.0,91.104,10.254,85.0,101.0,0.0,0.0,0
274,25.696249,0.09204,16,1,0.0,91.106,10.25,85.0,101.0,0.0,0.0,0
275,25.788254,0.092005,16,1,0.0,91.112,10.255,85.0,101.0,0.0,0.0,0
276,25.884232,0.095978,0,-1,0.0,91.11,10.262,85.0,101.0,0.0,0.0,0
277,25.976235,0.092003,0,-1,0.0,89.778,8.514,84.0,98.0,0.0,0.0,0
278,26.068289,0.092054,0,-1,0.0,87.502,6.743,84.0,91.0,0.0,0.0,0
279,26.164248,0.09596,16,1,0.0,87.507,6.738,84.0,91.0,0.0,0.0,0
280,26.25625,0.092002,16,1,0.0,87.525,6.737,84.0,91.0,0.0,0.0,0
281,26.348304,0.092053,16,1,0.0,91.11,10.264,85.0,101.0,0.0,0.0,0
282,26.444244,0.095941,0,-1,0.0,91.11,10.253,85.0,101.0,0.0,0.0,0
283,26.536259,0.092014,0,-1,0.0,89.633,8.327,84.0,98.0,0.0,0.0,0
284,26.632251,0.095992,0,-1,0.0,87.508,6.741,84.0,91.0,0.0,0.0,0
285,26.724288,0.092037,0,-1,0.0,87.504,6.742,84.0,91.0,0.0,0.0,0
286,26.816315,0.092026,0,-1,0.0,87.506,6.74,84.0,91.0,0.0,0.0,0
287,26.912281,0.095967,0,-1,0.0,87.506,6.75,84.0,91.0,0.0,0.0,0
288,27.004302,0.092021,0,-1,0.0,87.513,6.754,84.0,91.0,0.0,0.0,0
289,27.096325,0.092022,0,-1,0.0,87.513,6.759,84.0,91.0,0.0,0.0,0
290,27.192288,0.095964,0,-1,0.0,87.513,6.763,84.0,91.0,0.0,0.0,0
