# timestamp: 20251101_165724
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 5.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
23,2.239308,0.09203,200,1,30.2083,107.898,26.564,86.0,145.0,0.0,0.0,0
24,2.335277,0.095969,200,1,30.2361,107.898,26.562,86.0,145.0,0.0,0.0,0
25,2.427314,0.092037,200,1,30.2361,107.904,26.564,86.0,144.0,0.0,0.0,0
26,2.519362,0.092048,200,1,30.3056,107.893,26.565,86.0,145.0,0.0,0.0,0
27,2.615328,0.095966,0,-1,30.2222,107.899,26.56,86.0,145.0,0.0,0.0,0
28,2.707379,0.092051,0,-1,30.5417,107.611,26.41,86.0,144.0,0.0,0.0,0
29,2.799383,0.092004,0,-1,77.9167,88.757,9.094,84.0,93.0,0.0,0.0,0
30,2.895346,0.095963,200,1,77.9444,88.745,9.055,84.0,93.0,0.0,0.0,0
31,2.987352,0.092006,200,1,75.7778,88.885,9.019,84.0,93.0,0.0,0.0,0
32,3.079396,0.092044,200,1,30.4028,107.888,26.54,86.0,145.0,0.0,0.0,0
33,3.175372,0.095975,200,1,30.3472,107.885,26.53,86.0,144.0,0.0,0.0,0
34,3.2674,0.092028,200,1,30.4097,107.874,26.521,86.0,144.0,0.0,0.0,0
35,3.363358,0.095958,200,1,30.4097,107.869,26.52,86.0,144.1,0.0,0.0,0
36,3.455388,0.09203,0,-1,30.4236,107.861,26.517,86.0,144.1,0.0,0.0,0
37,3.547402,0.092014,0,-1,30.7361,107.424,26.281,86.0,144.0,0.0,0.0,0
38,3.643383,0.09598,0,-1,77.9514,88.715,8.866,84.0,93.0,0.0,0.0,0
39,3.73539,0.092007,200,1,77.8542,88.714,8.862,84.0,93.0,0.0,0.0,0
40,3.827438,0.092048,200,1,75.7639,88.857,8.877,84.0,93.0,0.0,0.0,0
41,3.92341,0.095972,200,1,30.4653,107.869,26.527,86.0,144.0,0.0,0.0,0
42,4.015416,0.092006,200,1,30.3542,107.869,26.524,86.0,145.0,0.0,0.0,0
43,4.107444,0.092028,200,1,30.3542,107.868,26.53,86.0,144.0,0.0,0.0,0
44,4.203413,0.095969,200,1,30.3264,107.879,26.54,86.0,145.0,0.0,0.0,0
45,4.295442,0.092029,200,1,30.25,107.889,26.555,86.0,144.1,0.0,0.0,0
46,4.391412,0.09597,200,1,30.2847,107.903,26.555,86.0,145.0,0.0,0.0,0
47,4.483432,0.09202,200,1,30.2778,107.906,26.562,86.0,145.0,0.0,0.0,0
48,4.57548,0.092048,200,1,30.2361,107.9,26.566,86.0,145.0,0.0,0.0,0
49,4.671432,0.095952,200,1,30.2917,107.901,26.566,86.0,145.0,0.0,0.0,0
50,4.763441,0.09201,200,1,30.2153,107.892,26.562,86.0,145.0,0.0,0.0,0
51,4.855483,0.092041,0,-1,30.1736,107.897,26.56,86.0,145.0,0.0,0.0,0
52,4.951441,0.095958,0,-1,30.8194,107.183,26.182,86.0,144.0,0.0,0.0,0
53,5.04348,0.09204,0,-1,77.7569,88.794,9.194,84.0,93.0,0.0,0.0,0
54,5.135512,0.092032,0,-1,77.8333,88.789,9.202,84.0,93.0,0.0,0.0,0
55,5.231467,0.095955,0,-1,77.7569,88.791,9.191,84.0,93.0,0.0,0.0,0
56,5.323481,0.092014,0,-1,77.7569,88.793,9.197,84.0,93.0,0.0,0.0,0
57,5.419463,0.095982,200,1,77.75,88.794,9.198,84.0,93.0,0.0,0.0,0
58,5.511479,0.092016,200,1,75.6597,88.935,9.2,84.0,93.0,0.0,0.0,0
59,5.60351,0.092031,200,1,30.2222,107.902,26.57,86.0,145.0,0.0,0.0,0
60,5.699482,0.095972,200,1,30.2361,107.908,26.565,86.0,145.0,0.0,0.0,0
61,5.791547,0.092065,200,1,30.1944,107.906,26.566,86.0,145.0,0.0,0.0,0
62,5.883553,0.092006,200,1,30.2222,107.904,26.567,86.0,145.0,0.0,0.0,0
63,5.979497,0.095944,0,-1,30.1597,107.901,26.563,86.0,145.0,0.0,0.0,0
64,6.071517,0.09202,0,-1,30.5,107.59,26.406,86.0,144.0,0.0,0.0,0
65,6.16355,0.092033,0,-1,77.7153,88.799,9.195,84.0,93.0,0.0,0.0,0
66,6.259511,0.095961,200,1,77.7778,88.798,9.201,84.0,93.0,0.0,0.0,0
67,6.351513,0.092002,200,1,75.6042,88.943,9.203,84.0,93.0,0.0,0.0,0
68,6.443589,0.092077,200,1,30.1806,107.909,26.572,86.0,145.0,0.0,0.0,0
69,6.539534,0.095945,200,1,30.1944,107.907,26.566,86.0,145.0,0.0,0.0,0
70,6.631586,0.092051,200,1,30.1944,107.903,26.559,86.0,145.0,0.0,0.0,0
71,6.727543,0.095957,200,1,30.1528,107.909,26.565,86.0,145.0,0.0,0.0,0
72,6.819549,0.092006,0,-1,30.2222,107.9,26.568,86.0,145.0,0.0,0.0,0
73,6.911575,0.092026,0,-1,30.5972,107.468,26.34,86.0,144.0,0.0,0.0,0
74,7.007541,0.095966,0,-1,77.6667,88.814,9.208,84.0,93.0,0.0,0.0,0
75,7.099569,0.092028,0,-1,77.6528,88.816,9.21,84.0,93.0,0.0,0.0,0
76,7.191601,0.092032,0,-1,77.7569,88.812,9.208,84.0,93.0,0.0,0.0,0
77,7.287569,0.095968,0,-1,77.7986,88.812,9.217,84.0,93.0,0.0,0.0,0
78,7.379587,0.092018,0,-1,77.7292,88.814,9.23,84.0,93.0,0.0,0.0,0
79,7.471609,0.092022,0,-1,77.7014,88.811,9.211,84.0,93.0,0.0,0.0,0
80,7.567582,0.095973,0,-1,77.75,88.806,9.201,84.0,93.0,0.0,0.0,0
81,7.659614,0.092032,0,-1,77.7569,88.793,9.172,84.0,93.0,0.0,0.0,0
82,7.755609,0.095995,0,-1,77.7847,88.774,9.095,84.0,93.0,0.0,0.0,0
83,7.847607,0.091998,0,-1,77.8056,88.752,8.995,84.0,93.0,0.0,0.0,0
84,7.939678,0.092071,200,1,77.8056,88.727,8.899,84.0,93.0,0.0,0.0,0
85,8.035614,0.095936,200,1,75.6806,88.855,8.789,84.0,93.0,0.0,0.0,0
86,8.127615,0.092001,200,1,30.2986,107.771,26.453,86.0,144.0,0.0,0.0,0
87,8.219644,0.09203,0,-1,30.3264,107.731,26.431,86.0,144.0,0.0,0.0,0
88,8.315626,0.095981,0,-1,30.9583,106.96,26.024,86.0,143.0,0.0,0.0,0
89,8.407629,0.092003,0,-1,78.1181,88.615,8.504,84.0,93.0,0.0,0.0,0
90,8.499667,0.092038,0,-1,78.0903,88.617,8.507,84.0,93.0,0.0,0.0,0
91,8.595633,0.095966,0,-1,78.1597,88.611,8.498,84.0,93.0,0.0,0.0,0
92,8.687672,0.092039,0,-1,78.1667,88.612,8.5,84.0,93.0,0.0,0.0,0
93,8.783651,0.095979,0,-1,78.125,88.619,8.511,84.0,93.0,0.0,0.0,0
94,8.875653,0.092002,0,-1,78.0833,88.621,8.512,84.0,93.0,0.0,0.0,0
95,8.967699,0.092046,0,-1,78.2153,88.618,8.504,84.0,93.0,0.0,0.0,0
96,9.063658,0.095959,0,-1,78.1736,88.614,8.513,84.0,93.0,0.0,0.0,0
97,9.155642,0.091984,0,-1,78.1458,88.624,8.519,84.0,93.0,0.0,0.0,0
98,9.247663,0.09202,0,-1,78.1806,88.626,8.531,84.0,93.0,0.0,0.0,0
99,9.343618,0.095956,200,1,78.0833,88.623,8.521,84.0,93.0,0.0,0.0,0
100,9.435654,0.092035,200,1,75.9722,88.771,8.526,84.0,93.0,0.0,0.0,0
101,9.527683,0.092029,200,1,30.3611,107.703,26.426,86.0,144.0,0.0,0.0,0
102,9.62366,0.095977,0,-1,30.2917,107.703,26.432,86.0,144.0,0.0,0.0,0
103,9.715669,0.092009,0,-1,30.6458,107.208,26.172,86.0,143.0,0.0,0.0,0
104,9.807728,0.09206,0,-1,78.0069,88.626,8.518,84.0,93.0,0.0,0.0,0
105,9.903734,0.096005,200,1,78.125,88.631,8.529,84.0,93.0,0.0,0.0,0
106,9.995746,0.092012,200,1,75.8472,88.777,8.531,84.0,93.0,0.0,0.0,0
107,10.091682,0.095936,200,1,30.25,107.721,26.432,86.0,144.0,0.0,0.0,0
108,10.183689,0.092007,0,-1,30.2847,107.717,26.436,86.0,144.0,0.0,0.0,0
109,10.27572,0.092031,0,-1,30.8125,107.126,26.11,86.0,143.0,0.0,0.0,0
110,10.371686,0.095967,0,-1,78.0556,88.652,8.551,84.0,93.0,0.0,0.0,0
111,10.463689,0.092003,0,-1,77.6667,88.684,8.558,84.0,93.0,0.0,0.0,0
112,10.555754,0.092065,0,-1,77.9514,88.66,8.577,84.0,93.0,0.0,0.0,0
113,10.65171,0.095956,0,-1,77.7153,88.716,8.646,84.0,93.0,0.0,0.0,0
114,10.743741,0.092031,200,1,77.9028,88.703,8.731,84.0,93.0,0.0,0.0,0
115,10.835754,0.092013,200,1,75.5764,88.892,8.823,84.0,93.0,0.0,0.0,0
116,10.931737,0.095983,200,1,30.2917,107.848,26.505,86.0,144.0,0.0,0.0,0
117,11.023756,0.092019,0,-1,30.1875,107.878,26.509,86.0,145.0,0.0,0.0,0
118,11.119741,0.095985,0,-1,30.7431,107.108,26.089,86.0,143.0,0.0,0.0,0
119,11.211738,0.091997,0,-1,77.5764,88.801,8.986,84.0,93.0,0.0,0.0,0
120,11.303773,0.092036,0,-1,77.5208,88.8,8.995,84.0,93.0,0.0,0.0,0
121,11.399782,0.096009,0,-1,77.6875,88.791,9.035,84.0,93.0,0.0,0.0,0
122,11.491766,0.091984,0,-1,77.7153,88.805,9.071,84.0,93.0,0.0,0.0,0
123,11.583788,0.092022,0,-1,77.6597,88.805,9.077,84.0,93.0,0.0,0.0,0
124,11.679745,0.095958,0,-1,77.5903,88.808,9.083,84.0,93.0,0.0,0.0,0
125,11.771783,0.092037,0,-1,77.5833,88.801,9.094,84.0,93.0,0.0,0.0,0
126,11.863796,0.092013,200,1,77.625,88.817,9.111,84.0,93.0,0.0,0.0,0
127,11.959778,0.095982,200,1,75.3472,88.985,9.116,84.0,94.0,0.0,0.0,0
128,12.051793,0.092015,200,1,30.0833,107.921,26.554,86.0,145.0,0.0,0.0,0
129,12.14777,0.095977,0,-1,30.0694,107.919,26.553,86.0,145.0,0.0,0.0,0
130,12.239788,0.092018,0,-1,30.4028,107.562,26.374,86.0,144.0,0.0,0.0,0
131,12.331808,0.092019,0,-1,77.6528,88.814,9.099,84.0,93.0,0.0,0.0,0
132,12.427784,0.095977,200,1,77.5764,88.812,9.093,84.0,93.0,0.0,0.0,0
133,12.5198,0.092016,200,1,75.4306,88.963,9.104,84.0,94.0,0.0,0.0,0
134,12.611847,0.092047,200,1,30.1875,107.909,26.552,86.0,145.0,0.0,0.0,0
135,12.707803,0.095956,200,1,30.1389,107.907,26.548,86.0,145.0,0.0,0.0,0
136,12.799822,0.092019,200,1,30.0972,107.91,26.546,86.0,145.0,0.0,0.0,0
137,12.891891,0.092069,200,1,30.1528,107.907,26.547,86.0,145.0,0.0,0.0,0
138,12.98783,0.09594,200,1,30.0625,107.909,26.55,86.0,145.0,0.0,0.0,0
139,13.079833,0.092003,200,1,30.1458,107.911,26.549,86.0,145.0,0.0,0.0,0
140,13.17192,0.092087,200,1,30.1597,107.907,26.552,86.0,145.0,0.0,0.0,0
141,13.267824,0.095904,0,-1,30.0833,107.906,26.546,86.0,145.0,0.0,0.0,0
142,13.359862,0.092037,0,-1,30.5417,107.335,26.243,86.0,144.0,0.0,0.0,0
143,13.455831,0.095969,0,-1,77.6806,88.813,9.078,84.0,93.0,0.0,0.0,0
144,13.547874,0.092043,200,1,77.6806,88.813,9.084,84.0,93.0,0.0,0.0,0
145,13.63992,0.092046,200,1,75.4097,88.97,9.1,84.0,94.0,0.0,0.0,0
146,13.735845,0.095924,200,1,30.1875,107.914,26.55,86.0,145.0,0.0,0.0,0
147,13.827861,0.092017,0,-1,30.1875,107.914,26.548,86.0,145.0,0.0,0.0,0
148,13.919927,0.092066,0,-1,30.7292,107.226,26.191,86.0,144.0,0.0,0.0,0
149,14.015872,0.095945,0,-1,77.5208,88.827,9.107,84.0,93.0,0.0,0.0,0
