# timestamp: 20251101_201633
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LS1
# light_col: 1
# light_channel: 3
# duration_s: 20.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
20,1.96374,0.092035,0,-1,87.4445,101.1799,85.3521,85.7564,85.3148,87.3397,50.0,40.9652,49.9954,50.0,50.0,49.985,0
21,2.05575,0.09201,200,1,87.4633,101.1868,85.3618,85.7563,85.3121,87.3475,50.0,40.9697,49.9954,50.0,50.0,49.9834,0
22,2.151744,0.095994,200,1,87.4518,101.1772,85.3625,85.7586,85.3206,87.3521,50.0,40.9655,49.9951,50.0,50.0,49.9847,0
23,2.243777,0.092032,200,1,90.3897,102.0232,85.7825,85.9876,86.0103,87.7663,49.7826,40.9453,49.9951,50.0,49.9857,49.9831,0
24,2.335805,0.092028,200,1,90.3906,102.0136,85.7828,85.9851,86.0209,87.7691,49.7796,40.9639,49.9958,50.0,49.9863,49.9831,0
25,2.431757,0.095952,200,1,90.4032,102.0195,85.7839,85.9821,86.0184,87.7743,49.793,40.9528,49.9954,50.0,49.9863,49.9844,0
26,2.523799,0.092042,200,1,90.4146,102.0244,85.7851,85.9867,86.0185,87.7737,49.7845,40.9502,49.9951,50.0,49.987,49.985,0
27,2.619808,0.096009,0,-1,90.3906,102.0193,85.7807,85.9819,86.0146,87.7673,49.791,40.9613,49.9948,50.0,49.9876,49.9847,0
28,2.711788,0.09198,0,-1,90.2404,101.9808,85.7653,85.9748,85.9773,87.745,49.8053,40.9622,49.9954,50.0,49.9889,49.9827,0
29,2.803822,0.092034,0,-1,87.4414,101.1842,85.3533,85.7605,85.313,87.3446,50.0,40.9593,49.9951,50.0,50.0,49.9847,0
30,2.899784,0.095962,0,-1,87.4612,101.1884,85.3556,85.7551,85.3139,87.3323,50.0,40.9661,49.9951,50.0,50.0,49.9837,0
31,2.991811,0.092027,0,-1,87.4591,101.1933,85.3558,85.7588,85.3092,87.3401,50.0,40.9684,49.9948,50.0,50.0,49.9834,0
32,3.083832,0.092021,0,-1,87.4378,101.1918,85.3536,85.7567,85.3112,87.3413,50.0,40.9587,49.9958,50.0,50.0,49.9837,0
33,3.179829,0.095997,200,1,87.4397,101.2014,85.3564,85.7593,85.3121,87.3431,50.0,40.9619,49.9954,50.0,50.0,49.9837,0
34,3.271812,0.091983,200,1,87.4557,101.216,85.3579,85.7564,85.3149,87.3465,50.0,40.9548,49.9951,50.0,50.0,49.984,0
35,3.36385,0.092039,200,1,90.4308,102.0628,85.7874,85.9944,86.0244,87.7805,49.7832,40.9577,49.9958,50.0,49.9867,49.9837,0
36,3.459814,0.095963,200,1,90.4076,102.0524,85.7805,85.9888,86.0127,87.7708,49.7861,40.959,49.9954,50.0,49.9873,49.984,0
37,3.551838,0.092025,200,1,90.3913,102.0538,85.7782,85.9847,86.0179,87.774,49.7852,40.9486,49.9954,50.0,49.9863,49.9834,0
38,3.64782,0.095981,200,1,90.3961,102.0528,85.7813,85.9837,86.0142,87.767,49.7835,40.9515,49.9951,50.0,49.9863,49.9844,0
39,3.739824,0.092004,200,1,90.4085,102.0468,85.784,85.9861,86.0193,87.7715,49.7923,40.9508,49.9958,50.0,49.9863,49.9827,0
40,3.831865,0.092041,200,1,90.4145,102.046,85.7888,85.992,86.0226,87.7738,49.7829,40.9525,49.9948,50.0,49.988,49.984,0
41,3.927832,0.095967,200,1,90.3842,102.0394,85.7866,85.9872,86.0187,87.7732,49.7832,40.957,49.9954,50.0,49.9863,49.9831,0
42,4.019854,0.092022,0,-1,90.3909,102.0405,85.7835,85.9885,86.0097,87.7674,49.7874,40.9482,49.9954,50.0,49.9857,49.985,0
43,4.111887,0.092033,0,-1,90.0653,101.941,85.744,85.964,85.9396,87.729,49.8177,40.9554,49.9951,50.0,49.9922,49.9837,0
44,4.207862,0.095975,0,-1,87.4578,101.1815,85.3575,85.7532,85.3128,87.3364,50.0,40.9733,49.9954,50.0,50.0,49.9847,0
45,4.299867,0.092005,200,1,87.452,101.1846,85.3558,85.7558,85.3079,87.3342,50.0,40.9717,49.9954,50.0,50.0,49.9831,0
46,4.391895,0.092028,200,1,87.4398,101.1846,85.3536,85.7594,85.3165,87.3399,50.0,40.9678,49.9954,50.0,50.0,49.9847,0
47,4.487875,0.09598,200,1,90.3886,102.0212,85.7819,85.9859,86.0202,87.766,49.7858,40.9528,49.9951,50.0,49.9857,49.9834,0
48,4.579878,0.092003,0,-1,90.4085,102.033,85.7845,85.9844,86.0198,87.7717,49.7852,40.9544,49.9951,50.0,49.986,49.984,0
49,4.671935,0.092057,0,-1,90.0155,101.9264,85.74,85.9575,85.9314,87.7236,49.8242,40.9574,49.9951,50.0,49.9961,49.984,0
50,4.767885,0.09595,0,-1,87.4443,101.185,85.3508,85.7539,85.3101,87.3376,50.0,40.9629,49.9958,50.0,50.0,49.9847,0
51,4.859926,0.092041,0,-1,87.4351,101.1837,85.3504,85.7569,85.3127,87.3378,50.0,40.9629,49.9951,50.0,50.0,49.9847,0
52,4.955887,0.095961,0,-1,87.4464,101.1864,85.3559,85.7574,85.3103,87.3386,50.0,40.9655,49.9954,50.0,50.0,49.9837,0
53,5.047892,0.092005,0,-1,87.4602,101.1946,85.3558,85.7622,85.3084,87.3453,50.0,40.9668,49.9951,50.0,50.0,49.9844,0
54,5.13994,0.092048,200,1,87.4508,101.1938,85.3533,85.7592,85.3107,87.3451,50.0,40.9701,49.9958,50.0,50.0,49.985,0
55,5.235893,0.095952,200,1,87.4322,101.1898,85.3634,85.7626,85.3157,87.349,50.0,40.9684,49.9954,50.0,50.0,49.9837,0
56,5.327913,0.092021,200,1,90.3879,102.0384,85.7857,85.9906,86.0169,87.7745,49.7897,40.9515,49.9948,50.0,49.988,49.9827,0
57,5.41994,0.092027,200,1,90.4045,102.0482,85.7845,85.9916,86.0233,87.7737,49.7897,40.9499,49.9954,50.0,49.9863,49.9837,0
58,5.515898,0.095957,200,1,90.426,102.0558,85.7899,85.9911,86.0245,87.7808,49.7865,40.9505,49.9954,50.0,49.9867,49.9844,0
59,5.607924,0.092026,200,1,90.4041,102.0434,85.7843,85.9853,86.0152,87.778,49.7868,40.9557,49.9954,50.0,49.9863,49.9844,0
60,5.699955,0.092032,0,-1,90.3893,102.0351,85.7869,85.9899,86.0134,87.7729,49.778,40.9577,49.9954,50.0,49.9876,49.9831,0
61,5.795949,0.095993,0,-1,89.8322,101.881,85.7134,85.9479,85.8868,87.6955,49.833,40.9531,49.9951,50.0,49.9967,49.9844,0
62,5.887959,0.09201,0,-1,87.4605,101.1962,85.3586,85.7608,85.3106,87.3417,50.0,40.9714,49.9954,50.0,50.0,49.9844,0
63,5.983921,0.095962,200,1,87.4644,101.184,85.3573,85.757,85.3164,87.3397,50.0,40.972,49.9954,50.0,50.0,49.9844,0
64,6.075948,0.092027,200,1,87.4404,101.1874,85.3551,85.7601,85.3147,87.3415,50.0,40.9798,49.9958,50.0,50.0,49.9837,0
65,6.167982,0.092034,200,1,90.3919,102.0462,85.7839,85.9911,86.0174,87.7684,49.7852,40.9525,49.9951,50.0,49.986,49.9834,0
66,6.263934,0.095953,200,1,90.3992,102.0468,85.7801,85.9864,86.0152,87.7676,49.7904,40.9609,49.9958,50.0,49.9867,49.9827,0
67,6.355962,0.092027,200,1,90.4159,102.0544,85.7897,85.9904,86.0209,87.7798,49.7881,40.9499,49.9958,50.0,49.9857,49.984,0
68,6.447992,0.09203,200,1,90.4071,102.0548,85.7865,85.9883,86.0189,87.7674,49.7861,40.9518,49.9958,50.0,49.988,49.9834,0
69,6.543985,0.095993,0,-1,90.3894,102.062,85.784,85.9922,86.016,87.7686,49.7835,40.9515,49.9951,50.0,49.987,49.985,0
70,6.635995,0.09201,0,-1,90.1472,102.0006,85.7522,85.9759,85.9586,87.7445,49.8161,40.9525,49.9954,50.0,49.9915,49.9834,0
71,6.728026,0.092031,0,-1,87.46,101.2193,85.353,85.7635,85.3099,87.3454,50.0,40.9616,49.9948,50.0,50.0,49.984,0
72,6.823983,0.095957,200,1,87.4677,101.2233,85.3606,85.7651,85.3174,87.3451,50.0,40.9635,49.9954,50.0,50.0,49.9844,0
73,6.915977,0.091994,200,1,87.45,101.2202,85.3594,85.7639,85.3228,87.3471,50.0,40.9658,49.9954,50.0,50.0,49.9844,0
74,7.011982,0.096004,200,1,90.3946,102.075,85.7797,85.9902,86.0146,87.7696,49.7874,40.9606,49.9951,50.0,49.987,49.9827,0
75,7.10402,0.092038,200,1,90.3934,102.0702,85.7815,85.99,86.0213,87.7708,49.7891,40.9515,49.9951,50.0,49.9867,49.9837,0
76,7.196051,0.092031,200,1,90.4175,102.0658,85.7859,85.9976,86.0172,87.7725,49.7874,40.9577,49.9954,50.0,49.9867,49.9831,0
77,7.291986,0.095935,200,1,90.4102,102.0714,85.7819,85.9921,86.0165,87.7705,49.7822,40.943,49.9954,50.0,49.9863,49.9827,0
78,7.384035,0.09205,0,-1,90.3847,102.0709,85.7794,85.9941,86.0154,87.7715,49.7904,40.9453,49.9954,50.0,49.9854,49.9831,0
79,7.476041,0.092006,0,-1,90.0629,101.9758,85.7384,85.9692,85.9354,87.7285,49.8219,40.9577,49.9954,50.0,49.9925,49.9834,0
80,7.57203,0.095989,0,-1,87.4514,101.2139,85.3583,85.7636,85.318,87.3423,50.0,40.9697,49.9954,50.0,50.0,49.9827,0
81,7.664024,0.091994,200,1,87.4681,101.2184,85.3538,85.7606,85.3167,87.3413,50.0,40.9678,49.9951,50.0,50.0,49.9857,0
82,7.756067,0.092043,200,1,87.4548,101.2153,85.3582,85.7634,85.3179,87.3461,50.0,40.9671,49.9954,50.0,50.0,49.9827,0
83,7.852021,0.095954,200,1,90.3933,102.0656,85.7843,85.9924,86.0198,87.7774,49.7874,40.9443,49.9954,50.0,49.9863,49.9827,0
84,7.944036,0.092016,0,-1,90.3886,102.0603,85.7822,85.9926,86.0256,87.7755,49.7803,40.9508,49.9951,50.0,49.9863,49.9827,0
85,8.036107,0.09207,0,-1,90.0188,101.9584,85.7399,85.9673,85.9228,87.7227,49.8252,40.9652,49.9954,50.0,49.9941,49.984,0
86,8.132034,0.095928,0,-1,87.4672,101.2219,85.3619,85.7606,85.312,87.3525,50.0,40.9707,49.9954,50.0,50.0,49.9837,0
87,8.224074,0.09204,200,1,87.4444,101.2263,85.3548,85.7663,85.3117,87.3387,50.0,40.9691,49.9954,50.0,50.0,49.9847,0
88,8.320043,0.095969,200,1,87.4455,101.2189,85.3577,85.7636,85.3236,87.3427,50.0,40.9609,49.9948,50.0,50.0,49.9834,0
89,8.412052,0.09201,200,1,90.3999,102.0706,85.7873,85.9932,86.0235,87.7749,49.793,40.9489,49.9951,50.0,49.986,49.9834,0
90,8.504144,0.092092,0,-1,90.4174,102.0784,85.7819,85.9891,86.0195,87.7734,49.7884,40.9434,49.9954,50.0,49.9863,49.9834,0
91,8.600059,0.095915,0,-1,89.9293,101.9412,85.7296,85.9604,85.9103,87.7164,49.8304,40.9521,49.9954,50.0,49.9945,49.9837,0
92,8.692079,0.09202,0,-1,87.4415,101.2174,85.3569,85.7673,85.3111,87.345,50.0,40.9561,49.9945,50.0,50.0,49.985,0
93,8.7841,0.09202,0,-1,87.4435,101.2244,85.358,85.7629,85.3155,87.3456,50.0,40.9694,49.9951,50.0,50.0,49.9837,0
94,8.88007,0.09597,0,-1,87.4527,101.2307,85.3566,85.7615,85.3214,87.3462,50.0,40.9632,49.9951,50.0,50.0,49.985,0
95,8.972089,0.092019,0,-1,87.4695,101.2264,85.3612,85.763,85.3144,87.3447,50.0,40.9655,49.9951,50.0,50.0,49.984,0
96,9.06413,0.092041,0,-1,87.4479,101.2179,85.3547,85.7616,85.3132,87.3459,50.0,40.9714,49.9954,50.0,50.0,49.9854,0
97,9.160096,0.095965,0,-1,87.4397,101.2173,85.3576,85.7615,85.3139,87.3415,50.0,40.9736,49.9954,50.0,50.0,49.985,0
98,9.25213,0.092034,0,-1,87.4486,101.2169,85.3537,85.7567,85.3142,87.3383,50.0,40.96,49.9954,50.0,50.0,49.9854,0
99,9.348094,0.095964,200,1,87.4648,101.2182,85.3621,85.764,85.3127,87.3404,50.0,40.9655,49.9951,50.0,50.0,49.984,0
100,9.440119,0.092025,200,1,87.4631,101.2174,85.3612,85.7653,85.3219,87.3517,50.0,40.959,49.9954,50.0,50.0,49.9847,0
101,9.532122,0.092003,200,1,90.3906,102.061,85.7831,85.9886,86.0176,87.7736,49.7809,40.9593,49.9951,50.0,49.9867,49.9837,0
102,9.628113,0.095992,200,1,90.3911,102.0708,85.7806,85.9908,86.0195,87.7693,49.7894,40.9561,49.9951,50.0,49.986,49.9837,0
103,9.720128,0.092015,200,1,90.4009,102.0719,85.7843,85.9887,86.0173,87.7739,49.7861,40.9486,49.9954,50.0,49.9857,49.9844,0
104,9.812166,0.092038,200,1,90.4164,102.0681,85.7879,85.9901,86.0263,87.7783,49.7913,40.9502,49.9954,50.0,49.9867,49.9837,0
105,9.908124,0.095959,0,-1,90.398,102.0697,85.7888,85.994,86.0177,87.7759,49.7829,40.944,49.9948,50.0,49.985,49.9827,0
106,10.000135,0.092011,0,-1,90.1404,102.0016,85.7529,85.9746,85.9585,87.7404,49.8145,40.9453,49.9951,50.0,49.9919,49.9844,0
107,10.092182,0.092047,0,-1,87.443,101.2224,85.3532,85.761,85.3121,87.3408,50.0,40.9684,49.9948,50.0,50.0,49.984,0
108,10.188148,0.095966,0,-1,87.4548,101.2224,85.3582,85.7602,85.3169,87.3491,50.0,40.9622,49.9954,50.0,50.0,49.9844,0
109,10.280155,0.092007,0,-1,87.4656,101.2247,85.3589,85.7616,85.3166,87.3496,50.0,40.9658,49.9951,50.0,50.0,49.9844,0
110,10.376145,0.09599,0,-1,87.4468,101.2256,85.3595,85.7611,85.3123,87.3482,50.0,40.9714,49.9951,50.0,50.0,49.985,0
111,10.468151,0.092006,0,-1,87.4425,101.2282,85.3529,85.7632,85.3127,87.3455,50.0,40.9606,49.9951,49.9997,50.0,49.985,0
112,10.560198,0.092046,0,-1,87.4564,101.2285,85.3596,85.7662,85.3152,87.3439,50.0,40.9632,49.9954,50.0,50.0,49.9831,0
113,10.656152,0.095954,0,-1,87.466,101.222,85.3519,85.7642,85.3159,87.3462,50.0,40.9616,49.9948,50.0,50.0,49.9847,0
114,10.748171,0.092019,200,1,87.4589,101.2281,85.3567,85.763,85.3129,87.345,50.0,40.9583,49.9948,50.0,50.0,49.9831,0
115,10.840213,0.092041,200,1,87.4435,101.2236,85.3596,85.7612,85.3229,87.351,50.0,40.9622,49.9958,50.0,50.0,49.9844,0
116,10.936168,0.095955,200,1,90.3886,102.0666,85.7863,85.9905,86.0176,87.775,49.7868,40.9525,49.9951,50.0,49.987,49.984,0
117,11.028202,0.092034,0,-1,90.4023,102.0709,85.7843,85.994,86.018,87.775,49.7904,40.9554,49.9951,50.0,49.986,49.9824,0
118,11.120229,0.092027,0,-1,90.0416,101.9724,85.7489,85.9662,85.9398,87.7303,49.8226,40.9544,49.9951,50.0,49.9932,49.9827,0
119,11.216203,0.095974,0,-1,87.4447,101.2179,85.3575,85.7629,85.315,87.3437,50.0,40.9798,49.9954,50.0,50.0,49.9847,0
120,11.308225,0.092022,0,-1,87.438,101.2058,85.3551,85.7646,85.3152,87.3432,50.0,40.9697,49.9954,50.0,50.0,49.9824,0
121,11.40032,0.092095,0,-1,87.4466,101.2098,85.3562,85.7582,85.306,87.3398,50.0,40.9691,49.9954,50.0,50.0,49.9847,0
122,11.496205,0.095885,0,-1,87.4606,101.2125,85.3569,85.7629,85.3199,87.3465,50.0,40.9697,49.9954,50.0,50.0,49.9834,0
123,11.588215,0.09201,0,-1,87.4639,101.2164,85.3594,85.7588,85.3171,87.3427,50.0,40.9645,49.9954,50.0,50.0,49.985,0
124,11.684178,0.095963,0,-1,87.4385,101.2021,85.3568,85.7653,85.3182,87.3531,50.0,40.9674,49.9948,50.0,50.0,49.9837,0
125,11.776192,0.092014,0,-1,87.442,101.2018,85.359,85.7626,85.3135,87.3357,50.0,40.9756,49.9954,50.0,50.0,49.984,0
126,11.868238,0.092046,200,1,87.4504,101.2116,85.3558,85.7595,85.3135,87.3457,50.0,40.9603,49.9954,50.0,50.0,49.985,0
127,11.964199,0.095961,200,1,87.4706,101.2201,85.3631,85.7662,85.325,87.3523,50.0,40.9661,49.9951,50.0,50.0,49.9844,0
128,12.056219,0.09202,200,1,90.4109,102.0629,85.7865,85.9898,86.0237,87.7755,49.7809,40.9479,49.9958,50.0,49.986,49.9834,0
129,12.148245,0.092026,200,1,90.3887,102.0767,85.7818,85.9911,86.0171,87.7729,49.7894,40.9463,49.9954,50.0,49.9857,49.9821,0
130,12.244214,0.095969,200,1,90.3936,102.0789,85.7807,85.9904,86.017,87.7742,49.7878,40.9421,49.9958,49.9997,49.987,49.9837,0
131,12.336242,0.092027,200,1,90.4047,102.0776,85.7872,85.9888,86.0161,87.7708,49.79,40.9453,49.9954,50.0,49.986,49.9857,0
132,12.428268,0.092026,0,-1,90.4161,102.0829,85.7886,85.9895,86.0203,87.7759,49.7852,40.9499,49.9958,50.0,49.987,49.9827,0
133,12.524243,0.095975,0,-1,89.6515,101.8695,85.6911,85.9335,85.8471,87.6782,49.8548,40.9521,49.9958,50.0,49.9977,49.9834,0
134,12.616265,0.092022,0,-1,87.438,101.2342,85.3516,85.7627,85.3072,87.3446,50.0,40.9564,49.9951,50.0,50.0,49.9857,0
135,12.712235,0.09597,200,1,87.4448,101.2262,85.3567,85.7578,85.321,87.3452,50.0,40.9626,49.9948,50.0,50.0,49.9834,0
136,12.804245,0.09201,200,1,87.4568,101.2211,85.364,85.763,85.3237,87.3525,50.0,40.9645,49.9948,50.0,50.0,49.9834,0
137,12.896332,0.092087,200,1,90.4121,102.0688,85.7873,85.9933,86.0243,87.7783,49.7783,40.9541,49.9954,50.0,49.9873,49.9837,0
138,12.992251,0.095919,200,1,90.3917,102.06,85.7835,85.9917,86.0128,87.7649,49.7881,40.9567,49.9951,50.0,49.987,49.9844,0
139,13.084279,0.092028,200,1,90.3812,102.052,85.783,85.9885,86.0156,87.7674,49.791,40.9469,49.9951,50.0,49.987,49.9831,0
140,13.176326,0.092047,200,1,90.3972,102.0506,85.7872,85.9892,86.0234,87.7737,49.7861,40.9541,49.9954,50.0,49.9867,49.9837,0
141,13.272263,0.095938,0,-1,90.4127,102.0407,85.7847,85.9892,86.0268,87.7755,49.7812,40.9408,49.9954,50.0,49.9867,49.985,0
142,13.3643,0.092037,0,-1,90.0196,101.9424,85.7407,85.9648,85.9345,87.7262,49.8197,40.9521,49.9951,50.0,49.9935,49.9847,0
143,13.456319,0.092018,0,-1,87.4379,101.1934,85.356,85.7619,85.3113,87.3443,50.0,40.9678,49.9954,50.0,50.0,49.9844,0
144,13.552288,0.095969,200,1,87.4423,101.1926,85.3526,85.756,85.3156,87.3393,50.0,40.9681,49.9951,50.0,50.0,49.984,0
145,13.644311,0.092023,200,1,87.4609,101.1974,85.3599,85.7608,85.3245,87.3502,50.0,40.9665,49.9954,50.0,50.0,49.984,0
146,13.740311,0.096,200,1,90.4111,102.0579,85.7874,85.9874,86.0218,87.7776,49.7832,40.9486,49.9951,50.0,49.9867,49.9831,0
147,13.83231,0.091999,200,1,90.3877,102.0519,85.7844,85.9914,86.0167,87.7703,49.7812,40.9463,49.9954,50.0,49.9863,49.9834,0
148,13.924336,0.092026,200,1,90.3812,102.0512,85.7806,85.9894,86.0176,87.7658,49.7845,40.9492,49.9954,50.0,49.986,49.9837,0
149,14.020306,0.09597,200,1,90.3959,102.0593,85.7848,85.9912,86.0193,87.7709,49.7907,40.9564,49.9951,50.0,49.9876,49.9847,0
150,14.112321,0.092015,0,-1,90.4168,102.0664,85.7859,85.987,86.0261,87.7769,49.7848,40.9561,49.9954,50.0,49.9876,49.9831,0
151,14.204353,0.092032,0,-1,89.9248,101.9448,85.7269,85.9572,85.9154,87.7186,49.8249,40.9473,49.9951,50.0,49.9948,49.9837,0
152,14.300336,0.095984,0,-1,87.4372,101.2169,85.351,85.7626,85.3096,87.3463,50.0,40.9619,49.9951,50.0,50.0,49.984,0
153,14.39233,0.091994,200,1,87.4449,101.218,85.3555,85.7641,85.3144,87.345,50.0,40.9606,49.9951,50.0,50.0,49.985,0
154,14.484454,0.092123,200,1,87.4613,101.2303,85.3656,85.7663,85.3187,87.3542,50.0,40.9665,49.9951,50.0,50.0,49.9844,0
155,14.580387,0.095933,200,1,90.4205,102.0734,85.7879,85.9925,86.0252,87.7766,49.7881,40.9378,49.9951,50.0,49.9854,49.9837,0
156,14.672365,0.091978,200,1,90.3894,102.067,85.7835,85.9864,86.015,87.7768,49.7881,40.9421,49.9951,50.0,49.9883,49.984,0
157,14.768331,0.095966,200,1,90.3815,102.0677,85.7815,85.9936,86.0178,87.773,49.79,40.9512,49.9951,50.0,49.9863,49.9844,0
158,14.860351,0.09202,200,1,90.3903,102.063,85.7818,85.9862,86.0215,87.772,49.7917,40.9554,49.9951,50.0,49.987,49.9837,0
159,14.952388,0.092036,200,1,90.4032,102.0583,85.7823,85.99,86.021,87.7769,49.7858,40.9512,49.9951,50.0,49.9857,49.9847,0
160,15.048357,0.095969,200,1,90.4037,102.0561,85.7831,85.9902,86.0185,87.7735,49.7839,40.946,49.9951,50.0,49.988,49.9837,0
161,15.140377,0.09202,200,1,90.3793,102.0499,85.7821,85.992,86.0117,87.7715,49.7894,40.9469,49.9954,50.0,49.9863,49.9834,0
162,15.232395,0.092018,200,1,90.3828,102.0563,85.7833,85.9899,86.0136,87.7696,49.7829,40.9427,49.9951,50.0,49.986,49.984,0
163,15.328375,0.09598,200,1,90.3923,102.0542,85.7809,85.9899,86.0235,87.7763,49.7868,40.9515,49.9951,50.0,49.9863,49.9847,0
164,15.420409,0.092034,200,1,90.4109,102.0604,85.7862,85.989,86.0254,87.7792,49.7842,40.9469,49.9954,50.0,49.9863,49.9831,0
165,15.512417,0.092008,0,-1,90.3972,102.059,85.7892,85.9949,86.0245,87.7797,49.7799,40.9443,49.9954,50.0,49.9863,49.9831,0
166,15.608385,0.095969,0,-1,89.6633,101.8591,85.6955,85.9368,85.8548,87.6831,49.849,40.9531,49.9948,50.0,49.998,49.9831,0
167,15.700402,0.092016,0,-1,87.4498,101.2089,85.3562,85.7588,85.3127,87.3484,50.0,40.9551,49.9958,50.0,50.0,49.985,0
168,15.792458,0.092056,200,1,87.4596,101.21,85.3594,85.7645,85.319,87.348,50.0,40.9583,49.9948,50.0,50.0,49.9844,0
169,15.8884,0.095943,200,1,87.4701,101.2137,85.3613,85.7631,85.3247,87.3472,50.0,40.9632,49.9954,50.0,50.0,49.9837,0
170,15.980434,0.092034,200,1,90.3811,102.0577,85.781,85.9877,86.0217,87.7739,49.7881,40.945,49.9951,50.0,49.9873,49.984,0
171,16.076422,0.095988,0,-1,90.3767,102.0613,85.7844,85.9906,86.0149,87.7752,49.7839,40.9404,49.9954,50.0,49.9867,49.9824,0
172,16.168433,0.092012,0,-1,90.0682,101.9692,85.7462,85.9671,85.9458,87.7314,49.8174,40.9417,49.9951,50.0,49.9932,49.9847,0
173,16.260453,0.09202,0,-1,87.4701,101.2147,85.3579,85.7639,85.3167,87.3454,50.0,40.9648,49.9954,50.0,50.0,49.9837,0
174,16.356433,0.09598,0,-1,87.4581,101.2159,85.3592,85.7648,85.3144,87.3458,50.0,40.9665,49.9951,50.0,50.0,49.984,0
175,16.448429,0.091995,0,-1,87.4417,101.216,85.3553,85.7635,85.3175,87.3484,50.0,40.9606,49.9954,50.0,50.0,49.9847,0
176,16.540493,0.092064,0,-1,87.4435,101.2121,85.3567,85.7603,85.3089,87.3418,50.0,40.9548,49.9951,50.0,50.0,49.985,0
177,16.63646,0.095966,200,1,87.4561,101.2234,85.3595,85.7632,85.3216,87.3469,50.0,40.9587,49.9958,50.0,50.0,49.984,0
