# timestamp: 20251101_164914
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
96,9.063446,0.09596,200,1,59.2431,106.127,25.509,86.0,135.0,0.0,0.0,0
97,9.155461,0.092016,200,1,59.2292,106.131,25.506,86.0,135.0,0.0,0.0,0
98,9.24749,0.092028,200,1,59.1875,106.125,25.506,86.0,135.0,0.0,0.0,0
99,9.343458,0.095968,200,1,59.2222,106.124,25.5,86.0,135.0,0.0,0.0,0
100,9.435483,0.092026,200,1,59.2847,106.128,25.508,86.0,135.0,0.0,0.0,0
101,9.527554,0.09207,200,1,59.1389,106.128,25.507,86.0,135.0,0.0,0.0,0
102,9.623508,0.095954,0,-1,59.2431,106.12,25.502,86.0,135.0,0.0,0.0,0
103,9.715525,0.092017,0,-1,60.0347,105.78,25.309,86.0,134.0,0.0,0.0,0
104,9.807573,0.092048,0,-1,97.4028,86.307,4.047,84.0,89.0,0.0,0.0,0
105,9.903519,0.095947,200,1,97.4028,86.301,4.049,84.0,89.0,0.0,0.0,0
106,9.995561,0.092042,200,1,97.4097,86.445,4.066,84.0,89.0,0.0,0.0,0
107,10.091521,0.09596,200,1,59.25,106.136,25.506,86.0,135.0,0.0,0.0,0
108,10.183557,0.092036,200,1,59.2014,106.136,25.511,86.0,135.0,0.0,0.0,0
109,10.275561,0.092004,200,1,59.1875,106.135,25.506,86.0,135.0,0.0,0.0,0
110,10.371538,0.095977,200,1,59.2153,106.13,25.502,86.0,135.0,0.0,0.0,0
111,10.463557,0.092019,0,-1,59.1944,106.133,25.508,86.0,135.0,0.0,0.0,0
112,10.555608,0.092051,0,-1,60.2917,105.672,25.257,86.0,134.0,0.0,0.0,0
113,10.651563,0.095955,0,-1,97.4097,86.309,4.053,84.0,89.0,0.0,0.0,0
114,10.74358,0.092018,200,1,97.4028,86.311,4.052,84.0,89.0,0.0,0.0,0
115,10.835609,0.092028,200,1,97.3889,86.455,4.076,84.0,89.0,0.0,0.0,0
116,10.931584,0.095975,200,1,59.1736,106.135,25.518,86.0,135.0,0.0,0.0,0
117,11.02361,0.092026,200,1,59.25,106.14,25.51,86.0,135.0,0.0,0.0,0
118,11.119579,0.095969,200,1,59.2292,106.135,25.501,86.0,135.0,0.0,0.0,0
119,11.211588,0.09201,200,1,59.2014,106.135,25.504,86.0,135.0,0.0,0.0,0
120,11.303625,0.092037,0,-1,59.2083,106.134,25.513,86.0,135.0,0.0,0.0,0
121,11.399616,0.095991,0,-1,60.7361,105.473,25.14,86.0,134.0,0.0,0.0,0
122,11.491627,0.092011,0,-1,97.3889,86.311,4.056,84.0,89.0,0.0,0.0,0
123,11.583652,0.092025,0,-1,97.4028,86.306,4.065,84.0,89.0,0.0,0.0,0
124,11.679615,0.095963,0,-1,97.3889,86.311,4.068,84.0,89.0,0.0,0.0,0
125,11.77162,0.092005,0,-1,97.3958,86.31,4.067,84.0,89.0,0.0,0.0,0
126,11.863676,0.092056,0,-1,97.4028,86.305,4.063,84.0,89.0,0.0,0.0,0
127,11.959633,0.095958,0,-1,97.4028,86.31,4.067,84.0,89.0,0.0,0.0,0
128,12.05165,0.092017,0,-1,97.4097,86.31,4.067,84.0,89.0,0.0,0.0,0
129,12.147593,0.095943,0,-1,97.3889,86.311,4.072,84.0,89.0,0.0,0.0,0
130,12.239636,0.092043,0,-1,97.3889,86.309,4.068,84.0,89.0,0.0,0.0,0
131,12.331672,0.092036,0,-1,97.3958,86.317,4.069,84.0,89.0,0.0,0.0,0
132,12.427649,0.095977,0,-1,97.375,86.317,4.073,84.0,89.0,0.0,0.0,0
133,12.519682,0.092033,0,-1,97.3958,86.312,4.073,84.0,89.0,0.0,0.0,0
134,12.611704,0.092023,0,-1,97.3889,86.317,4.07,84.0,89.0,0.0,0.0,0
135,12.707652,0.095947,200,1,97.375,86.31,4.072,84.0,89.0,0.0,0.0,0
136,12.799677,0.092026,200,1,97.4028,86.45,4.082,84.0,89.0,0.0,0.0,0
137,12.891699,0.092022,200,1,59.2083,106.143,25.507,86.0,135.0,0.0,0.0,0
138,12.987681,0.095982,200,1,59.2361,106.143,25.511,86.0,135.0,0.0,0.0,0
139,13.079701,0.09202,200,1,59.2292,106.149,25.516,86.0,135.0,0.0,0.0,0
140,13.171756,0.092055,200,1,59.1736,106.148,25.511,86.0,135.0,0.0,0.0,0
141,13.267681,0.095925,200,1,59.2153,106.142,25.507,86.0,135.0,0.0,0.0,0
142,13.35972,0.092039,200,1,59.2431,106.141,25.51,86.0,135.0,0.0,0.0,0
143,13.455689,0.095969,200,1,59.1806,106.145,25.516,86.0,135.0,0.0,0.0,0
144,13.547709,0.092019,200,1,59.1667,106.141,25.509,86.0,135.0,0.0,0.0,0
145,13.639739,0.09203,200,1,59.2292,106.143,25.503,86.0,135.0,0.0,0.0,0
146,13.735699,0.09596,200,1,59.2083,106.138,25.51,86.0,135.0,0.0,0.0,0
147,13.827731,0.092033,0,-1,59.2431,106.142,25.512,86.0,135.0,0.0,0.0,0
148,13.919768,0.092036,0,-1,60.375,105.643,25.237,86.0,134.0,0.0,0.0,0
149,14.015714,0.095947,0,-1,97.3889,86.323,4.072,84.0,89.0,0.0,0.0,0
150,14.10774,0.092026,200,1,97.3958,86.319,4.07,84.0,89.0,0.0,0.0,0
151,14.19977,0.092029,200,1,97.3819,86.465,4.092,84.0,89.0,0.0,0.0,0
152,14.295746,0.095977,200,1,59.1389,106.139,25.506,86.0,135.0,0.0,0.0,0
153,14.387764,0.092018,0,-1,59.1736,106.142,25.505,86.0,135.0,0.0,0.0,0
154,14.483738,0.095974,0,-1,60.6875,105.544,25.179,86.0,134.0,0.0,0.0,0
155,14.575773,0.092035,0,-1,97.3958,86.319,4.07,84.0,89.0,0.0,0.0,0
156,14.667803,0.09203,200,1,97.3889,86.325,4.07,84.0,89.0,0.0,0.0,0
157,14.763759,0.095957,200,1,97.375,86.475,4.1,84.0,89.0,0.0,0.0,0
158,14.855788,0.092029,200,1,59.2222,106.148,25.517,86.0,135.0,0.0,0.0,0
159,14.947815,0.092027,200,1,59.2014,106.145,25.518,86.0,135.0,0.0,0.0,0
160,15.043788,0.095973,200,1,59.2083,106.141,25.509,86.0,135.0,0.0,0.0,0
161,15.135784,0.091996,200,1,59.1528,106.142,25.511,86.0,135.0,0.0,0.0,0
162,15.227828,0.092044,0,-1,59.2222,106.146,25.51,86.0,135.0,0.0,0.0,0
163,15.32379,0.095962,0,-1,61.0,105.345,25.066,86.0,133.0,0.0,0.0,0
164,15.415822,0.092032,0,-1,97.3819,86.324,4.079,84.0,89.0,0.0,0.0,0
165,15.511782,0.095961,0,-1,97.3889,86.318,4.08,84.0,89.0,0.0,0.0,0
166,15.603811,0.092029,0,-1,97.3889,86.322,4.075,84.0,89.0,0.0,0.0,0
167,15.69584,0.092029,0,-1,97.375,86.323,4.079,84.0,89.0,0.0,0.0,0
168,15.791815,0.095975,200,1,97.3889,86.324,4.082,84.0,89.0,0.0,0.0,0
169,15.883823,0.092008,200,1,97.3819,86.462,4.096,84.0,89.0,0.0,0.0,0
170,15.975865,0.092041,200,1,59.2153,106.146,25.516,86.0,135.0,0.0,0.0,0
171,16.071816,0.095951,0,-1,59.1458,106.147,25.509,86.0,135.0,0.0,0.0,0
172,16.163842,0.092026,0,-1,59.8333,105.84,25.337,86.0,134.0,0.0,0.0,0
173,16.255839,0.091997,0,-1,97.375,86.329,4.084,84.0,89.0,0.0,0.0,0
174,16.351807,0.095967,200,1,97.3819,86.321,4.077,84.0,89.0,0.0,0.0,0
175,16.44382,0.092013,200,1,97.3819,86.471,4.097,84.0,89.0,0.0,0.0,0
176,16.535907,0.092087,200,1,59.2292,106.144,25.51,86.0,135.0,0.0,0.0,0
177,16.631825,0.095918,0,-1,59.2014,106.145,25.512,86.0,135.0,0.0,0.0,0
178,16.723861,0.092035,0,-1,60.4444,105.625,25.227,86.0,134.0,0.0,0.0,0
179,16.819823,0.095963,0,-1,97.3819,86.324,4.079,84.0,89.0,0.0,0.0,0
180,16.911861,0.092038,200,1,97.3611,86.321,4.086,84.0,89.0,0.0,0.0,0
181,17.003916,0.092054,200,1,97.375,86.476,4.102,84.0,89.0,0.0,0.0,0
182,17.099863,0.095948,200,1,59.2569,106.149,25.518,86.0,135.0,0.0,0.0,0
183,17.191865,0.092002,200,1,59.1875,106.145,25.508,86.0,135.0,0.0,0.0,0
184,17.283899,0.092034,200,1,59.1875,106.146,25.508,86.0,135.0,0.0,0.0,0
185,17.379853,0.095954,200,1,59.1597,106.149,25.513,86.0,135.0,0.0,0.0,0
186,17.471888,0.092035,0,-1,59.1319,106.145,25.514,86.0,135.0,0.0,0.0,0
187,17.563923,0.092035,0,-1,60.8333,105.43,25.108,86.0,133.0,0.0,0.0,0
188,17.65989,0.095968,0,-1,97.3819,86.329,4.094,84.0,89.0,0.0,0.0,0
189,17.751925,0.092035,200,1,97.3681,86.321,4.089,84.0,89.0,0.0,0.0,0
190,17.847869,0.095944,200,1,97.3889,86.48,4.115,84.0,89.0,0.0,0.0,0
191,17.939916,0.092047,200,1,59.2083,106.15,25.509,86.0,135.0,0.0,0.0,0
192,18.031945,0.092029,200,1,59.1389,106.141,25.511,86.0,135.0,0.0,0.0,0
193,18.127884,0.09594,200,1,59.2292,106.144,25.516,86.0,135.0,0.0,0.0,0
194,18.219924,0.09204,200,1,59.1736,106.144,25.513,86.0,135.0,0.0,0.0,0
195,18.311937,0.092013,0,-1,59.2222,106.148,25.505,86.0,135.0,0.0,0.0,0
196,18.407914,0.095977,0,-1,61.2569,105.208,24.979,86.0,133.0,0.0,0.0,0
197,18.499936,0.092022,0,-1,97.3889,86.333,4.096,84.0,89.0,0.0,0.0,0
198,18.591993,0.092057,200,1,97.3889,86.331,4.09,84.0,89.0,0.0,0.0,0
199,18.687942,0.095949,200,1,97.3681,86.484,4.113,84.0,89.0,0.0,0.0,0
200,18.779959,0.092017,200,1,59.1875,106.147,25.515,86.0,135.0,0.0,0.0,0
201,18.875938,0.095978,200,1,59.1944,106.147,25.509,86.0,135.0,0.0,0.0,0
202,18.967965,0.092028,200,1,59.2292,106.141,25.502,86.0,135.0,0.0,0.0,0
203,19.059997,0.092031,200,1,59.1736,106.143,25.507,86.0,135.0,0.0,0.0,0
204,19.155957,0.09596,200,1,59.2569,106.146,25.508,86.0,135.0,0.0,0.0,0
205,19.247952,0.091995,200,1,59.2153,106.145,25.51,86.0,135.0,0.0,0.0,0
206,19.339997,0.092045,200,1,59.25,106.146,25.505,86.0,135.0,0.0,0.0,0
207,19.435988,0.095991,200,1,59.2083,106.141,25.509,86.0,135.0,0.0,0.0,0
208,19.527986,0.091997,200,1,59.1597,106.14,25.508,86.0,135.0,0.0,0.0,0
209,19.620004,0.092018,200,1,59.2361,106.14,25.507,86.0,135.0,0.0,0.0,0
210,19.715942,0.095938,0,-1,59.1736,106.143,25.507,86.0,135.0,0.0,0.0,0
211,19.807999,0.092056,0,-1,60.3611,105.653,25.239,86.0,134.0,0.0,0.0,0
212,19.900045,0.092046,0,-1,97.3681,86.336,4.104,84.0,89.0,0.0,0.0,0
213,19.99596,0.095915,0,-1,97.3611,86.339,4.102,84.0,89.0,0.0,0.0,0
214,20.087997,0.092037,0,-1,97.3889,86.328,4.103,84.0,89.0,0.0,0.0,0
215,20.183963,0.095966,0,-1,97.3681,86.333,4.104,84.0,89.0,0.0,0.0,0
216,20.275963,0.091999,0,-1,97.3611,86.326,4.104,84.0,89.0,0.0,0.0,0
217,20.368004,0.092041,0,-1,97.3681,86.331,4.107,84.0,89.0,0.0,0.0,0
218,20.463956,0.095952,0,-1,97.3889,86.336,4.106,84.0,89.0,0.0,0.0,0
219,20.556001,0.092045,0,-1,97.375,86.338,4.107,84.0,89.0,0.0,0.0,0
220,20.648011,0.09201,0,-1,97.3681,86.339,4.115,84.0,89.0,0.0,0.0,0
221,20.743993,0.095982,0,-1,97.375,86.338,4.119,84.0,89.0,0.0,0.0,0
222,20.835998,0.092005,0,-1,97.3889,86.331,4.117,84.0,89.0,0.0,0.0,0
223,20.928048,0.09205,0,-1,97.3889,86.338,4.121,84.0,89.0,0.0,0.0,0
224,21.02401,0.095961,0,-1,97.3611,86.339,4.123,84.0,89.0,0.0,0.0,0
225,21.11604,0.09203,200,1,97.375,86.341,4.122,84.0,89.0,0.0,0.0,0
226,21.212012,0.095972,200,1,97.3681,86.492,4.14,84.0,89.0,0.0,0.0,0
227,21.304036,0.092024,200,1,59.1806,106.158,25.518,86.0,135.0,0.0,0.0,0
228,21.396103,0.092066,0,-1,59.1458,106.162,25.515,86.0,135.0,0.0,0.0,0
229,21.49207,0.095967,0,-1,60.4722,105.558,25.172,86.0,134.0,0.0,0.0,0
230,21.584085,0.092015,0,-1,97.3611,86.343,4.121,84.0,89.0,0.0,0.0,0
231,21.676121,0.092036,0,-1,97.3681,86.34,4.113,84.0,89.0,0.0,0.0,0
232,21.77208,0.095959,0,-1,97.375,86.342,4.119,84.0,89.0,0.0,0.0,0
233,21.864088,0.092008,0,-1,97.375,86.344,4.125,84.0,89.0,0.0,0.0,0
234,21.956154,0.092067,200,1,97.375,86.344,4.122,84.0,89.0,0.0,0.0,0
235,22.05209,0.095935,200,1,97.3611,86.495,4.147,84.0,89.0,0.0,0.0,0
236,22.144108,0.092018,200,1,59.2083,106.158,25.521,86.0,135.0,0.0,0.0,0
237,22.24009,0.095982,0,-1,59.1667,106.154,25.509,86.0,135.0,0.0,0.0,0
238,22.332094,0.092004,0,-1,59.7361,105.955,25.398,86.0,135.0,0.0,0.0,0
239,22.424178,0.092084,0,-1,97.3611,86.342,4.125,84.0,89.0,0.0,0.0,0
240,22.520115,0.095937,0,-1,97.3681,86.346,4.122,84.0,89.0,0.0,0.0,0
241,22.612178,0.092063,0,-1,97.375,86.334,4.123,84.0,89.0,0.0,0.0,0
242,22.704167,0.091989,0,-1,97.3681,86.344,4.118,84.0,89.0,0.0,0.0,0
243,22.800135,0.095968,200,1,97.3681,86.347,4.112,84.0,89.0,0.0,0.0,0
244,22.892126,0.091991,200,1,97.3542,86.483,4.125,84.0,89.0,0.0,0.0,0
245,22.984205,0.092079,200,1,59.1875,106.161,25.515,86.0,135.0,0.0,0.0,0
246,23.080151,0.095946,200,1,59.1736,106.159,25.519,86.0,135.0,0.0,0.0,0
247,23.172189,0.092038,200,1,59.1806,106.161,25.514,86.0,135.0,0.0,0.0,0
248,23.264243,0.092053,200,1,59.1944,106.159,25.512,86.0,135.0,0.0,0.0,0
249,23.360179,0.095936,200,1,59.1736,106.16,25.514,86.0,135.0,0.0,0.0,0
250,23.452237,0.092058,200,1,59.1944,106.161,25.518,86.0,135.0,0.0,0.0,0
251,23.548205,0.095968,200,1,59.2083,106.154,25.517,86.0,135.0,0.0,0.0,0
252,23.6402,0.091995,200,1,59.1111,106.157,25.509,86.0,135.0,0.0,0.0,0
253,23.732237,0.092037,200,1,59.2153,106.153,25.507,86.0,135.0,0.0,0.0,0
254,23.828196,0.095959,200,1,59.2083,106.15,25.515,86.0,135.0,0.0,0.0,0
255,23.920221,0.092025,200,1,59.1736,106.149,25.514,86.0,135.0,0.0,0.0,0
256,24.012264,0.092043,200,1,59.2153,106.151,25.502,86.0,135.0,0.0,0.0,0
257,24.108206,0.095942,200,1,59.1875,106.147,25.51,86.0,135.0,0.0,0.0,0
258,24.200228,0.092022,0,-1,59.1736,106.155,25.516,86.0,135.0,0.0,0.0,0
259,24.292269,0.092042,0,-1,60.4375,105.64,25.222,86.0,134.0,0.0,0.0,0
260,24.388225,0.095956,0,-1,97.3611,86.355,4.108,84.0,89.0,0.0,0.0,0
261,24.480283,0.092057,0,-1,97.3264,86.345,4.108,84.0,89.0,0.0,0.0,0
262,24.576245,0.095962,0,-1,97.3542,86.351,4.106,84.0,89.0,0.0,0.0,0
263,24.668263,0.092018,0,-1,97.3472,86.356,4.11,84.0,89.0,0.0,0.0,0
264,24.760297,0.092035,200,1,97.3611,86.348,4.114,84.0,89.0,0.0,0.0,0
265,24.856233,0.095935,200,1,97.3403,86.496,4.128,84.0,89.0,0.0,0.0,0
266,24.948268,0.092035,200,1,59.1944,106.162,25.517,86.0,135.0,0.0,0.0,0
267,25.040294,0.092027,0,-1,59.2292,106.152,25.51,86.0,135.0,0.0,0.0,0
268,25.13626,0.095966,0,-1,60.7431,105.462,25.116,86.0,134.0,0.0,0.0,0
269,25.22828,0.09202,0,-1,97.3681,86.35,4.116,84.0,89.0,0.0,0.0,0
270,25.32031,0.09203,200,1,97.3472,86.352,4.114,84.0,89.0,0.0,0.0,0
271,25.416273,0.095963,200,1,97.3472,86.502,4.138,84.0,89.0,0.0,0.0,0
272,25.508298,0.092025,200,1,59.1458,106.167,25.509,86.0,135.0,0.0,0.0,0
273,25.604299,0.096001,200,1,59.125,106.158,25.519,86.0,135.0,0.0,0.0,0
274,25.696312,0.092014,200,1,59.1875,106.16,25.516,86.0,135.0,0.0,0.0,0
275,25.78833,0.092018,200,1,59.1806,106.15,25.509,86.0,135.0,0.0,0.0,0
276,25.884308,0.095977,200,1,59.1875,106.158,25.506,86.0,135.0,0.0,0.0,0
277,25.976316,0.092009,200,1,59.1597,106.162,25.513,86.0,135.0,0.0,0.0,0
278,26.068358,0.092042,200,1,59.1875,106.158,25.511,86.0,135.0,0.0,0.0,0
279,26.164302,0.095944,200,1,59.1736,106.148,25.509,86.0,135.0,0.0,0.0,0
280,26.256327,0.092025,200,1,59.2361,106.151,25.513,86.0,135.0,0.0,0.0,0
281,26.348377,0.09205,200,1,59.2153,106.156,25.51,86.0,135.0,0.0,0.0,0
282,26.444325,0.095949,200,1,59.1944,106.152,25.51,86.0,135.0,0.0,0.0,0
283,26.536363,0.092038,200,1,59.2708,106.146,25.503,86.0,135.0,0.0,0.0,0
284,26.628524,0.092161,200,1,59.2361,106.151,25.513,86.0,135.0,0.0,0.0,0
285,26.724353,0.095829,200,1,59.1875,106.149,25.514,86.0,135.0,0.0,0.0,0
