t_s,u_cmd,y_dark_pct
1.135200000135228e-05,0.0,0.0
0.09688161099984427,0.0,0.0
0.1889027960023668,0.0,0.0
0.2847221290030575,200.0,0.0
0.37663035100194975,200.0,12.11111111111111
0.46870159200261696,200.0,12.118055555555555
0.5647383880022971,0.0,12.555555555555555
0.6566492960009782,0.0,0.0
0.7486828880028042,0.0,0.0
0.8446553140020114,0.0,0.0
0.9373053140006959,0.0,0.0
1.029454314000759,0.0,0.0
1.1255487770031323,200.0,0.0
1.2174309809997794,200.0,11.958333333333334
1.3136759430017264,200.0,11.895833333333334
1.4054795550000563,200.0,12.07638888888889
1.4974820360002923,200.0,11.965277777777777
1.593436721002945,200.0,12.125
1.6854532950019347,200.0,12.180555555555555
1.7774927020000177,200.0,12.104166666666668
1.873453962001804,200.0,12.07638888888889
1.9654642759996932,200.0,12.01388888888889
2.057517369001289,200.0,12.159722222222221
2.1534995360016183,200.0,12.125
2.2456999060013914,0.0,12.694444444444445
2.3414680720015895,0.0,0.0
2.4335016470031405,0.0,0.0
2.5255487210015417,0.0,0.0
2.62150307200136,0.0,0.0
2.7135081460000947,0.0,0.0
2.8057138130025123,200.0,0.0
2.901508498001931,200.0,12.083333333333334
2.9935534610012837,200.0,12.097222222222221
3.085742202001711,0.0,12.861111111111112
3.181529720000981,0.0,0.0
3.2735520900023403,0.0,0.0
3.369516405000468,0.0,0.0
3.4615552200011734,0.0,0.0
3.5535663310001837,0.0,0.0
3.649684405001608,200.0,0.0
3.7415601270004117,200.0,12.04861111111111
3.8335973490029573,200.0,12.034722222222221
3.9296856460023264,0.0,12.23611111111111
4.0215481459999864,0.0,0.0
4.1136131640014355,0.0,0.0
4.209543405002478,0.0,0.0
4.301623182000185,0.0,0.0
4.393683738002437,0.0,0.0
4.489616645001661,0.0,0.0
4.581630516000587,0.0,0.0
4.677582923002774,0.0,0.0
4.769751201001782,200.0,0.0
4.8616424780011585,200.0,12.0
4.95760857100322,200.0,11.979166666666668
5.049772867001593,0.0,12.569444444444445
5.14165599700209,0.0,0.0
5.237676737000584,0.0,0.0
5.329743089001568,200.0,0.0
5.421691552000993,200.0,11.965277777777777
5.517643515002419,200.0,11.86111111111111
5.609807811000792,0.0,12.618055555555555
5.705697848003183,0.0,0.0
5.797572237002896,0.0,0.0
5.889717015001224,0.0,0.0
5.985662941002374,0.0,0.0
6.077656867000769,0.0,0.0
6.169896126000822,200.0,0.0
6.265720996001619,200.0,11.840277777777777
6.357704366000689,200.0,12.097222222222221
6.4499094400016475,0.0,12.770833333333334
6.545713144001638,0.0,0.0
6.637722163002763,0.0,0.0
6.733840144002897,200.0,0.0
6.825703292000981,200.0,11.979166666666668
6.917762291999679,200.0,12.0
7.013851551000698,0.0,12.277777777777779
7.105746588000329,0.0,0.0
7.197752070002025,0.0,0.0
7.293742255002144,0.0,0.0
7.385767884003144,0.0,0.0
7.477839718001633,0.0,0.0
7.573764143002336,0.0,0.0
7.665774291999696,0.0,0.0
7.757066068999848,0.0,0.0
7.852990532002877,0.0,0.0
7.945023902000685,0.0,0.0
8.040993236001668,0.0,0.0
8.1331246990012,200.0,0.0
8.225049587003014,200.0,11.875
8.321035143002518,200.0,11.972222222222221
8.413164421002875,0.0,12.618055555555555
8.50510408700211,0.0,0.0
8.601046587002202,0.0,0.0
8.693157458001224,200.0,0.0
8.785077882999758,200.0,11.82638888888889
8.881051346001186,200.0,12.180555555555555
8.973098106001999,200.0,11.840277777777777
9.06905806800205,200.0,11.95138888888889
9.16108140200231,200.0,11.993055555555555
9.253252141999837,0.0,12.708333333333332
9.349122142000851,0.0,0.0
9.441081198001484,0.0,0.0
9.533122364002338,0.0,0.0
9.629093939001905,0.0,0.0
9.721111161001318,0.0,0.0
9.813241216001188,200.0,0.0
9.909098772001016,200.0,11.8125
10.00112541999988,200.0,11.909722222222221
10.097117679000803,200.0,11.86111111111111
10.189110846000403,200.0,11.95138888888889
10.28117095700145,200.0,11.840277777777777
10.377115475002938,200.0,12.125
10.469141659999877,200.0,11.92361111111111
10.561163864000264,200.0,12.055555555555555
10.65723586400054,0.0,12.381944444444445
10.74914438199994,0.0,0.0
10.841174956000032,0.0,0.0
10.937268290002976,200.0,0.0
11.029171419002523,200.0,11.944444444444445
11.121244289002789,200.0,12.006944444444445
11.217168604001927,200.0,11.79861111111111
11.309268029999657,200.0,11.895833333333334
11.405200049000996,200.0,11.98611111111111
11.49731799300207,0.0,12.680555555555555
11.589246085000923,0.0,0.0
11.685169308002514,0.0,0.0
11.777200825999898,0.0,0.0
11.86923597400164,0.0,0.0
11.96520430700184,0.0,0.0
