# timestamp: 20251101_164702
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 20
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
0,0.091338,0.0,0,-1,0.0,86.167,3.763,84.0,88.0,0.0,0.0,0
1,0.183334,0.091996,0,-1,0.0,86.17,3.769,84.0,88.0,0.0,0.0,0
2,0.279035,0.095701,0,-1,0.0,86.168,3.763,84.0,88.0,0.0,0.0,0
3,0.371042,0.092007,0,-1,0.0,86.167,3.763,84.0,88.0,0.0,0.0,0
4,0.463066,0.092024,0,-1,0.0,86.173,3.764,84.0,88.0,0.0,0.0,0
5,0.559034,0.095968,0,-1,0.0,86.168,3.767,84.0,88.0,0.0,0.0,0
6,0.651054,0.092019,200,1,0.0,86.167,3.766,84.0,88.0,0.0,0.0,0
7,0.743075,0.092022,200,1,0.0,86.315,3.781,84.0,89.0,0.0,0.0,0
8,0.839051,0.095976,200,1,0.0,106.057,25.489,86.0,135.0,0.0,0.0,0
9,0.931098,0.092046,200,1,0.0,106.058,25.487,86.0,135.0,0.0,0.0,0
10,1.027044,0.095946,200,1,0.0,106.056,25.493,86.0,135.0,0.0,0.0,0
11,1.119058,0.092014,200,1,0.0,106.054,25.486,86.0,135.0,0.0,0.0,0
12,1.211097,0.092039,200,1,0.0,106.053,25.482,86.0,135.0,0.0,0.0,0
13,1.307075,0.095978,200,1,0.0,106.052,25.487,86.0,135.0,0.0,0.0,0
14,1.399092,0.092017,200,1,0.0,106.056,25.492,86.0,135.0,0.0,0.0,0
15,1.491106,0.092014,200,1,0.0,106.048,25.48,86.0,135.0,0.0,0.0,0
16,1.587089,0.095982,200,1,0.0,106.046,25.482,86.0,135.0,0.0,0.0,0
17,1.679094,0.092005,200,1,0.0,106.052,25.483,86.0,135.0,0.0,0.0,0
18,1.771143,0.092049,0,-1,0.0,106.051,25.484,86.0,135.0,0.0,0.0,0
19,1.867093,0.09595,0,-1,0.0,105.35,25.087,86.0,133.0,0.0,0.0,0
20,1.95911,0.092017,0,-1,0.0,86.177,3.758,84.0,89.0,0.0,0.0,0
21,2.055096,0.095986,200,1,0.0,86.177,3.765,84.0,89.0,0.0,0.0,0
22,2.147117,0.092021,200,1,0.0,86.315,3.78,84.0,89.0,0.0,0.0,0
