# timestamp: 20251101_194622
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS21
# light_col: 1
# light_channel: 2
# duration_s: 12.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.095299,0.0,200,1,88.9354,111.3891,86.009,87.0114,85.9761,90.0031,50.0,34.4922,49.999,49.873,50.0,49.9202,0
1,0.187058,0.091759,200,1,108.9124,117.9285,93.7778,88.9387,99.9975,91.7766,25.7786,18.3831,45.8708,49.6602,43.8073,49.9072,0
2,0.283021,0.095962,200,1,108.9167,117.9237,93.7832,88.9353,99.9938,91.7756,25.7757,18.3874,45.835,49.6527,43.8151,49.9056,0
3,0.375021,0.092,0,-1,108.9131,117.9166,93.7787,88.9375,100.011,91.7762,25.8216,18.4105,45.8542,49.6501,43.7933,49.9098,0
4,0.46709,0.092069,0,-1,108.8857,117.9005,93.7498,88.9331,99.8933,91.766,25.9212,18.3678,45.9792,49.6449,43.8327,49.9076,0
5,0.563043,0.095953,0,-1,88.9349,111.4161,85.9892,87.0099,85.8579,89.9965,50.0,34.4189,49.999,49.875,50.0,49.9196,0
6,0.655066,0.092023,0,-1,88.9325,111.4152,85.986,87.0124,85.8569,89.9949,50.0,34.4372,49.9993,49.873,50.0,49.9183,0
7,0.747089,0.092023,0,-1,88.9351,111.3972,85.989,87.0121,85.8588,89.9945,50.0,34.4014,49.9984,49.8685,50.0,49.9209,0
8,0.843082,0.095993,0,-1,88.934,111.4053,85.9834,87.0107,85.8547,89.9896,50.0,34.388,49.998,49.8682,50.0,49.9189,0
9,0.935059,0.091978,0,-1,88.9242,111.4215,85.9921,87.0093,85.8572,89.9932,50.0,34.4033,49.9993,49.873,50.0,49.9219,0
10,1.02712,0.09206,0,-1,88.9317,111.4174,85.9865,87.0089,85.8584,89.9942,50.0,34.4248,49.9993,49.8698,50.0,49.9176,0
