# timestamp: 20251101_164803
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 50
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
90,8.499295,0.092037,0,-1,0.0,86.201,3.933,84.0,89.0,0.0,0.0,0
91,8.595251,0.095956,0,-1,0.0,86.212,3.961,84.0,89.0,0.0,0.0,0
92,8.687271,0.092019,0,-1,0.0,86.22,3.987,84.0,89.0,0.0,0.0,0
93,8.783258,0.095987,0,-1,0.0,86.217,4.016,84.0,89.0,0.0,0.0,0
94,8.875285,0.092027,0,-1,0.0,86.215,4.029,84.0,89.0,0.0,0.0,0
95,8.96731,0.092026,0,-1,0.0,86.221,4.054,84.0,89.0,0.0,0.0,0
96,9.063271,0.09596,0,-1,0.0,86.23,4.094,84.0,89.0,0.0,0.0,0
97,9.155288,0.092017,0,-1,0.0,86.231,4.136,84.0,89.0,0.0,0.0,0
98,9.247322,0.092034,0,-1,0.0,86.235,4.162,84.0,89.0,0.0,0.0,0
99,9.343284,0.095962,0,-1,0.0,86.237,4.198,84.0,89.0,0.0,0.0,0
100,9.435311,0.092027,0,-1,0.0,86.246,4.241,84.0,89.0,0.0,0.0,0
101,9.527333,0.092022,0,-1,0.0,86.243,4.258,84.0,89.0,0.0,0.0,0
102,9.623317,0.095984,0,-1,0.0,86.241,4.25,84.0,89.0,0.0,0.0,0
103,9.715364,0.092047,0,-1,0.0,86.246,4.251,84.0,89.0,0.0,0.0,0
104,9.80742,0.092056,0,-1,0.0,86.246,4.262,84.0,89.0,0.0,0.0,0
105,9.903347,0.095927,200,1,0.0,86.247,4.261,84.0,89.0,0.0,0.0,0
106,9.995383,0.092036,200,1,0.0,86.386,4.253,84.0,89.0,0.0,0.0,0
107,10.091344,0.095962,200,1,0.0,106.139,25.515,86.0,135.0,0.0,0.0,0
108,10.183365,0.092021,0,-1,0.0,106.132,25.521,86.0,135.0,0.0,0.0,0
109,10.275397,0.092033,0,-1,0.0,105.697,25.284,86.0,134.0,0.0,0.0,0
110,10.371366,0.095969,0,-1,0.0,86.235,4.102,84.0,89.0,0.0,0.0,0
111,10.463396,0.09203,0,-1,0.0,86.225,4.043,84.0,89.0,0.0,0.0,0
112,10.555432,0.092035,0,-1,0.0,86.214,3.969,84.0,89.0,0.0,0.0,0
113,10.651382,0.09595,0,-1,0.0,86.201,3.916,84.0,89.0,0.0,0.0,0
114,10.743432,0.09205,200,1,0.0,86.199,3.883,84.0,89.0,0.0,0.0,0
115,10.835455,0.092023,200,1,0.0,86.34,3.877,84.0,89.0,0.0,0.0,0
116,10.931413,0.095957,200,1,0.0,106.082,25.483,86.0,135.0,0.0,0.0,0
117,11.023426,0.092014,0,-1,0.0,106.077,25.488,86.0,135.0,0.0,0.0,0
118,11.119402,0.095976,0,-1,0.0,105.481,25.146,86.0,134.0,0.0,0.0,0
119,11.21143,0.092029,0,-1,0.0,86.193,3.826,84.0,89.0,0.0,0.0,0
120,11.303465,0.092035,200,1,0.0,86.193,3.823,84.0,89.0,0.0,0.0,0
121,11.399451,0.095986,200,1,0.0,86.34,3.847,84.0,89.0,0.0,0.0,0
122,11.49146,0.092008,200,1,0.0,106.067,25.477,86.0,135.0,0.0,0.0,0
123,11.583474,0.092014,200,1,0.0,106.068,25.474,86.0,135.0,0.0,0.0,0
124,11.679428,0.095954,200,1,0.0,106.075,25.485,86.0,135.0,0.0,0.0,0
125,11.771458,0.09203,200,1,0.0,106.07,25.484,86.0,135.0,0.0,0.0,0
126,11.863482,0.092024,200,1,0.0,106.064,25.47,86.0,135.0,0.0,0.0,0
127,11.959454,0.095972,200,1,0.0,106.062,25.47,86.0,135.0,0.0,0.0,0
128,12.051471,0.092017,200,1,0.0,106.069,25.487,86.0,135.0,0.0,0.0,0
129,12.14744,0.095969,200,1,0.0,106.066,25.475,86.0,135.0,0.0,0.0,0
130,12.239465,0.092026,200,1,0.0,106.06,25.466,86.0,135.0,0.0,0.0,0
131,12.331525,0.09206,200,1,0.0,106.067,25.476,86.0,135.0,0.0,0.0,0
132,12.427469,0.095944,200,1,0.0,106.062,25.48,86.0,135.0,0.0,0.0,0
133,12.519495,0.092026,200,1,0.0,106.06,25.475,86.0,135.0,0.0,0.0,0
134,12.611533,0.092037,200,1,0.0,106.058,25.464,86.0,135.0,0.0,0.0,0
135,12.707488,0.095955,0,-1,0.0,106.059,25.474,86.0,135.0,0.0,0.0,0
136,12.799486,0.091998,0,-1,0.0,105.747,25.303,86.0,134.0,0.0,0.0,0
137,12.891549,0.092063,0,-1,0.0,86.196,3.804,84.0,89.0,0.0,0.0,0
138,12.987488,0.09594,0,-1,0.0,86.198,3.803,84.0,89.0,0.0,0.0,0
139,13.079537,0.092049,0,-1,0.0,86.197,3.811,84.0,89.0,0.0,0.0,0
140,13.171597,0.092059,0,-1,0.0,86.193,3.811,84.0,89.0,0.0,0.0,0
141,13.267522,0.095926,0,-1,0.0,86.196,3.812,84.0,89.0,0.0,0.0,0
142,13.359566,0.092044,0,-1,0.0,86.197,3.811,84.0,89.0,0.0,0.0,0
143,13.455542,0.095975,0,-1,0.0,86.199,3.822,84.0,89.0,0.0,0.0,0
144,13.54754,0.091998,0,-1,0.0,86.202,3.826,84.0,89.0,0.0,0.0,0
145,13.639611,0.092072,0,-1,0.0,86.202,3.822,84.0,89.0,0.0,0.0,0
146,13.735542,0.09593,0,-1,0.0,86.199,3.831,84.0,89.0,0.0,0.0,0
147,13.827571,0.092029,0,-1,0.0,86.201,3.824,84.0,89.0,0.0,0.0,0
148,13.919586,0.092014,0,-1,0.0,86.201,3.832,84.0,89.0,0.0,0.0,0
149,14.015556,0.095971,0,-1,0.0,86.199,3.839,84.0,89.0,0.0,0.0,0
150,14.107569,0.092012,200,1,0.0,86.202,3.838,84.0,89.0,0.0,0.0,0
151,14.199611,0.092043,200,1,0.0,86.347,3.861,84.0,89.0,0.0,0.0,0
152,14.295569,0.095958,200,1,0.0,106.076,25.485,86.0,135.0,0.0,0.0,0
153,14.387613,0.092044,200,1,0.0,106.075,25.476,86.0,135.0,0.0,0.0,0
154,14.483578,0.095965,200,1,0.0,106.073,25.479,86.0,135.0,0.0,0.0,0
155,14.575602,0.092024,200,1,0.0,106.074,25.485,86.0,135.0,0.0,0.0,0
156,14.667606,0.092004,200,1,0.0,106.071,25.478,86.0,135.0,0.0,0.0,0
157,14.763594,0.095988,200,1,0.0,106.068,25.474,86.0,135.0,0.0,0.0,0
158,14.855619,0.092025,200,1,0.0,106.073,25.48,86.0,135.0,0.0,0.0,0
159,14.947653,0.092034,200,1,0.0,106.073,25.486,86.0,135.0,0.0,0.0,0
160,15.043616,0.095963,200,1,0.0,106.067,25.478,86.0,135.0,0.0,0.0,0
161,15.135635,0.092018,200,1,0.0,106.062,25.472,86.0,135.0,0.0,0.0,0
162,15.227661,0.092026,0,-1,0.0,106.071,25.479,86.0,135.0,0.0,0.0,0
163,15.323628,0.095968,0,-1,0.0,105.249,25.017,86.0,133.0,0.0,0.0,0
