# timestamp: 20251101_165922
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 32
# hold_frames: 3
# test_light: HS22
# duration_s: 5.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
0,0.091151,0.0,0,-1,43.4375,99.989,20.303,86.0,126.0,0.0,0.0,0
1,0.183471,0.09232,0,-1,72.7083,89.873,10.353,84.0,97.0,0.0,0.0,0
2,0.279177,0.095707,0,-1,72.6875,89.87,10.353,84.0,97.0,0.0,0.0,0
3,0.37117,0.091993,32,1,72.6528,89.876,10.353,84.0,97.0,0.0,0.0,0
4,0.463211,0.092041,32,1,72.0347,89.923,10.35,84.0,97.0,0.0,0.0,0
5,0.559158,0.095947,32,1,50.5903,97.011,17.155,86.0,119.0,0.0,0.0,0
6,0.651185,0.092026,32,1,50.6389,97.004,17.154,86.0,119.0,0.0,0.0,0
7,0.743218,0.092033,32,1,50.6944,97.012,17.154,86.0,119.0,0.0,0.0,0
8,0.839193,0.095975,32,1,50.5903,97.009,17.153,86.0,119.0,0.0,0.0,0
9,0.931199,0.092007,0,-1,50.6111,97.016,17.163,86.0,119.0,0.0,0.0,0
10,1.027173,0.095974,0,-1,55.3958,94.746,14.466,85.0,114.0,0.0,0.0,0
11,1.119204,0.09203,0,-1,72.7292,89.878,10.36,84.0,97.0,0.0,0.0,0
12,1.211237,0.092034,0,-1,72.6528,89.88,10.362,84.0,97.0,0.0,0.0,0
13,1.307212,0.095975,0,-1,72.5764,89.89,10.37,84.0,97.0,0.0,0.0,0
14,1.399223,0.092011,0,-1,72.6389,89.892,10.363,84.0,97.0,0.0,0.0,0
15,1.491256,0.092033,32,1,72.6042,89.888,10.362,84.0,97.0,0.0,0.0,0
16,1.587204,0.095948,32,1,71.9931,89.935,10.361,84.0,97.0,0.0,0.0,0
17,1.679228,0.092024,32,1,50.6042,97.032,17.165,86.0,119.0,0.0,0.0,0
18,1.771273,0.092045,32,1,50.6319,97.031,17.162,86.0,119.0,0.0,0.0,0
19,1.867227,0.095954,32,1,50.6458,97.029,17.162,86.0,119.0,0.0,0.0,0
20,1.959248,0.092021,32,1,50.6181,97.021,17.157,86.0,119.0,0.0,0.0,0
21,2.051314,0.092066,32,1,50.6319,97.027,17.159,86.0,119.0,0.0,0.0,0
22,2.147253,0.095939,32,1,50.625,97.028,17.16,86.0,119.0,0.0,0.0,0
23,2.239283,0.09203,32,1,50.7014,97.02,17.154,86.0,119.0,0.0,0.0,0
24,2.335254,0.095971,32,1,50.6736,97.022,17.16,86.0,119.0,0.0,0.0,0
25,2.42726,0.092006,32,1,50.6458,97.025,17.157,86.0,119.0,0.0,0.0,0
26,2.519343,0.092083,32,1,50.6528,97.021,17.16,86.0,119.0,0.0,0.0,0
27,2.615265,0.095922,32,1,50.625,97.023,17.155,86.0,119.0,0.0,0.0,0
28,2.707284,0.092019,32,1,50.5556,97.031,17.159,86.0,119.0,0.0,0.0,0
