# timestamp: 20251101_165832
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 128
# hold_frames: 3
# test_light: HS22
# duration_s: 5.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
36,3.455434,0.091975,0,-1,29.7569,108.107,26.697,86.0,146.0,0.0,0.0,0
37,3.547467,0.092034,0,-1,30.3472,107.481,26.368,86.0,145.0,0.0,0.0,0
38,3.643433,0.095966,0,-1,76.3472,89.132,9.635,84.0,94.0,0.0,0.0,0
39,3.735446,0.092013,0,-1,76.3056,89.138,9.632,84.0,94.0,0.0,0.0,0
40,3.827492,0.092047,0,-1,76.3194,89.136,9.631,84.0,94.0,0.0,0.0,0
41,3.923459,0.095967,0,-1,76.2639,89.136,9.632,84.0,94.0,0.0,0.0,0
42,4.015479,0.092019,128,1,76.2708,89.139,9.634,84.0,94.0,0.0,0.0,0
43,4.107497,0.092018,128,1,74.4931,89.299,9.644,84.0,94.0,0.0,0.0,0
44,4.203464,0.095968,128,1,29.7153,108.128,26.702,86.0,146.0,0.0,0.0,0
45,4.295475,0.092011,128,1,29.6389,108.119,26.701,86.0,146.1,0.0,0.0,0
46,4.391462,0.095986,128,1,29.7847,108.121,26.699,86.0,146.0,0.0,0.0,0
47,4.483492,0.09203,128,1,29.7292,108.12,26.696,86.0,146.0,0.0,0.0,0
48,4.575533,0.092042,128,1,29.7292,108.125,26.7,86.0,146.0,0.0,0.0,0
49,4.671482,0.095948,128,1,29.7431,108.121,26.7,86.0,146.0,0.0,0.0,0
50,4.763511,0.092029,128,1,29.7917,108.12,26.695,86.0,146.1,0.0,0.0,0
51,4.855519,0.092009,0,-1,29.7014,108.119,26.698,86.0,146.0,0.0,0.0,0
52,4.951497,0.095978,0,-1,30.6111,107.139,26.163,86.0,145.0,0.0,0.0,0
53,5.043532,0.092034,0,-1,76.3125,89.154,9.65,84.0,94.0,0.0,0.0,0
54,5.135564,0.092033,128,1,76.2222,89.155,9.657,84.0,94.0,0.0,0.0,0
55,5.231557,0.095993,128,1,74.4722,89.314,9.666,84.0,94.0,0.0,0.0,0
56,5.323564,0.092007,128,1,29.7431,108.125,26.705,86.0,146.0,0.0,0.0,0
57,5.415627,0.092063,0,-1,29.7083,108.13,26.702,86.0,146.0,0.0,0.0,0
58,5.511573,0.095945,0,-1,30.4653,107.233,26.221,86.0,145.0,0.0,0.0,0
59,5.603598,0.092025,0,-1,76.2708,89.156,9.659,84.0,94.0,0.0,0.0,0
60,5.699568,0.09597,128,1,76.2222,89.153,9.654,84.0,94.0,0.0,0.0,0
61,5.791602,0.092035,128,1,74.5278,89.298,9.652,84.0,94.0,0.0,0.0,0
62,5.883607,0.092005,128,1,29.5972,108.135,26.701,86.0,146.0,0.0,0.0,0
63,5.979577,0.095969,0,-1,29.7083,108.129,26.702,86.0,146.0,0.0,0.0,0
64,6.071588,0.092011,0,-1,30.0,107.794,26.529,86.0,146.0,0.0,0.0,0
65,6.163633,0.092044,0,-1,76.3194,89.15,9.655,84.0,94.0,0.0,0.0,0
66,6.259597,0.095965,0,-1,76.1181,89.159,9.653,84.0,94.0,0.0,0.0,0
67,6.351619,0.092021,0,-1,76.2153,89.164,9.655,84.0,94.0,0.0,0.0,0
68,6.44365,0.092032,0,-1,76.2014,89.158,9.659,84.0,94.0,0.0,0.0,0
69,6.539603,0.095953,128,1,76.2431,89.161,9.664,84.0,94.0,0.0,0.0,0
70,6.631661,0.092057,128,1,74.4792,89.313,9.67,84.0,94.0,0.0,0.0,0
71,6.727614,0.095953,128,1,29.6736,108.143,26.714,86.0,146.0,0.0,0.0,0
72,6.819636,0.092022,0,-1,29.7153,108.143,26.711,86.0,146.0,0.0,0.0,0
73,6.911663,0.092026,0,-1,30.0903,107.674,26.469,86.0,146.0,0.0,0.0,0
74,7.007623,0.095961,0,-1,76.2222,89.172,9.675,84.0,94.0,0.0,0.0,0
75,7.099643,0.092019,0,-1,76.2778,89.168,9.681,84.0,94.0,0.0,0.0,0
76,7.191671,0.092028,0,-1,76.2639,89.172,9.682,84.0,94.0,0.0,0.0,0
77,7.287638,0.095967,0,-1,76.0972,89.168,9.676,84.0,94.0,0.0,0.0,0
78,7.379665,0.092027,0,-1,76.2778,89.17,9.676,84.0,94.0,0.0,0.0,0
79,7.47169,0.092025,0,-1,76.2708,89.17,9.677,84.0,94.0,0.0,0.0,0
80,7.567676,0.095987,0,-1,76.2153,89.174,9.683,84.0,94.0,0.0,0.0,0
81,7.659691,0.092015,0,-1,76.2083,89.171,9.679,84.0,94.0,0.0,0.0,0
82,7.755644,0.095953,0,-1,76.1667,89.173,9.683,84.0,94.0,0.0,0.0,0
83,7.847682,0.092038,0,-1,76.1111,89.169,9.688,84.0,94.0,0.0,0.0,0
84,7.939726,0.092044,128,1,76.0694,89.169,9.685,84.0,94.0,0.0,0.0,0
85,8.03567,0.095944,128,1,74.2986,89.338,9.687,84.0,94.0,0.0,0.0,0
86,8.127699,0.092029,128,1,29.6597,108.162,26.717,86.0,146.1,0.0,0.0,0
87,8.219722,0.092022,128,1,29.6736,108.158,26.718,86.0,147.0,0.0,0.0,0
88,8.315696,0.095975,128,1,29.7292,108.151,26.716,86.0,146.0,0.0,0.0,0
89,8.40771,0.092014,128,1,29.6458,108.156,26.72,86.0,147.0,0.0,0.0,0
90,8.499745,0.092035,0,-1,29.6319,108.159,26.714,86.0,147.0,0.0,0.0,0
91,8.595703,0.095958,0,-1,30.2917,107.334,26.278,86.0,145.0,0.0,0.0,0
92,8.687752,0.092049,0,-1,76.1667,89.184,9.688,84.0,94.0,0.0,0.0,0
93,8.783712,0.09596,128,1,76.1806,89.178,9.687,84.0,94.0,0.0,0.0,0
94,8.875741,0.092029,128,1,74.3403,89.331,9.696,84.0,94.0,0.0,0.0,0
95,8.96777,0.092029,128,1,29.7222,108.167,26.717,86.0,147.0,0.0,0.0,0
96,9.063722,0.095951,128,1,29.6597,108.156,26.716,86.0,146.1,0.0,0.0,0
97,9.155734,0.092012,128,1,29.5972,108.155,26.72,86.0,147.0,0.0,0.0,0
98,9.247775,0.092041,128,1,29.6458,108.155,26.713,86.0,147.0,0.0,0.0,0
99,9.34374,0.095965,0,-1,29.6528,108.159,26.716,86.0,146.1,0.0,0.0,0
100,9.435766,0.092026,0,-1,29.9236,107.83,26.548,86.0,146.0,0.0,0.0,0
101,9.527786,0.09202,0,-1,76.1667,89.195,9.712,84.0,94.0,0.0,0.0,0
102,9.623764,0.095978,128,1,76.1458,89.192,9.721,84.0,94.0,0.0,0.0,0
103,9.715782,0.092018,128,1,74.3403,89.344,9.73,84.0,94.0,0.0,0.0,0
104,9.807825,0.092042,128,1,29.6181,108.176,26.723,86.0,147.0,0.0,0.0,0
105,9.903772,0.095947,0,-1,29.6181,108.168,26.723,86.0,147.0,0.0,0.0,0
106,9.995815,0.092043,0,-1,30.0347,107.745,26.504,86.0,146.0,0.0,0.0,0
107,10.091771,0.095956,0,-1,76.1042,89.197,9.717,84.0,94.0,0.0,0.0,0
108,10.183804,0.092033,0,-1,75.9514,89.203,9.713,84.0,94.0,0.0,0.0,0
109,10.275814,0.09201,0,-1,76.0556,89.202,9.716,84.0,94.0,0.0,0.0,0
110,10.371791,0.095976,0,-1,76.0069,89.203,9.721,84.0,94.0,0.0,0.0,0
111,10.463816,0.092025,0,-1,76.0347,89.199,9.721,84.0,94.0,0.0,0.0,0
112,10.55585,0.092033,0,-1,76.1597,89.197,9.725,84.0,94.0,0.0,0.0,0
113,10.65182,0.09597,0,-1,76.1042,89.199,9.724,84.0,94.0,0.0,0.0,0
114,10.743831,0.092011,0,-1,76.0556,89.202,9.728,84.0,94.0,0.0,0.0,0
115,10.835872,0.092041,0,-1,76.0972,89.201,9.73,84.0,94.0,0.0,0.0,0
116,10.931838,0.095965,0,-1,76.2014,89.203,9.73,84.0,94.0,0.0,0.0,0
117,11.023855,0.092017,0,-1,76.1667,89.204,9.729,84.0,94.0,0.0,0.0,0
118,11.119836,0.095981,0,-1,76.0208,89.213,9.732,84.0,94.0,0.0,0.0,0
119,11.211854,0.092019,0,-1,76.1111,89.211,9.732,84.0,94.0,0.0,0.0,0
120,11.30389,0.092036,128,1,76.0764,89.207,9.736,84.0,94.0,0.0,0.0,0
121,11.399866,0.095975,128,1,74.2292,89.363,9.737,84.0,94.0,0.0,0.0,0
122,11.491872,0.092006,128,1,29.625,108.187,26.731,86.0,147.0,0.0,0.0,0
123,11.583902,0.09203,128,1,29.6736,108.182,26.728,86.0,147.0,0.0,0.0,0
124,11.679853,0.095951,128,1,29.7083,108.179,26.729,86.0,147.0,0.0,0.0,0
125,11.771833,0.09198,128,1,29.7083,108.179,26.732,86.0,147.0,0.0,0.0,0
126,11.863879,0.092046,0,-1,29.7361,108.17,26.728,86.0,147.0,0.0,0.0,0
127,11.959848,0.09597,0,-1,30.6181,107.125,26.156,86.0,145.0,0.0,0.0,0
128,12.051866,0.092017,0,-1,76.0694,89.214,9.745,84.0,94.0,0.0,0.0,0
129,12.147847,0.095981,128,1,76.0833,89.21,9.742,84.0,94.0,0.0,0.0,0
130,12.239863,0.092017,128,1,74.3542,89.359,9.747,84.0,94.0,0.0,0.0,0
131,12.331896,0.092033,128,1,29.6111,108.184,26.729,86.0,147.0,0.0,0.0,0
132,12.427868,0.095972,128,1,29.7361,108.174,26.727,86.0,146.1,0.0,0.0,0
133,12.519874,0.092006,128,1,29.6389,108.179,26.727,86.0,147.0,0.0,0.0,0
134,12.611922,0.092048,128,1,29.6944,108.173,26.727,86.0,147.0,0.0,0.0,0
135,12.707882,0.09596,0,-1,29.6458,108.181,26.726,86.0,146.1,0.0,0.0,0
136,12.799892,0.09201,0,-1,29.9444,107.717,26.492,86.0,146.0,0.0,0.0,0
137,12.891928,0.092036,0,-1,75.9514,89.22,9.746,84.0,94.0,0.0,0.0,0
138,12.987901,0.095972,0,-1,76.0347,89.213,9.748,84.0,94.0,0.0,0.0,0
139,13.079915,0.092014,0,-1,76.0694,89.219,9.754,84.0,94.0,0.0,0.0,0
140,13.171967,0.092052,0,-1,76.1111,89.213,9.755,84.0,94.0,0.0,0.0,0
141,13.267908,0.09594,0,-1,76.0903,89.22,9.753,84.0,94.0,0.0,0.0,0
142,13.359958,0.09205,0,-1,75.9792,89.219,9.756,84.0,94.0,0.0,0.0,0
143,13.45592,0.095962,0,-1,76.0,89.229,9.76,84.0,94.0,0.0,0.0,0
144,13.547938,0.092018,0,-1,76.1042,89.221,9.762,84.0,94.0,0.0,0.0,0
145,13.639968,0.09203,0,-1,76.1042,89.22,9.755,84.0,94.0,0.0,0.0,0
146,13.735922,0.095953,0,-1,76.0903,89.218,9.761,84.0,94.0,0.0,0.0,0
147,13.827953,0.092031,128,1,75.9792,89.221,9.762,84.0,94.0,0.0,0.0,0
148,13.919984,0.092031,128,1,74.2292,89.378,9.77,84.0,94.0,0.0,0.0,0
149,14.015943,0.095959,128,1,29.6944,108.192,26.737,86.0,147.0,0.0,0.0,0
