# started_utc=2025-11-04T12:42:56.119662Z
# rows=3
# cols=2
# PID_Kp=1.2
# PID_Ki=2.4
# PID_Kd=0.045
# time_notes=t_iso_utc is UTC; t_unix_s is epoch seconds; monotonic_ns is high-res monotonic clock
t_iso_utc,t_unix_s,monotonic_ns,loop_dt_ms,frame_dt_ms,loop_idx,auto_mode,dn_state,profile,exposure_locked,exposure_ms,exposure_gain,PID_Kp,PID_Ki,PID_Kd,threshold_mode,threshold_value,dark_cutoff,overall_dark,S00_dark,S01_dark,S10_dark,S11_dark,S20_dark,S21_dark,DAC_HF1,DAC_HF2,DAC_HS11,DAC_HS12,DAC_HS21,DAC_HS22,DAC_LF1,DAC_LF2,DAC_LS1,DAC_LS2
2025-11-04T12:42:57.425869Z,1762260177.425885,16419128849304,66.505908,66.622,11,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,5,5,5,5
2025-11-04T12:42:57.492607Z,1762260177.492617,16419195687544,66.83824,66.8525,12,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:57.558890Z,1762260177.558900,16419262274970,66.587426,66.295222,13,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:42:57.625621Z,1762260177.625635,16419328595359,66.320389,66.548167,14,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,5,5,4,4,5,5,5,5
2025-11-04T12:42:57.692125Z,1762260177.692137,16419395278896,66.683537,66.67374,15,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:57.758938Z,1762260177.758948,16419462078155,66.799259,66.824111,16,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:57.825674Z,1762260177.825687,16419528512859,66.434704,66.539519,17,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,4,5,4,4,5,5,5,5
2025-11-04T12:42:57.892168Z,1762260177.892179,16419595513526,67.000667,66.674444,18,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,5,5,5,5
2025-11-04T12:42:57.958532Z,1762260177.958543,16419661952748,66.439222,66.356741,19,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:42:58.024790Z,1762260178.024800,16419728161581,66.208833,66.231463,20,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,5,5,5,5,4,5,5,5,5,5
2025-11-04T12:42:58.091909Z,1762260178.091919,16419795201711,67.04013,67.153018,21,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.158058Z,1762260178.158068,16419861461692,66.259981,66.136926,22,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:42:58.224697Z,1762260178.224708,16419927762248,66.300556,66.619111,23,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,4,5,4,4,5,5,5,5
2025-11-04T12:42:58.292314Z,1762260178.292325,16419995289118,67.52687,67.636834,24,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:42:58.358772Z,1762260178.358781,16420062007118,66.718,66.458796,25,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:42:58.425514Z,1762260178.425529,16420128391821,66.384703,66.717204,26,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.495680Z,1762260178.495691,16420198429784,70.037963,70.201092,27,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:42:58.562522Z,1762260178.562533,16420265394303,66.964519,66.82413,28,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.630289Z,1762260178.630308,16420332237118,66.842815,67.812,29,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:42:58.697170Z,1762260178.697180,16420399971062,67.733944,66.852815,30,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.763865Z,1762260178.763875,16420466937006,66.965944,66.677074,31,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.831994Z,1762260178.832003,16420533703932,66.766926,68.162314,32,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:42:58.898878Z,1762260178.898887,16420601658580,67.954648,66.866093,33,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:58.966207Z,1762260178.966218,16420668565710,66.90713,67.278704,34,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:42:59.034527Z,1762260179.034536,16420736294210,67.7285,68.367129,35,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:42:59.101633Z,1762260179.101644,16420804148914,67.854704,67.068889,36,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:42:59.168180Z,1762260179.168190,16420871324914,67.176,66.578278,37,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,5,5,4,4,5,5,5,5
2025-11-04T12:42:59.236433Z,1762260179.236444,16420939462210,68.137296,68.256,38,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:42:59.302906Z,1762260179.302916,16421006068765,66.606555,66.488851,39,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:42:59.369458Z,1762260179.369470,16421072568543,66.499778,66.543426,40,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,5,5,4,4,5,5,5,5
2025-11-04T12:42:59.438157Z,1762260179.438167,16421141375895,68.807352,68.712648,41,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:42:59.507877Z,1762260179.507888,16421208180339,66.804444,69.624908,42,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,3,3,3,3,2,2,3,3,3,3
2025-11-04T12:42:59.578225Z,1762260179.578238,16421277967025,69.786686,70.313796,43,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:42:59.649115Z,1762260179.649128,16421348666654,70.699629,70.900204,44,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,1,2,2,2,2,2
2025-11-04T12:42:59.719788Z,1762260179.719800,16421419327395,70.660741,70.702852,45,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:42:59.789994Z,1762260179.790006,16421489951117,70.623722,70.159203,46,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:42:59.860568Z,1762260179.860580,16421560136154,70.185037,70.515834,47,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:42:59.930057Z,1762260179.930068,16421630766265,70.630111,69.555703,48,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,2,3,3,3,3,3
2025-11-04T12:43:00.000190Z,1762260180.000205,16421700170321,69.404056,70.115556,49,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,3,2,2,2,3,3,3,3
2025-11-04T12:43:00.070896Z,1762260180.070908,16421770782098,70.611777,70.689222,50,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.140491Z,1762260180.140502,16421841069024,70.286926,69.619741,51,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:43:00.211332Z,1762260180.211344,16421911280154,70.21113,70.857129,52,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.281578Z,1762260180.281590,16421981556765,70.276611,70.212482,53,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.351916Z,1762260180.351928,16422051822709,70.265944,70.367092,54,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.421526Z,1762260180.421538,16422122167339,70.34463,69.635593,55,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,2,3,3,3,3,3
2025-11-04T12:43:00.492416Z,1762260180.492428,16422191626820,69.459481,70.895648,56,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.562476Z,1762260180.562488,16422262457413,70.830593,70.015296,57,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,2,2,3,2,2,3,3,3,3
2025-11-04T12:43:00.635191Z,1762260180.635202,16422333918098,71.460685,72.632667,58,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,1,1,1,1,1,1,1,1,1,1
2025-11-04T12:43:00.706078Z,1762260180.706090,16422405605542,71.687444,70.856518,59,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.777972Z,1762260180.777982,16422476435672,70.83013,71.947741,60,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,1,1,2,2,2,2
2025-11-04T12:43:00.848455Z,1762260180.848466,16422548374135,71.938463,70.585111,61,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:00.920008Z,1762260180.920019,16422618556357,70.182222,71.564407,62,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,2,2,2,2,1,2,2,2,2,2
2025-11-04T12:43:00.990493Z,1762260180.990505,16422690159079,71.602722,70.432482,63,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:01.060701Z,1762260181.060718,16422760697820,70.538741,70.089759,64,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,2,2,2,2,2,3,3,3,3
2025-11-04T12:43:01.131260Z,1762260181.131270,16422831111024,70.413204,70.712555,65,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:01.201824Z,1762260181.201836,16422901426968,70.315944,70.372574,66,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:01.273352Z,1762260181.273363,16422972567449,71.140481,71.679167,67,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,1,2,2,2,2,2
2025-11-04T12:43:01.342902Z,1762260181.342913,16423043758320,71.190871,69.587019,68,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,3,3,3,3,2,2,3,3,3,3
2025-11-04T12:43:01.416105Z,1762260181.416117,16423115629653,71.871333,73.18287,69,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,1,1,1,1,1,1,1,1,1,1
2025-11-04T12:43:01.486905Z,1762260181.486917,16423186348634,70.718981,70.686907,70,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:01.557449Z,1762260181.557460,16423258243764,71.89513,70.6135,71,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:01.624117Z,1762260181.624127,16423327310801,69.067037,66.78913,72,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:01.692015Z,1762260181.692025,16423394555190,67.244389,67.842537,73,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:43:01.759775Z,1762260181.759786,16423462574301,68.019111,67.81487,74,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:01.826578Z,1762260181.826588,16423529513245,66.938944,66.810426,75,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:01.895725Z,1762260181.895734,16423597355412,67.842167,69.178741,76,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:43:01.964407Z,1762260181.964417,16423665600838,68.245426,68.626426,77,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:43:02.032511Z,1762260182.032521,16423734149523,68.548685,67.567537,78,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:02.105672Z,1762260182.105682,16423803555579,69.406056,70.375055,79,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:02.173051Z,1762260182.173062,16423875306004,71.750425,70.729815,80,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,2,2,2,2,2,2,2,2,2,2
2025-11-04T12:43:02.240833Z,1762260182.240844,16423944101282,68.795278,67.754018,81,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:43:02.307885Z,1762260182.307897,16424010643578,66.542296,67.066111,82,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:02.374691Z,1762260182.374701,16424077581708,66.93813,66.772889,83,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:02.443911Z,1762260182.443921,16424145915856,68.334148,69.257241,84,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:43:02.510819Z,1762260182.510830,16424213619875,67.704019,66.923463,85,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:02.578024Z,1762260182.578034,16424280548912,66.929037,66.967167,86,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:02.647551Z,1762260182.647561,16424349941226,69.392314,69.762907,87,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,2,3,3,3,3,3
2025-11-04T12:43:02.714050Z,1762260182.714060,16424417196671,67.255445,66.499592,88,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:43:02.781213Z,1762260182.781224,16424483965263,66.768592,67.061852,89,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:02.847876Z,1762260182.847886,16424551181393,67.21613,66.755241,90,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:02.914467Z,1762260182.914478,16424617633134,66.451741,66.578463,91,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,5,5,4,4,5,5,5,5
2025-11-04T12:43:02.981987Z,1762260182.981996,16424684123485,66.490351,67.550759,92,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:03.048464Z,1762260183.048475,16424751658708,67.535223,66.479796,93,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:43:03.114956Z,1762260183.114967,16424818298282,66.639574,66.488871,94,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:43:03.182226Z,1762260183.182235,16424884686671,66.388389,67.33074,95,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:03.248726Z,1762260183.248738,16424951676059,66.989388,66.440778,96,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,4,5,5,5,5
2025-11-04T12:43:03.315066Z,1762260183.315075,16425018218837,66.542778,66.355611,97,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,5,5,5,4,5,5,5,5,5
2025-11-04T12:43:03.382247Z,1762260183.382256,16425084644393,66.425556,67.205278,98,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.449427Z,1762260183.449438,16425151768430,67.124037,67.141944,99,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:03.516400Z,1762260183.516410,16425219328078,67.559648,66.977852,100,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.584190Z,1762260183.584200,16425286134781,66.806703,67.795519,101,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,3,3,4,4,4,4
2025-11-04T12:43:03.651044Z,1762260183.651054,16425353792615,67.657834,66.851333,102,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.717932Z,1762260183.717942,16425420883522,67.090907,66.735741,103,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.785215Z,1762260183.785224,16425488276244,67.392722,67.420444,104,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:03.851947Z,1762260183.851957,16425555012615,66.736371,66.731148,105,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.918881Z,1762260183.918891,16425621836466,66.823851,66.94213,106,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:03.987064Z,1762260183.987073,16425689267800,67.431334,68.187037,107,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,3,4,4,3,3,4,4,4,4
2025-11-04T12:43:04.053824Z,1762260184.053835,16425756821318,67.553518,66.660037,108,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,5,5,5,5
2025-11-04T12:43:04.120330Z,1762260184.120340,16425823520540,66.699222,66.604129,109,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,4,4,4,4,5,5,5,5
2025-11-04T12:43:04.188754Z,1762260184.188764,16425891264818,67.744278,68.407889,110,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,3,3,3,3,3,3,3,3,3,3
2025-11-04T12:43:04.255654Z,1762260184.255665,16425958451948,67.18713,66.914519,111,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:04.322916Z,1762260184.322928,16426025526874,67.074926,67.179722,112,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:04.389532Z,1762260184.389543,16426092691614,67.16474,66.682889,113,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,5,4,4,4,4,4,5,5,5,5
2025-11-04T12:43:04.457305Z,1762260184.457315,16426160363299,67.671685,67.790574,114,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:04.524979Z,1762260184.524988,16426227165373,66.802074,67.697981,115,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,1,4,4,4,4,3,4,4,4,4,4
2025-11-04T12:43:04.592065Z,1762260184.592075,16426294954503,67.78913,66.940852,116,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:04.658842Z,1762260184.658852,16426361845540,66.891037,66.873037,117,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
2025-11-04T12:43:04.725988Z,1762260184.725997,16426428661966,66.816426,66.958741,118,1,0,Classroom,1,8.0,,1.2,2.4,0.045,global,30,30,1,0,0,5,2,0,0,4,4,4,4,4,4,4,4,4,4
