# timestamp: 20251101_202151
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# light_col: 2
# light_channel: 2
# duration_s: 20.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.095938,0.0,0,-1,87.4397,100.9171,85.357,85.7527,85.294,87.3007,50.0,41.0042,49.9948,49.9993,50.0,49.9837,0
1,0.187693,0.091755,0,-1,87.4316,100.9219,85.3569,85.7542,85.2955,87.2972,50.0,41.0072,49.9945,49.9997,50.0,49.9824,0
2,0.279776,0.092083,0,-1,87.415,100.9175,85.3527,85.7532,85.2927,87.2985,50.0,41.0068,49.9945,49.9993,50.0,49.985,0
3,0.375684,0.095909,0,-1,87.4104,100.9192,85.3524,85.7522,85.2913,87.2983,50.0,41.0062,49.9941,49.999,50.0,49.9834,0
4,0.467733,0.092049,0,-1,87.423,100.9154,85.3526,85.7556,85.2925,87.3052,50.0,41.0046,49.9945,50.0,50.0,49.9834,0
5,0.563683,0.09595,0,-1,87.4437,100.9219,85.3649,85.7559,85.2971,87.3021,50.0,41.0101,49.9945,50.0,50.0,49.986,0
6,0.655735,0.092052,200,1,87.4253,100.9161,85.3547,85.7594,85.2931,87.299,50.0,41.0023,49.9951,49.9997,50.0,49.9834,0
7,0.747741,0.092006,200,1,87.4157,100.9167,85.3592,85.7768,85.2989,87.6756,50.0,41.0078,49.9945,49.9997,50.0,49.985,0
8,0.843723,0.095981,200,1,92.2254,111.4416,86.9623,89.9089,86.5884,114.1898,48.6536,31.1165,49.9938,49.6038,49.7074,28.9193,0
9,0.935701,0.091978,0,-1,92.2399,111.443,86.9625,89.9067,86.5884,114.1893,48.6585,31.0589,49.9941,49.6068,49.708,28.8919,0
10,1.027756,0.092055,0,-1,92.1742,111.2897,86.9281,89.8145,86.5595,113.6962,48.679,31.4941,49.9938,49.6315,49.7191,28.9987,0
11,1.123713,0.095957,0,-1,87.4201,100.9095,85.3565,85.7554,85.2926,87.3032,50.0,41.0026,49.9948,49.9997,50.0,49.9847,0
12,1.215734,0.092021,200,1,87.4179,100.9076,85.3537,85.7502,85.2905,87.301,50.0,41.0068,49.9945,49.9997,50.0,49.9854,0
13,1.307781,0.092047,200,1,87.4245,100.9059,85.3666,85.7807,85.3088,87.6858,50.0,41.0078,49.9948,49.9997,50.0,49.9834,0
14,1.403708,0.095927,200,1,92.2353,111.4358,86.9544,89.903,86.5917,114.1843,48.6611,31.1188,49.9932,49.6094,49.7122,28.8942,0
15,1.495784,0.092076,200,1,92.236,111.4375,86.9613,89.9057,86.5918,114.1888,48.6641,31.0443,49.9941,49.6077,49.7116,28.9049,0
16,1.591734,0.09595,200,1,92.2165,111.4316,86.9505,89.9031,86.5854,114.186,48.6647,31.1182,49.9938,49.6104,49.7113,28.8903,0
17,1.683739,0.092004,200,1,92.2113,111.4333,86.9532,89.9043,86.581,114.1769,48.668,31.1481,49.9925,49.6077,49.7142,28.9036,0
18,1.775793,0.092055,0,-1,92.224,111.4319,86.9548,89.8991,86.5912,114.184,48.667,31.1768,49.9941,49.6012,49.7103,28.8916,0
