# timestamp: 20251101_165244
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 32
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 75
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
0,0.091284,0.0,32,1,0.0,87.032,5.488,84.0,90.0,0.0,0.0,0
1,0.183314,0.09203,32,1,0.0,94.375,14.839,85.0,111.0,0.0,0.0,0
2,0.278967,0.095653,32,1,0.0,94.371,14.828,85.0,111.0,0.0,0.0,0
3,0.370966,0.091999,0,-1,0.0,94.372,14.83,85.0,111.0,0.0,0.0,0
4,0.463008,0.092042,0,-1,0.0,92.159,11.725,85.0,105.0,0.0,0.0,0
5,0.558963,0.095955,0,-1,0.0,87.0,5.494,84.0,90.0,0.0,0.0,0
6,0.651003,0.09204,32,1,0.0,86.996,5.491,84.0,90.0,0.0,0.0,0
7,0.743038,0.092035,32,1,0.0,87.046,5.488,84.0,90.0,0.0,0.0,0
8,0.838983,0.095945,32,1,0.0,94.373,14.84,85.0,111.0,0.0,0.0,0
9,0.931019,0.092036,0,-1,0.0,94.381,14.836,85.0,111.0,0.0,0.0,0
10,1.026991,0.095972,0,-1,0.0,91.93,11.38,85.0,104.0,0.0,0.0,0
11,1.118999,0.092008,0,-1,0.0,87.002,5.492,84.0,90.0,0.0,0.0,0
12,1.211032,0.092033,32,1,0.0,87.001,5.493,84.0,90.0,0.0,0.0,0
13,1.306993,0.095961,32,1,0.0,87.052,5.489,84.0,90.0,0.0,0.0,0
14,1.399031,0.092038,32,1,0.0,94.38,14.839,85.0,111.0,0.0,0.0,0
15,1.491051,0.09202,0,-1,0.0,94.382,14.835,85.0,111.0,0.0,0.0,0
16,1.587015,0.095964,0,-1,0.0,91.712,11.079,85.0,103.0,0.0,0.0,0
17,1.679053,0.092038,0,-1,0.0,87.002,5.496,84.0,90.0,0.0,0.0,0
18,1.771078,0.092026,32,1,0.0,87.003,5.492,84.0,90.0,0.0,0.0,0
19,1.867029,0.09595,32,1,0.0,87.057,5.5,84.0,90.0,0.0,0.0,0
20,1.959052,0.092023,32,1,0.0,94.388,14.846,85.0,111.0,0.0,0.0,0
21,2.055043,0.095991,0,-1,0.0,94.382,14.841,85.0,111.0,0.0,0.0,0
22,2.147053,0.09201,0,-1,0.0,92.902,12.781,85.0,107.0,0.0,0.0,0
23,2.239087,0.092033,0,-1,0.0,87.012,5.497,84.0,90.0,0.0,0.0,0
24,2.33504,0.095953,0,-1,0.0,87.009,5.504,84.0,90.0,0.0,0.0,0
25,2.427062,0.092022,0,-1,0.0,87.008,5.505,84.0,90.0,0.0,0.0,0
26,2.519114,0.092052,0,-1,0.0,87.003,5.496,84.0,90.0,0.0,0.0,0
27,2.615063,0.09595,32,1,0.0,87.015,5.506,84.0,90.0,0.0,0.0,0
28,2.707099,0.092036,32,1,0.0,87.058,5.512,84.0,90.0,0.0,0.0,0
29,2.799121,0.092021,32,1,0.0,94.389,14.838,85.0,111.0,0.0,0.0,0
30,2.895095,0.095974,32,1,0.0,94.39,14.844,85.0,111.0,0.0,0.0,0
31,2.987101,0.092006,32,1,0.0,94.381,14.851,85.0,111.0,0.0,0.0,0
32,3.079185,0.092084,32,1,0.0,94.387,14.842,85.0,111.0,0.0,0.0,0
33,3.175102,0.095917,0,-1,0.0,94.389,14.844,85.0,111.0,0.0,0.0,0
34,3.267143,0.09204,0,-1,0.0,92.472,12.153,85.0,106.0,0.0,0.0,0
35,3.363108,0.095965,0,-1,0.0,87.013,5.513,84.0,90.0,0.0,0.0,0
36,3.455121,0.092013,32,1,0.0,87.019,5.522,84.0,90.0,0.0,0.0,0
37,3.54715,0.092029,32,1,0.0,87.067,5.524,84.0,90.0,0.0,0.0,0
38,3.643119,0.095969,32,1,0.0,94.396,14.845,85.0,111.0,0.0,0.0,0
39,3.735171,0.092052,0,-1,0.0,94.395,14.845,85.0,111.0,0.0,0.0,0
40,3.827198,0.092027,0,-1,0.0,92.269,11.866,85.0,105.0,0.0,0.0,0
41,3.923142,0.095945,0,-1,0.0,87.025,5.529,84.0,90.0,0.0,0.0,0
42,4.015158,0.092016,0,-1,0.0,87.029,5.522,84.0,90.0,0.0,0.0,0
43,4.1072,0.092042,0,-1,0.0,87.021,5.522,84.0,90.0,0.0,0.0,0
44,4.203151,0.095951,0,-1,0.0,87.027,5.527,84.0,90.0,0.0,0.0,0
45,4.295191,0.09204,0,-1,0.0,87.026,5.525,84.0,90.0,0.0,0.0,0
46,4.391162,0.095971,0,-1,0.0,87.027,5.527,84.0,90.0,0.0,0.0,0
47,4.483167,0.092005,0,-1,0.0,87.02,5.522,84.0,90.0,0.0,0.0,0
48,4.575221,0.092055,0,-1,0.0,87.026,5.52,84.0,90.0,0.0,0.0,0
49,4.67119,0.095969,0,-1,0.0,87.022,5.524,84.0,90.0,0.0,0.0,0
50,4.763195,0.092005,0,-1,0.0,87.027,5.518,84.0,90.0,0.0,0.0,0
51,4.855219,0.092023,32,1,0.0,87.031,5.527,84.0,90.0,0.0,0.0,0
52,4.951182,0.095964,32,1,0.0,87.074,5.532,84.0,90.0,0.0,0.0,0
53,5.043227,0.092045,32,1,0.0,94.401,14.856,85.0,111.0,0.0,0.0,0
54,5.135247,0.09202,0,-1,0.0,94.4,14.853,85.0,111.0,0.0,0.0,0
55,5.231188,0.09594,0,-1,0.0,91.587,10.873,85.0,103.0,0.0,0.0,0
56,5.323233,0.092045,0,-1,0.0,87.032,5.54,84.0,90.0,0.0,0.0,0
57,5.419202,0.095969,32,1,0.0,87.03,5.532,84.0,90.0,0.0,0.0,0
58,5.511227,0.092026,32,1,0.0,87.068,5.53,84.0,90.0,0.0,0.0,0
59,5.603271,0.092044,32,1,0.0,94.414,14.855,85.0,111.0,0.0,0.0,0
60,5.699271,0.096,32,1,0.0,94.409,14.857,85.0,111.0,0.0,0.0,0
