# timestamp: 20251101_194809
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF1
# light_col: 1
# light_channel: 5
# duration_s: 12.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
38,3.643338,0.095965,0,-1,88.9053,111.1714,85.9958,86.9905,85.8502,89.9724,50.0,34.6198,49.9987,49.8923,50.0,49.9186,0
39,3.735359,0.092021,0,-1,88.9056,111.1653,85.9948,86.9908,85.8527,89.9705,50.0,34.6556,49.9997,49.8919,50.0,49.9225,0
40,3.827399,0.09204,0,-1,88.9078,111.1678,85.9968,86.9909,85.8628,89.9772,50.0,34.6462,49.9987,49.8903,50.0,49.9193,0
41,3.923358,0.095959,0,-1,88.9103,111.1708,85.9938,86.9919,85.8777,89.9826,50.0,34.6605,49.9987,49.8913,50.0,49.9209,0
42,4.01537,0.092013,200,1,88.9056,111.1648,85.9938,86.9922,85.8805,89.9892,50.0,34.6484,49.9987,49.8923,50.0,49.9222,0
43,4.107403,0.092032,200,1,88.909,111.1567,86.0021,86.9942,85.9273,90.0437,50.0,34.6439,49.9997,49.8919,50.0,49.9261,0
44,4.203378,0.095975,200,1,103.7282,117.0442,90.0692,88.2015,91.5518,96.3393,40.5475,23.861,47.8906,49.7295,46.2799,44.5524,0
45,4.295388,0.09201,200,1,103.6736,117.0058,90.061,88.2042,91.5269,96.3157,40.6051,23.9355,47.8978,49.7301,46.2943,44.5794,0
46,4.387491,0.092103,200,1,103.6424,117.003,90.0526,88.1991,91.5253,96.3203,40.6807,23.9746,47.902,49.7269,46.2917,44.5697,0
47,4.4834,0.095909,200,1,103.6179,116.9839,90.04,88.1971,91.5149,96.2965,40.7025,23.9941,47.8981,49.7311,46.2959,44.5729,0
48,4.575447,0.092047,200,1,103.6032,116.9824,90.0405,88.1954,91.5081,96.2932,40.7327,23.9769,47.9066,49.7327,46.2926,44.569,0
49,4.671393,0.095946,200,1,103.5921,116.9736,90.0396,88.1954,91.5106,96.3068,40.708,23.985,47.9144,49.7308,46.2965,44.5745,0
50,4.76342,0.092027,200,1,103.5787,116.9721,90.0278,88.1915,91.5004,96.2816,40.7826,24.015,47.9202,49.734,46.2965,44.5775,0
51,4.855441,0.092021,200,1,103.5783,116.9638,90.0227,88.1912,91.4969,96.2775,40.7656,24.0065,47.9095,49.7331,46.304,44.5814,0
52,4.951391,0.09595,200,1,103.56,116.9559,90.0215,88.1888,91.4943,96.2732,40.7692,24.0628,47.915,49.734,46.2995,44.5824,0
53,5.043425,0.092034,200,1,103.5475,116.9465,90.0251,88.1914,91.4905,96.2738,40.7962,24.0215,47.917,49.735,46.3066,44.5726,0
54,5.135454,0.092029,200,1,103.5464,116.943,90.0219,88.1859,91.4873,96.2673,40.8044,24.0485,47.9251,49.7327,46.3018,44.5791,0
55,5.231427,0.095973,200,1,103.5461,116.9366,90.0215,88.1894,91.4909,96.2736,40.8307,24.1162,47.9255,49.7334,46.3024,44.5781,0
56,5.323436,0.092009,200,1,103.5354,116.9417,90.0168,88.1885,91.4835,96.267,40.8275,24.0651,47.9186,49.7311,46.3122,44.5814,0
57,5.415489,0.092053,0,-1,103.525,116.9465,90.016,88.1852,91.4877,96.2722,40.8288,24.0742,47.9141,49.7275,46.3001,44.5827,0
58,5.511457,0.095968,0,-1,103.5274,116.9432,90.0125,88.1823,91.4672,96.2455,40.8219,24.1139,47.9209,49.7337,46.3161,44.5898,0
59,5.603535,0.092078,0,-1,88.9087,111.1374,85.9939,86.9903,85.8873,89.9954,50.0,34.6966,49.998,49.8929,50.0,49.9209,0
60,5.699444,0.09591,200,1,88.9095,111.1429,85.9897,86.9871,85.8881,89.9918,50.0,34.6865,50.0,49.8932,50.0,49.9212,0
61,5.791539,0.092095,200,1,88.9078,111.1378,86.0063,86.9961,85.9298,90.0364,50.0,34.7145,49.9993,49.8945,50.0,49.9209,0
62,5.883526,0.091987,200,1,103.639,116.973,90.0398,88.1946,91.5231,96.3164,40.6172,23.9242,47.9069,49.7298,46.2979,44.5612,0
63,5.97947,0.095944,200,1,103.5833,116.9551,90.0308,88.1898,91.5033,96.2917,40.6885,24.0648,47.9082,49.7324,46.3014,44.5745,0
64,6.071472,0.092002,200,1,103.5596,116.9398,90.0252,88.1869,91.4962,96.2841,40.8314,24.0433,47.9105,49.7314,46.2946,44.5726,0
65,6.163534,0.092062,200,1,103.5449,116.9291,90.0193,88.1892,91.4888,96.273,40.7969,24.112,47.9134,49.7318,46.2962,44.5765,0
66,6.259475,0.095941,0,-1,103.5305,116.9306,90.0206,88.1868,91.486,96.2735,40.7884,24.0658,47.9167,49.735,46.3073,44.5785,0
67,6.351489,0.092013,0,-1,103.5153,116.931,90.0089,88.1839,91.4616,96.2528,40.8597,24.1133,47.9232,49.7318,46.3177,44.5928,0
68,6.443532,0.092044,0,-1,88.9076,111.1257,85.9926,86.9867,85.8876,89.9902,50.0,34.6963,49.9987,49.891,50.0,49.9199,0
69,6.53949,0.095957,0,-1,88.904,111.1262,85.994,86.9857,85.8882,89.9841,50.0,34.6494,50.0,49.8949,50.0,49.9186,0
70,6.631505,0.092015,0,-1,88.9057,111.1246,85.9934,86.9892,85.8841,89.9829,50.0,34.6927,49.9987,49.8939,50.0,49.9202,0
71,6.727491,0.095986,0,-1,88.8984,111.1289,85.9922,86.9842,85.8815,89.9851,50.0,34.7126,49.999,49.8939,50.0,49.9209,0
72,6.819513,0.092022,0,-1,88.8966,111.1232,85.991,86.9883,85.8791,89.9826,50.0,34.6549,49.9984,49.8916,50.0,49.9212,0
73,6.911534,0.092021,0,-1,88.9033,111.1254,85.9974,86.9865,85.8885,89.9822,50.0,34.6934,49.999,49.8939,50.0,49.9186,0
74,7.007492,0.095958,0,-1,88.9043,111.1245,85.9933,86.9904,85.8818,89.9837,50.0,34.6829,49.998,49.8929,50.0,49.9206,0
75,7.099526,0.092034,0,-1,88.9039,111.1227,85.9937,86.9921,85.8872,89.9808,50.0,34.7018,49.9984,49.8903,50.0,49.9206,0
76,7.191554,0.092028,0,-1,88.9052,111.1213,85.9965,86.9844,85.8864,89.9884,50.0,34.7129,49.9984,49.8913,50.0,49.9215,0
77,7.28753,0.095976,0,-1,88.9027,111.1224,85.989,86.9872,85.8839,89.9827,50.0,34.7005,49.9993,49.8926,50.0,49.9212,0
78,7.379535,0.092005,200,1,88.907,111.1286,85.9952,86.986,85.8889,89.9817,50.0,34.7487,49.998,49.8932,50.0,49.9215,0
79,7.471559,0.092024,200,1,88.913,111.1291,86.007,86.9915,85.93,90.0352,50.0,34.6797,49.9993,49.8949,50.0,49.9186,0
80,7.567509,0.09595,200,1,103.6743,116.986,90.0541,88.1905,91.5364,96.3275,40.6172,23.9437,47.9017,49.7292,46.2861,44.5632,0
81,7.65953,0.092021,200,1,103.6167,116.9503,90.0391,88.1905,91.517,96.2992,40.6885,24.0534,47.9105,49.7295,46.3044,44.5716,0
82,7.755503,0.095972,200,1,103.5846,116.9372,90.0345,88.189,91.5052,96.2936,40.7113,24.0671,47.918,49.7321,46.2949,44.5785,0
83,7.847528,0.092025,200,1,103.5697,116.9372,90.0263,88.1828,91.4955,96.2852,40.7894,23.9912,47.9157,49.7318,46.306,44.5788,0
84,7.939568,0.09204,0,-1,103.5457,116.9322,90.0187,88.1874,91.497,96.2778,40.7809,24.1592,47.9128,49.7321,46.3027,44.5833,0
85,8.035555,0.095987,0,-1,103.5337,116.9363,90.0172,88.1784,91.4695,96.2466,40.7887,24.1191,47.9264,49.7321,46.3122,44.5882,0
86,8.127554,0.091999,0,-1,88.9065,111.1286,85.9964,86.9878,85.8771,89.9752,50.0,34.7188,49.9977,49.8932,50.0,49.9232,0
87,8.219589,0.092035,0,-1,88.9023,111.1256,85.9923,86.9796,85.8783,89.9744,50.0,34.6898,49.9993,49.8919,50.0,49.9183,0
88,8.315553,0.095965,0,-1,88.9089,111.1167,85.9944,86.9849,85.8879,89.9814,50.0,34.6995,49.9997,49.8942,50.0,49.9199,0
89,8.407582,0.092028,0,-1,88.9065,111.1197,85.9904,86.9834,85.8845,89.9784,50.0,34.6865,49.9984,49.8913,50.0,49.9193,0
90,8.499606,0.092024,0,-1,88.9041,111.1196,85.9931,86.9887,85.8852,89.9817,50.0,34.6904,49.9993,49.8913,50.0,49.9199,0
91,8.595564,0.095958,0,-1,88.9067,111.1223,85.9898,86.9826,85.8838,89.979,50.0,34.7493,49.999,49.8958,50.0,49.9232,0
92,8.687591,0.092027,0,-1,88.9065,111.1157,85.9943,86.9864,85.8789,89.9731,50.0,34.766,49.9984,49.8913,50.0,49.9222,0
93,8.779629,0.092038,0,-1,88.9039,111.1165,85.9934,86.9843,85.883,89.9823,50.0,34.7588,49.9974,49.8936,50.0,49.9229,0
94,8.875601,0.095972,0,-1,88.8982,111.1211,85.9923,86.9859,85.8868,89.9803,50.0,34.7168,49.9974,49.8942,50.0,49.9225,0
95,8.967602,0.092001,0,-1,88.8961,111.1193,85.9901,86.9855,85.8836,89.974,50.0,34.7318,49.9987,49.8939,50.0,49.9209,0
96,9.063577,0.095975,200,1,88.8977,111.1208,85.9868,86.9794,85.8804,89.9739,50.0,34.6595,49.999,49.8913,50.0,49.9206,0
97,9.155596,0.092019,200,1,88.9025,111.1335,86.0019,86.9906,85.9233,90.0307,50.0,34.6966,49.999,49.8936,50.0,49.9206,0
98,9.247628,0.092033,200,1,103.6757,116.9999,90.0515,88.1909,91.5296,96.3069,40.626,23.9805,47.8929,49.7321,46.2943,44.5706,0
99,9.343622,0.095994,0,-1,103.6128,116.9688,90.0379,88.1877,91.5056,96.2817,40.7246,23.9541,47.903,49.7334,46.3001,44.5817,0
