# timestamp: 20251101_211354
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 5.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF1
# light_col: 1
# light_channel: 5
# duration_s: 12.0
# dark_thresh: 100
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
0,0.0958,0.0,200,1,96.5407,104.9947,87.8665,86.6156,89.1704,91.6331,49.2975,40.7673,49.556,49.9043,48.109,47.9251,0
1,0.187574,0.091774,200,1,96.5466,104.9912,87.8684,86.6155,89.1687,91.6311,49.3034,40.7747,49.5544,49.9049,48.1162,47.9323,0
2,0.279633,0.092058,200,1,96.5242,104.9937,87.8637,86.6156,89.1623,91.6262,49.2936,40.7689,49.5547,49.9049,48.123,47.9336,0
3,0.375566,0.095933,0,-1,96.5095,104.9945,87.8618,86.6096,89.1633,91.6238,49.304,40.7747,49.5602,49.9036,48.1195,47.945,0
4,0.467608,0.092042,0,-1,96.5208,104.9957,87.8611,86.6162,89.1436,91.6001,49.3187,40.7686,49.5521,49.9049,48.1374,47.9342,0
5,0.563558,0.09595,0,-1,87.5366,101.048,85.3306,85.8751,85.2972,87.3533,50.0,40.8701,49.9971,49.9115,50.0,49.9899,0
6,0.655615,0.092057,0,-1,87.5313,101.0494,85.3341,85.8763,85.2915,87.3538,50.0,40.8701,49.9971,49.9102,50.0,49.9883,0
7,0.74762,0.092004,0,-1,87.5106,101.0524,85.3291,85.8764,85.2865,87.3522,50.0,40.8607,49.9971,49.9105,50.0,49.9902,0
8,0.843593,0.095973,0,-1,87.5115,101.0515,85.3211,85.8748,85.2836,87.3481,50.0,40.8691,49.9967,49.9111,50.0,49.9919,0
9,0.935591,0.091999,0,-1,87.5214,101.0528,85.331,85.8819,85.2952,87.3487,50.0,40.8652,49.9971,49.9121,50.0,49.9909,0
10,1.027639,0.092048,0,-1,87.5369,101.0577,85.3313,85.8724,85.2947,87.3507,50.0,40.8633,49.9971,49.9115,50.0,49.9909,0
11,1.123603,0.095964,0,-1,87.5146,101.0559,85.329,85.8778,85.2952,87.3532,50.0,40.8669,49.9964,49.9115,50.0,49.9919,0
12,1.215635,0.092032,0,-1,87.5104,101.0604,85.3253,85.8718,85.2899,87.3578,50.0,40.8685,49.9964,49.9105,50.0,49.9906,0
13,1.307657,0.092022,0,-1,87.5142,101.0607,85.3292,85.8776,85.2929,87.355,50.0,40.8704,49.9967,49.9095,50.0,49.9902,0
14,1.403607,0.09595,0,-1,87.5338,101.0644,85.3332,85.8771,85.2933,87.3543,50.0,40.8704,49.9967,49.9102,50.0,49.9915,0
15,1.495643,0.092036,0,-1,87.5337,101.0709,85.3313,85.8793,85.2961,87.3506,50.0,40.8688,49.9967,49.9108,50.0,49.9915,0
16,1.5916,0.095957,0,-1,87.5117,101.0665,85.3297,85.879,85.2896,87.3528,50.0,40.8698,49.9971,49.9098,50.0,49.9925,0
17,1.683641,0.092041,0,-1,87.5138,101.0654,85.3266,85.8792,85.2926,87.3518,50.0,40.8734,49.9967,49.9105,50.0,49.9893,0
18,1.775681,0.09204,0,-1,87.5244,101.0683,85.3266,85.8806,85.2924,87.3551,50.0,40.8704,49.9971,49.9098,50.0,49.9909,0
19,1.871623,0.095941,0,-1,87.5437,101.0665,85.3353,85.8789,85.2941,87.3529,50.0,40.8646,49.9971,49.9095,50.0,49.9909,0
20,1.963669,0.092047,0,-1,87.521,101.0648,85.3301,85.8789,85.2895,87.3517,50.0,40.8656,49.9964,49.9098,50.0,49.9902,0
21,2.055698,0.092028,0,-1,87.5139,101.0602,85.3295,85.8793,85.2842,87.3409,50.0,40.8757,49.9967,49.9105,50.0,49.9915,0
22,2.151665,0.095967,0,-1,87.5157,101.0611,85.3252,85.8804,85.2932,87.3505,50.0,40.8704,49.9971,49.9095,50.0,49.9902,0
23,2.243679,0.092015,0,-1,87.5275,101.0582,85.3269,85.8786,85.2971,87.3523,50.0,40.8711,49.9971,49.9111,50.0,49.9902,0
24,2.335709,0.092029,200,1,87.534,101.0554,85.3349,85.8801,85.2971,87.348,50.0,40.8623,49.9967,49.9105,50.0,49.9902,0
25,2.431712,0.096003,200,1,87.5244,101.0572,85.3466,85.8887,85.3465,87.3927,50.0,40.8747,49.9971,49.9095,50.0,49.9899,0
26,2.523765,0.092053,200,1,96.6333,105.0465,87.897,86.627,89.2057,91.6592,49.2119,40.7728,49.5241,49.903,48.0885,47.9001,0
27,2.619692,0.095927,200,1,96.6057,105.0343,87.891,86.6229,89.1971,91.6518,49.2601,40.7682,49.5436,49.9004,48.0866,47.9092,0
28,2.711745,0.092054,200,1,96.5996,105.0217,87.8869,86.6186,89.1956,91.6403,49.2471,40.7819,49.5319,49.9014,48.0918,47.9137,0
29,2.803758,0.092012,200,1,96.5895,105.0211,87.8825,86.6155,89.1854,91.643,49.2666,40.7764,49.5436,49.902,48.0986,47.9036,0
30,2.899707,0.095949,200,1,96.5521,105.0088,87.8735,86.6232,89.1791,91.6365,49.2842,40.7783,49.5521,49.9017,48.1032,47.9258,0
31,2.99169,0.091983,200,1,96.5453,105.0126,87.8689,86.6172,89.1726,91.6332,49.2848,40.7725,49.5537,49.9043,48.0996,47.9238,0
32,3.083753,0.092063,200,1,96.5544,105.0049,87.8738,86.6224,89.1727,91.6319,49.2878,40.7816,49.5498,49.903,48.1136,47.9333,0
33,3.179738,0.095985,200,1,96.5562,104.9974,87.8712,86.6177,89.1764,91.6354,49.3014,40.7731,49.5518,49.9033,48.1126,47.9225,0
34,3.271737,0.091999,200,1,96.5371,104.9995,87.8701,86.6226,89.1684,91.6268,49.2992,40.7812,49.556,49.902,48.1113,47.9359,0
35,3.36377,0.092033,200,1,96.5146,104.9934,87.8689,86.6185,89.166,91.6351,49.305,40.7806,49.5501,49.903,48.11,47.9274,0
36,3.459736,0.095967,200,1,96.5249,104.9957,87.8658,86.6167,89.1588,91.6245,49.2861,40.7812,49.5488,49.9027,48.11,47.9404,0
37,3.551764,0.092027,200,1,96.5321,104.9963,87.8667,86.6162,89.1702,91.6282,49.3105,40.7754,49.5589,49.904,48.1175,47.93,0
38,3.643817,0.092053,200,1,96.543,104.9907,87.8733,86.6197,89.1694,91.6268,49.2871,40.7858,49.5521,49.9027,48.1139,47.9453,0
39,3.739797,0.09598,0,-1,96.5066,104.9886,87.8638,86.6184,89.1644,91.6181,49.332,40.7738,49.5703,49.9023,48.1113,47.9414,0
40,3.831786,0.091989,0,-1,96.4943,104.9741,87.8592,86.6155,89.1392,91.5977,49.3115,40.7764,49.5599,49.9043,48.1305,47.9574,0
41,3.927748,0.095962,0,-1,87.5247,101.0387,85.3323,85.8759,85.2889,87.3498,50.0,40.8766,49.9967,49.9128,50.0,49.9899,0
42,4.019785,0.092036,200,1,87.5333,101.0365,85.3316,85.8732,85.2932,87.3553,50.0,40.8727,49.9967,49.9098,50.0,49.9915,0
43,4.111802,0.092017,200,1,87.5348,101.0387,85.3451,85.8827,85.3423,87.3959,50.0,40.8682,49.9961,49.9102,50.0,49.9909,0
44,4.207774,0.095973,200,1,96.5546,104.9945,87.8758,86.6197,89.1746,91.6411,49.2679,40.7744,49.5465,49.9033,48.1068,47.9049,0
45,4.299784,0.092009,0,-1,96.5322,104.9858,87.8681,86.6148,89.1703,91.6314,49.2751,40.776,49.5472,49.903,48.1149,47.9271,0
46,4.391805,0.092021,0,-1,96.5348,104.9767,87.8631,86.6142,89.1505,91.6082,49.2979,40.7952,49.5612,49.903,48.1191,47.9551,0
47,4.487803,0.095999,0,-1,87.5395,101.0374,85.3325,85.8796,85.2953,87.3574,50.0,40.8753,49.9964,49.9108,50.0,49.9902,0
48,4.579804,0.092001,0,-1,87.5148,101.0305,85.3314,85.8746,85.2893,87.3532,50.0,40.8743,49.9967,49.9105,50.0,49.9919,0
49,4.671844,0.09204,0,-1,87.5046,101.0299,85.3285,85.8767,85.2969,87.3536,50.0,40.8792,49.9971,49.9124,50.0,49.9906,0
50,4.76786,0.096016,0,-1,87.5106,101.0292,85.332,85.8809,85.2968,87.3574,50.0,40.876,49.9964,49.9115,50.0,49.9909,0
51,4.859839,0.091978,0,-1,87.5279,101.0327,85.3325,85.8817,85.2899,87.3492,50.0,40.8809,49.9967,49.9118,50.0,49.9889,0
52,4.955812,0.095973,0,-1,87.5259,101.027,85.336,85.882,85.2984,87.3623,50.0,40.8747,49.9971,49.9118,50.0,49.9906,0
53,5.047823,0.092011,0,-1,87.5057,101.0259,85.3249,85.876,85.2921,87.3561,50.0,40.8835,49.9967,49.9098,50.0,49.9899,0
54,5.139862,0.092038,0,-1,87.5084,101.0324,85.3298,85.875,85.2888,87.3515,50.0,40.8747,49.9964,49.9105,50.0,49.9902,0
55,5.235821,0.095959,0,-1,87.5244,101.0313,85.3322,85.875,85.2982,87.3496,50.0,40.875,49.9971,49.9092,50.0,49.9912,0
